Date,Time,Heart rate
2024.12.13 00.00,00.00,59
2024.12.13 00.00,00.00,60
2024.12.13 00.00,00.00,60
2024.12.13 00.00,00.00,60
2024.12.13 00.01,00.01,60
2024.12.13 00.01,00.01,60
2024.12.13 00.01,00.01,60
2024.12.13 00.01,00.01,60
2024.12.13 00.02,00.02,60
2024.12.13 00.02,00.02,62
2024.12.13 00.02,00.02,62
2024.12.13 00.02,00.02,62
2024.12.13 00.03,00.03,62
2024.12.13 00.03,00.03,61
2024.12.13 00.03,00.03,61
2024.12.13 00.03,00.03,61
2024.12.13 00.04,00.04,61
2024.12.13 00.04,00.04,55
2024.12.13 00.04,00.04,55
2024.12.13 00.04,00.04,55
2024.12.13 00.05,00.05,55
2024.12.13 00.05,00.05,54
2024.12.13 00.05,00.05,54
2024.12.13 00.05,00.05,54
2024.12.13 00.06,00.06,54
2024.12.13 00.06,00.06,56
2024.12.13 00.06,00.06,56
2024.12.13 00.06,00.06,56
2024.12.13 00.07,00.07,56
2024.12.13 00.07,00.07,49
2024.12.13 00.07,00.07,49
2024.12.13 00.07,00.07,49
2024.12.13 00.08,00.08,49
2024.12.13 00.08,00.08,56
2024.12.13 00.08,00.08,56
2024.12.13 00.08,00.08,56
2024.12.13 00.09,00.09,56
2024.12.13 00.09,00.09,59
2024.12.13 00.09,00.09,59
2024.12.13 00.09,00.09,59
2024.12.13 00.10,00.10,59
2024.12.13 00.10,00.10,65
2024.12.13 00.10,00.10,65
2024.12.13 00.10,00.10,65
2024.12.13 00.11,00.11,65
2024.12.13 00.11,00.11,62
2024.12.13 00.11,00.11,62
2024.12.13 00.11,00.11,62
2024.12.13 00.12,00.12,62
2024.12.13 00.12,00.12,62
2024.12.13 00.12,00.12,62
2024.12.13 00.12,00.12,62
2024.12.13 00.13,00.13,62
2024.12.13 00.13,00.13,62
2024.12.13 00.13,00.13,62
2024.12.13 00.13,00.13,62
2024.12.13 00.14,00.14,62
2024.12.13 00.14,00.14,64
2024.12.13 00.14,00.14,64
2024.12.13 00.14,00.14,64
2024.12.13 00.15,00.15,64
2024.12.13 00.15,00.15,61
2024.12.13 00.15,00.15,61
2024.12.13 00.15,00.15,61
2024.12.13 00.16,00.16,61
2024.12.13 00.16,00.16,63
2024.12.13 00.16,00.16,63
2024.12.13 00.16,00.16,63
2024.12.13 00.17,00.17,63
2024.12.13 00.17,00.17,63
2024.12.13 00.17,00.17,63
2024.12.13 00.17,00.17,63
2024.12.13 00.18,00.18,63
2024.12.13 00.18,00.18,66
2024.12.13 00.18,00.18,66
2024.12.13 00.18,00.18,66
2024.12.13 00.19,00.19,66
2024.12.13 00.19,00.19,61
2024.12.13 00.19,00.19,61
2024.12.13 00.19,00.19,61
2024.12.13 00.20,00.20,61
2024.12.13 00.20,00.20,60
2024.12.13 00.20,00.20,60
2024.12.13 00.20,00.20,60
2024.12.13 00.21,00.21,60
2024.12.13 00.21,00.21,62
2024.12.13 00.21,00.21,62
2024.12.13 00.21,00.21,62
2024.12.13 00.22,00.22,62
2024.12.13 00.22,00.22,63
2024.12.13 00.22,00.22,63
2024.12.13 00.22,00.22,63
2024.12.13 00.23,00.23,63
2024.12.13 00.23,00.23,65
2024.12.13 00.23,00.23,65
2024.12.13 00.23,00.23,65
2024.12.13 00.24,00.24,65
2024.12.13 00.24,00.24,67
2024.12.13 00.24,00.24,67
2024.12.13 00.24,00.24,67
2024.12.13 00.25,00.25,67
2024.12.13 00.25,00.25,61
2024.12.13 00.25,00.25,61
2024.12.13 00.25,00.25,61
2024.12.13 00.26,00.26,61
2024.12.13 00.26,00.26,64
2024.12.13 00.26,00.26,64
2024.12.13 00.26,00.26,64
2024.12.13 00.27,00.27,64
2024.12.13 00.27,00.27,56
2024.12.13 00.27,00.27,56
2024.12.13 00.27,00.27,56
2024.12.13 00.28,00.28,56
2024.12.13 00.28,00.28,57
2024.12.13 00.28,00.28,57
2024.12.13 00.28,00.28,57
2024.12.13 00.29,00.29,57
2024.12.13 00.29,00.29,56
2024.12.13 00.29,00.29,56
2024.12.13 00.29,00.29,56
2024.12.13 00.30,00.30,56
2024.12.13 00.30,00.30,63
2024.12.13 00.30,00.30,63
2024.12.13 00.30,00.30,63
2024.12.13 00.31,00.31,63
2024.12.13 00.31,00.31,59
2024.12.13 00.31,00.31,59
2024.12.13 00.31,00.31,59
2024.12.13 00.32,00.32,59
2024.12.13 00.32,00.32,57
2024.12.13 00.32,00.32,57
2024.12.13 00.32,00.32,57
2024.12.13 00.33,00.33,57
2024.12.13 00.33,00.33,57
2024.12.13 00.33,00.33,57
2024.12.13 00.33,00.33,57
2024.12.13 00.34,00.34,57
2024.12.13 00.34,00.34,62
2024.12.13 00.34,00.34,62
2024.12.13 00.34,00.34,62
2024.12.13 00.35,00.35,62
2024.12.13 00.35,00.35,57
2024.12.13 00.35,00.35,57
2024.12.13 00.35,00.35,57
2024.12.13 00.36,00.36,57
2024.12.13 00.36,00.36,55
2024.12.13 00.36,00.36,55
2024.12.13 00.36,00.36,55
2024.12.13 00.37,00.37,55
2024.12.13 00.37,00.37,68
2024.12.13 00.37,00.37,68
2024.12.13 00.37,00.37,68
2024.12.13 00.38,00.38,68
2024.12.13 00.38,00.38,54
2024.12.13 00.38,00.38,54
2024.12.13 00.38,00.38,54
2024.12.13 00.39,00.39,54
2024.12.13 00.39,00.39,56
2024.12.13 00.39,00.39,56
2024.12.13 00.39,00.39,56
2024.12.13 00.40,00.40,56
2024.12.13 00.40,00.40,55
2024.12.13 00.40,00.40,55
2024.12.13 00.40,00.40,55
2024.12.13 00.41,00.41,55
2024.12.13 00.41,00.41,60
2024.12.13 00.41,00.41,60
2024.12.13 00.41,00.41,60
2024.12.13 00.42,00.42,60
2024.12.13 00.42,00.42,49
2024.12.13 00.42,00.42,49
2024.12.13 00.42,00.42,49
2024.12.13 00.43,00.43,49
2024.12.13 00.43,00.43,51
2024.12.13 00.43,00.43,51
2024.12.13 00.43,00.43,51
2024.12.13 00.44,00.44,51
2024.12.13 00.44,00.44,51
2024.12.13 00.44,00.44,51
2024.12.13 00.44,00.44,51
2024.12.13 00.45,00.45,51
2024.12.13 00.45,00.45,51
2024.12.13 00.45,00.45,51
2024.12.13 00.45,00.45,51
2024.12.13 00.46,00.46,51
2024.12.13 00.46,00.46,52
2024.12.13 00.46,00.46,52
2024.12.13 00.46,00.46,52
2024.12.13 00.47,00.47,52
2024.12.13 00.47,00.47,60
2024.12.13 00.47,00.47,60
2024.12.13 00.47,00.47,60
2024.12.13 00.48,00.48,60
2024.12.13 00.48,00.48,50
2024.12.13 00.48,00.48,50
2024.12.13 00.48,00.48,50
2024.12.13 00.49,00.49,50
2024.12.13 00.49,00.49,50
2024.12.13 00.49,00.49,50
2024.12.13 00.49,00.49,50
2024.12.13 00.50,00.50,50
2024.12.13 00.50,00.50,49
2024.12.13 00.50,00.50,49
2024.12.13 00.50,00.50,49
2024.12.13 00.51,00.51,49
2024.12.13 00.51,00.51,49
2024.12.13 00.51,00.51,49
