Date,Time,Heart rate
2024.12.30 00.00,00.00,58
2024.12.30 00.00,00.00,59
2024.12.30 00.00,00.00,59
2024.12.30 00.00,00.00,59
2024.12.30 00.01,00.01,59
2024.12.30 00.01,00.01,59
2024.12.30 00.01,00.01,59
2024.12.30 00.01,00.01,59
2024.12.30 00.02,00.02,59
2024.12.30 00.02,00.02,59
2024.12.30 00.02,00.02,59
2024.12.30 00.02,00.02,59
2024.12.30 00.03,00.03,59
2024.12.30 00.03,00.03,59
2024.12.30 00.03,00.03,59
2024.12.30 00.03,00.03,59
2024.12.30 00.04,00.04,59
2024.12.30 00.04,00.04,58
2024.12.30 00.04,00.04,58
2024.12.30 00.04,00.04,58
2024.12.30 00.05,00.05,58
2024.12.30 00.05,00.05,59
2024.12.30 00.05,00.05,59
2024.12.30 00.05,00.05,59
2024.12.30 00.06,00.06,59
2024.12.30 00.06,00.06,59
2024.12.30 00.06,00.06,59
2024.12.30 00.06,00.06,59
2024.12.30 00.07,00.07,59
2024.12.30 00.07,00.07,60
2024.12.30 00.07,00.07,60
2024.12.30 00.07,00.07,60
2024.12.30 00.08,00.08,60
2024.12.30 00.08,00.08,61
2024.12.30 00.08,00.08,61
2024.12.30 00.08,00.08,61
2024.12.30 00.09,00.09,61
2024.12.30 00.09,00.09,66
2024.12.30 00.09,00.09,66
2024.12.30 00.09,00.09,66
2024.12.30 00.10,00.10,66
2024.12.30 00.10,00.10,60
2024.12.30 00.10,00.10,60
2024.12.30 00.10,00.10,60
2024.12.30 00.11,00.11,60
2024.12.30 00.11,00.11,60
2024.12.30 00.11,00.11,60
2024.12.30 00.11,00.11,60
2024.12.30 00.12,00.12,60
2024.12.30 00.12,00.12,61
2024.12.30 00.12,00.12,61
2024.12.30 00.12,00.12,61
2024.12.30 00.13,00.13,61
2024.12.30 00.13,00.13,60
2024.12.30 00.13,00.13,60
2024.12.30 00.13,00.13,60
2024.12.30 00.14,00.14,60
2024.12.30 00.14,00.14,60
2024.12.30 00.14,00.14,60
2024.12.30 00.14,00.14,60
2024.12.30 00.15,00.15,60
2024.12.30 00.15,00.15,63
2024.12.30 00.15,00.15,63
2024.12.30 00.15,00.15,63
2024.12.30 00.16,00.16,63
2024.12.30 00.16,00.16,60
2024.12.30 00.16,00.16,60
2024.12.30 00.16,00.16,60
2024.12.30 00.17,00.17,60
2024.12.30 00.17,00.17,61
2024.12.30 00.17,00.17,61
2024.12.30 00.17,00.17,61
2024.12.30 00.18,00.18,61
2024.12.30 00.18,00.18,61
2024.12.30 00.18,00.18,61
2024.12.30 00.18,00.18,61
2024.12.30 00.19,00.19,61
2024.12.30 00.19,00.19,60
2024.12.30 00.19,00.19,60
2024.12.30 00.19,00.19,60
2024.12.30 00.20,00.20,60
2024.12.30 00.20,00.20,59
2024.12.30 00.20,00.20,59
2024.12.30 00.20,00.20,59
2024.12.30 00.21,00.21,59
2024.12.30 00.21,00.21,60
2024.12.30 00.21,00.21,60
