Date,Time,Heart rate
2024.12.09 00.00,00.00,53
2024.12.09 00.00,00.00,55
2024.12.09 00.00,00.00,55
2024.12.09 00.00,00.00,55
2024.12.09 00.01,00.01,55
2024.12.09 00.01,00.01,55
2024.12.09 00.01,00.01,55
2024.12.09 00.01,00.01,55
2024.12.09 00.02,00.02,55
2024.12.09 00.02,00.02,55
2024.12.09 00.02,00.02,55
2024.12.09 00.02,00.02,55
2024.12.09 00.03,00.03,55
2024.12.09 00.03,00.03,55
2024.12.09 00.03,00.03,55
2024.12.09 00.03,00.03,55
2024.12.09 00.04,00.04,55
2024.12.09 00.04,00.04,55
2024.12.09 00.04,00.04,55
2024.12.09 00.04,00.04,55
2024.12.09 00.05,00.05,55
2024.12.09 00.05,00.05,55
2024.12.09 00.05,00.05,55
2024.12.09 00.05,00.05,55
2024.12.09 00.06,00.06,55
2024.12.09 00.06,00.06,55
2024.12.09 00.06,00.06,55
2024.12.09 00.06,00.06,55
2024.12.09 00.07,00.07,55
2024.12.09 00.07,00.07,55
2024.12.09 00.07,00.07,55
2024.12.09 00.07,00.07,55
2024.12.09 00.08,00.08,55
2024.12.09 00.08,00.08,55
2024.12.09 00.08,00.08,55
2024.12.09 00.08,00.08,55
2024.12.09 00.09,00.09,55
2024.12.09 00.09,00.09,55
2024.12.09 00.09,00.09,55
2024.12.09 00.09,00.09,55
2024.12.09 00.10,00.10,55
2024.12.09 00.10,00.10,55
2024.12.09 00.10,00.10,55
2024.12.09 00.10,00.10,55
2024.12.09 00.11,00.11,55
2024.12.09 00.11,00.11,55
2024.12.09 00.11,00.11,55
2024.12.09 00.11,00.11,55
2024.12.09 00.12,00.12,55
2024.12.09 00.12,00.12,55
2024.12.09 00.12,00.12,55
2024.12.09 00.12,00.12,55
2024.12.09 00.13,00.13,55
2024.12.09 00.13,00.13,55
2024.12.09 00.13,00.13,55
2024.12.09 00.13,00.13,55
2024.12.09 00.14,00.14,55
2024.12.09 00.14,00.14,55
2024.12.09 00.14,00.14,55
2024.12.09 00.14,00.14,55
2024.12.09 00.15,00.15,55
2024.12.09 00.15,00.15,56
2024.12.09 00.15,00.15,56
2024.12.09 00.15,00.15,56
2024.12.09 00.16,00.16,56
2024.12.09 00.16,00.16,56
2024.12.09 00.16,00.16,56
2024.12.09 00.16,00.16,56
2024.12.09 00.17,00.17,56
2024.12.09 00.17,00.17,55
2024.12.09 00.17,00.17,55
2024.12.09 00.17,00.17,55
2024.12.09 00.18,00.18,55
2024.12.09 00.18,00.18,56
2024.12.09 00.18,00.18,56
2024.12.09 00.18,00.18,56
2024.12.09 00.19,00.19,56
2024.12.09 00.19,00.19,55
2024.12.09 00.19,00.19,55
2024.12.09 00.19,00.19,55
2024.12.09 00.20,00.20,55
2024.12.09 00.20,00.20,55
2024.12.09 00.20,00.20,55
2024.12.09 00.20,00.20,55
2024.12.09 00.21,00.21,55
2024.12.09 00.21,00.21,56
2024.12.09 00.21,00.21,56
2024.12.09 00.21,00.21,56
2024.12.09 00.22,00.22,56
2024.12.09 00.22,00.22,60
2024.12.09 00.22,00.22,60
2024.12.09 00.22,00.22,60
2024.12.09 00.23,00.23,60
2024.12.09 00.23,00.23,57
2024.12.09 00.23,00.23,57
2024.12.09 00.23,00.23,57
2024.12.09 00.24,00.24,57
2024.12.09 00.24,00.24,58
2024.12.09 00.24,00.24,58
2024.12.09 00.24,00.24,58
2024.12.09 00.25,00.25,58
2024.12.09 00.25,00.25,54
2024.12.09 00.25,00.25,54
2024.12.09 00.25,00.25,54
2024.12.09 00.26,00.26,54
2024.12.09 00.26,00.26,60
2024.12.09 00.26,00.26,60
2024.12.09 00.26,00.26,60
2024.12.09 00.27,00.27,60
2024.12.09 00.27,00.27,53
2024.12.09 00.27,00.27,53
2024.12.09 00.27,00.27,53
2024.12.09 00.28,00.28,53
2024.12.09 00.28,00.28,55
2024.12.09 00.28,00.28,55
2024.12.09 00.28,00.28,55
2024.12.09 00.29,00.29,55
2024.12.09 00.29,00.29,58
2024.12.09 00.29,00.29,58
2024.12.09 00.29,00.29,58
2024.12.09 00.30,00.30,58
2024.12.09 00.30,00.30,55
2024.12.09 00.30,00.30,55
