Date,Time,Heart rate
2024.12.19 00.00,00.00,67
2024.12.19 00.00,00.00,67
2024.12.19 00.00,00.00,67
2024.12.19 00.01,00.01,67
2024.12.19 00.01,00.01,67
2024.12.19 00.01,00.01,67
2024.12.19 00.01,00.01,67
2024.12.19 00.02,00.02,67
2024.12.19 00.02,00.02,62
2024.12.19 00.02,00.02,62
2024.12.19 00.02,00.02,62
2024.12.19 00.03,00.03,62
2024.12.19 00.03,00.03,63
2024.12.19 00.03,00.03,63
2024.12.19 00.03,00.03,63
2024.12.19 00.04,00.04,63
2024.12.19 00.04,00.04,62
2024.12.19 00.04,00.04,62
2024.12.19 00.04,00.04,62
2024.12.19 00.05,00.05,62
2024.12.19 00.05,00.05,59
2024.12.19 00.05,00.05,59
2024.12.19 00.05,00.05,59
2024.12.19 00.06,00.06,59
2024.12.19 00.06,00.06,57
2024.12.19 00.06,00.06,57
2024.12.19 00.06,00.06,57
2024.12.19 00.07,00.07,57
2024.12.19 00.07,00.07,63
2024.12.19 00.07,00.07,63
2024.12.19 00.07,00.07,63
2024.12.19 00.08,00.08,63
2024.12.19 00.08,00.08,59
2024.12.19 00.08,00.08,59
2024.12.19 00.08,00.08,59
2024.12.19 00.09,00.09,59
2024.12.19 00.09,00.09,58
2024.12.19 00.09,00.09,58
2024.12.19 00.09,00.09,58
2024.12.19 00.10,00.10,58
2024.12.19 00.10,00.10,66
2024.12.19 00.10,00.10,66
2024.12.19 00.10,00.10,66
2024.12.19 00.11,00.11,66
2024.12.19 00.11,00.11,61
2024.12.19 00.11,00.11,61
2024.12.19 00.11,00.11,61
2024.12.19 00.12,00.12,61
2024.12.19 00.12,00.12,63
2024.12.19 00.12,00.12,63
2024.12.19 00.12,00.12,63
2024.12.19 00.13,00.13,63
2024.12.19 00.13,00.13,63
2024.12.19 00.13,00.13,63
2024.12.19 00.13,00.13,63
2024.12.19 00.14,00.14,63
2024.12.19 00.14,00.14,52
2024.12.19 00.14,00.14,52
2024.12.19 00.14,00.14,52
2024.12.19 00.15,00.15,52
2024.12.19 00.15,00.15,54
2024.12.19 00.15,00.15,54
2024.12.19 00.15,00.15,54
2024.12.19 00.16,00.16,54
2024.12.19 00.16,00.16,63
2024.12.19 00.16,00.16,63
2024.12.19 00.16,00.16,63
2024.12.19 00.17,00.17,63
2024.12.19 00.17,00.17,52
2024.12.19 00.17,00.17,52
2024.12.19 00.17,00.17,52
2024.12.19 00.18,00.18,52
2024.12.19 00.18,00.18,52
2024.12.19 00.18,00.18,52
2024.12.19 00.18,00.18,52
2024.12.19 00.19,00.19,52
2024.12.19 00.19,00.19,52
2024.12.19 00.19,00.19,52
2024.12.19 00.19,00.19,52
2024.12.19 00.20,00.20,52
2024.12.19 00.20,00.20,54
2024.12.19 00.20,00.20,54
2024.12.19 00.20,00.20,54
2024.12.19 00.21,00.21,54
2024.12.19 00.21,00.21,54
2024.12.19 00.21,00.21,54
2024.12.19 00.21,00.21,54
2024.12.19 00.22,00.22,54
2024.12.19 00.22,00.22,52
2024.12.19 00.22,00.22,52
2024.12.19 00.22,00.22,52
2024.12.19 00.23,00.23,52
2024.12.19 00.23,00.23,55
2024.12.19 00.23,00.23,55
2024.12.19 00.23,00.23,55
2024.12.19 00.24,00.24,55
2024.12.19 00.24,00.24,52
2024.12.19 00.24,00.24,52
2024.12.19 00.24,00.24,52
2024.12.19 00.25,00.25,52
2024.12.19 00.25,00.25,53
2024.12.19 00.25,00.25,53
2024.12.19 00.25,00.25,53
2024.12.19 00.26,00.26,53
2024.12.19 00.26,00.26,52
2024.12.19 00.26,00.26,52
2024.12.19 00.26,00.26,52
2024.12.19 00.27,00.27,52
2024.12.19 00.27,00.27,62
2024.12.19 00.27,00.27,62
2024.12.19 00.27,00.27,62
2024.12.19 00.28,00.28,62
2024.12.19 00.28,00.28,51
2024.12.19 00.28,00.28,51
2024.12.19 00.28,00.28,51
2024.12.19 00.29,00.29,51
2024.12.19 00.29,00.29,50
2024.12.19 00.29,00.29,50
2024.12.19 00.29,00.29,50
2024.12.19 00.30,00.30,50
2024.12.19 00.30,00.30,51
2024.12.19 00.30,00.30,51
2024.12.19 00.30,00.30,51
2024.12.19 00.31,00.31,51
2024.12.19 00.31,00.31,54
2024.12.19 00.31,00.31,54
2024.12.19 00.31,00.31,54
2024.12.19 00.32,00.32,54
2024.12.19 00.32,00.32,51
2024.12.19 00.32,00.32,51
2024.12.19 00.32,00.32,51
2024.12.19 00.33,00.33,51
2024.12.19 00.33,00.33,53
2024.12.19 00.33,00.33,53
2024.12.19 00.33,00.33,53
2024.12.19 00.34,00.34,53
2024.12.19 00.34,00.34,52
2024.12.19 00.34,00.34,52
2024.12.19 00.34,00.34,52
2024.12.19 00.35,00.35,52
2024.12.19 00.35,00.35,52
2024.12.19 00.35,00.35,52
2024.12.19 00.35,00.35,52
2024.12.19 00.36,00.36,52
2024.12.19 00.36,00.36,53
2024.12.19 00.36,00.36,53
2024.12.19 00.36,00.36,53
2024.12.19 00.37,00.37,53
2024.12.19 00.37,00.37,51
2024.12.19 00.37,00.37,51
2024.12.19 00.37,00.37,51
2024.12.19 00.38,00.38,51
2024.12.19 00.38,00.38,50
2024.12.19 00.38,00.38,50
2024.12.19 00.38,00.38,50
2024.12.19 00.39,00.39,50
2024.12.19 00.39,00.39,52
2024.12.19 00.39,00.39,52
2024.12.19 00.39,00.39,52
2024.12.19 00.40,00.40,52
2024.12.19 00.40,00.40,52
2024.12.19 00.40,00.40,52
2024.12.19 00.40,00.40,52
2024.12.19 00.41,00.41,52
2024.12.19 00.41,00.41,53
2024.12.19 00.41,00.41,53
2024.12.19 00.41,00.41,53
2024.12.19 00.42,00.42,53
2024.12.19 00.42,00.42,52
2024.12.19 00.42,00.42,52
2024.12.19 00.42,00.42,52
2024.12.19 00.43,00.43,52
2024.12.19 00.43,00.43,51
2024.12.19 00.43,00.43,51
2024.12.19 00.43,00.43,51
2024.12.19 00.44,00.44,51
2024.12.19 00.44,00.44,51
2024.12.19 00.44,00.44,51
2024.12.19 00.44,00.44,51
2024.12.19 00.45,00.45,51
2024.12.19 00.45,00.45,52
2024.12.19 00.45,00.45,52
2024.12.19 00.45,00.45,52
2024.12.19 00.46,00.46,52
2024.12.19 00.46,00.46,53
2024.12.19 00.46,00.46,53
2024.12.19 00.46,00.46,53
2024.12.19 00.47,00.47,53
2024.12.19 00.47,00.47,53
2024.12.19 00.47,00.47,53
2024.12.19 00.47,00.47,53
2024.12.19 00.48,00.48,53
2024.12.19 00.48,00.48,55
2024.12.19 00.48,00.48,55
2024.12.19 00.48,00.48,55
2024.12.19 00.49,00.49,55
2024.12.19 00.49,00.49,52
2024.12.19 00.49,00.49,52
2024.12.19 00.49,00.49,52
2024.12.19 00.50,00.50,52
2024.12.19 00.50,00.50,53
2024.12.19 00.50,00.50,53
2024.12.19 00.50,00.50,53
2024.12.19 00.51,00.51,53
2024.12.19 00.51,00.51,53
2024.12.19 00.51,00.51,53
2024.12.19 00.51,00.51,53
2024.12.19 00.52,00.52,53
2024.12.19 00.52,00.52,52
2024.12.19 00.52,00.52,52
2024.12.19 00.52,00.52,52
2024.12.19 00.53,00.53,52
2024.12.19 00.53,00.53,53
2024.12.19 00.53,00.53,53
2024.12.19 00.53,00.53,53
2024.12.19 00.54,00.54,53
2024.12.19 00.54,00.54,52
2024.12.19 00.54,00.54,52
2024.12.19 00.54,00.54,52
2024.12.19 00.55,00.55,52
2024.12.19 00.55,00.55,55
2024.12.19 00.55,00.55,55
2024.12.19 00.55,00.55,55
2024.12.19 00.56,00.56,55
2024.12.19 00.56,00.56,52
2024.12.19 00.56,00.56,52
2024.12.19 00.56,00.56,52
2024.12.19 00.57,00.57,52
2024.12.19 00.57,00.57,53
2024.12.19 00.57,00.57,53
2024.12.19 00.57,00.57,53
2024.12.19 00.58,00.58,53
2024.12.19 00.58,00.58,52
2024.12.19 00.58,00.58,52
2024.12.19 00.58,00.58,52
2024.12.19 00.59,00.59,52
2024.12.19 00.59,00.59,52
2024.12.19 00.59,00.59,52
2024.12.19 00.59,00.59,52
2024.12.19 01.00,01.00,52
2024.12.19 01.00,01.00,52
2024.12.19 01.00,01.00,52
2024.12.19 01.00,01.00,52
2024.12.19 01.01,01.01,52
2024.12.19 01.01,01.01,59
2024.12.19 01.01,01.01,59
2024.12.19 01.01,01.01,59
2024.12.19 01.02,01.02,59
2024.12.19 01.02,01.02,53
2024.12.19 01.02,01.02,53
2024.12.19 01.02,01.02,53
2024.12.19 01.03,01.03,53
2024.12.19 01.03,01.03,50
2024.12.19 01.03,01.03,50
2024.12.19 01.03,01.03,50
2024.12.19 01.04,01.04,50
2024.12.19 01.04,01.04,49
2024.12.19 01.04,01.04,49
2024.12.19 01.04,01.04,49
2024.12.19 01.05,01.05,49
2024.12.19 01.05,01.05,49
2024.12.19 01.05,01.05,49
2024.12.19 01.05,01.05,49
2024.12.19 01.06,01.06,49
2024.12.19 01.06,01.06,49
2024.12.19 01.06,01.06,49
2024.12.19 01.06,01.06,49
2024.12.19 01.07,01.07,49
2024.12.19 01.07,01.07,50
2024.12.19 01.07,01.07,50
2024.12.19 01.07,01.07,50
2024.12.19 01.08,01.08,50
2024.12.19 01.08,01.08,50
2024.12.19 01.08,01.08,50
2024.12.19 01.08,01.08,50
