Date,Time,Heart rate
2025.01.08 00:00:15,00:00:15,66
2025.01.08 00:00:30,00:00:30,66
2025.01.08 00:00:45,00:00:45,66
2025.01.08 00:01:00,00:01:00,66
2025.01.08 00:01:15,00:01:15,66
2025.01.08 00:01:30,00:01:30,66
2025.01.08 00:01:45,00:01:45,66
2025.01.08 00:02:00,00:02:00,66
2025.01.08 00:02:15,00:02:15,64
2025.01.08 00:02:30,00:02:30,64
2025.01.08 00:02:45,00:02:45,64
2025.01.08 00:03:00,00:03:00,64
2025.01.08 00:03:15,00:03:15,63
2025.01.08 00:03:30,00:03:30,63
2025.01.08 00:03:45,00:03:45,63
2025.01.08 00:04:00,00:04:00,63
2025.01.08 00:04:15,00:04:15,66
2025.01.08 00:04:30,00:04:30,66
2025.01.08 00:04:45,00:04:45,66
2025.01.08 00:05:00,00:05:00,66
2025.01.08 00:05:15,00:05:15,63
2025.01.08 00:05:30,00:05:30,63
2025.01.08 00:05:45,00:05:45,63
2025.01.08 00:06:00,00:06:00,63
2025.01.08 00:06:15,00:06:15,67
2025.01.08 00:06:30,00:06:30,67
2025.01.08 00:06:45,00:06:45,67
2025.01.08 00:07:00,00:07:00,67
2025.01.08 00:07:15,00:07:15,61
2025.01.08 00:07:30,00:07:30,61
2025.01.08 00:07:45,00:07:45,61
2025.01.08 00:08:00,00:08:00,61
2025.01.08 00:08:15,00:08:15,61
2025.01.08 00:08:30,00:08:30,61
2025.01.08 00:08:45,00:08:45,61
2025.01.08 00:09:00,00:09:00,61
2025.01.08 00:09:15,00:09:15,67
2025.01.08 00:09:30,00:09:30,67
2025.01.08 00:09:45,00:09:45,67
2025.01.08 00:10:00,00:10:00,67
2025.01.08 00:10:15,00:10:15,56
2025.01.08 00:10:30,00:10:30,56
2025.01.08 00:10:45,00:10:45,56
2025.01.08 00:11:00,00:11:00,56
2025.01.08 00:11:15,00:11:15,55
2025.01.08 00:11:30,00:11:30,55
2025.01.08 00:11:45,00:11:45,55
2025.01.08 00:12:00,00:12:00,55
2025.01.08 00:12:15,00:12:15,54
2025.01.08 00:12:30,00:12:30,54
2025.01.08 00:12:45,00:12:45,54
2025.01.08 00:13:00,00:13:00,54
2025.01.08 00:13:15,00:13:15,55
2025.01.08 00:13:30,00:13:30,55
2025.01.08 00:13:45,00:13:45,55
2025.01.08 00:14:00,00:14:00,55
2025.01.08 00:14:15,00:14:15,52
2025.01.08 00:14:30,00:14:30,52
2025.01.08 00:14:45,00:14:45,52
2025.01.08 00:15:00,00:15:00,52
2025.01.08 00:15:15,00:15:15,53
2025.01.08 00:15:30,00:15:30,53
2025.01.08 00:15:45,00:15:45,53
2025.01.08 00:16:00,00:16:00,53
2025.01.08 00:16:15,00:16:15,52
2025.01.08 00:16:30,00:16:30,52
2025.01.08 00:16:45,00:16:45,52
2025.01.08 00:17:00,00:17:00,52
