Date,Time,Heart rate,Source
2025.11.10 00:00:00,00:00:00,51,nl.appyhapps.healthsync
2025.11.10 00:00:00,00:00:00,54,com.garmin.android.apps.connectmobile
2025.11.10 00:00:15,00:00:15,54,nl.appyhapps.healthsync
2025.11.10 00:00:30,00:00:30,54,nl.appyhapps.healthsync
2025.11.10 00:00:45,00:00:45,54,nl.appyhapps.healthsync
2025.11.10 00:01:00,00:01:00,54,nl.appyhapps.healthsync
2025.11.10 00:01:15,00:01:15,54,nl.appyhapps.healthsync
2025.11.10 00:01:30,00:01:30,54,nl.appyhapps.healthsync
2025.11.10 00:01:45,00:01:45,54,nl.appyhapps.healthsync
2025.11.10 00:02:00,00:02:00,54,nl.appyhapps.healthsync
2025.11.10 00:02:15,00:02:15,54,nl.appyhapps.healthsync
2025.11.10 00:02:30,00:02:30,54,nl.appyhapps.healthsync
2025.11.10 00:02:45,00:02:45,54,nl.appyhapps.healthsync
2025.11.10 00:03:00,00:03:00,54,nl.appyhapps.healthsync
2025.11.10 00:03:15,00:03:15,50,nl.appyhapps.healthsync
2025.11.10 00:03:30,00:03:30,50,nl.appyhapps.healthsync
2025.11.10 00:03:45,00:03:45,50,nl.appyhapps.healthsync
2025.11.10 00:04:00,00:04:00,50,nl.appyhapps.healthsync
2025.11.10 00:04:15,00:04:15,49,nl.appyhapps.healthsync
2025.11.10 00:04:30,00:04:30,49,nl.appyhapps.healthsync
2025.11.10 00:04:45,00:04:45,49,nl.appyhapps.healthsync
2025.11.10 00:05:00,00:05:00,49,nl.appyhapps.healthsync
2025.11.10 00:05:15,00:05:15,50,nl.appyhapps.healthsync
2025.11.10 00:05:30,00:05:30,50,nl.appyhapps.healthsync
2025.11.10 00:05:45,00:05:45,50,nl.appyhapps.healthsync
2025.11.10 00:06:00,00:06:00,50,nl.appyhapps.healthsync
2025.11.10 00:06:15,00:06:15,49,nl.appyhapps.healthsync
2025.11.10 00:06:30,00:06:30,49,nl.appyhapps.healthsync
2025.11.10 00:06:45,00:06:45,49,nl.appyhapps.healthsync
2025.11.10 00:07:00,00:07:00,49,nl.appyhapps.healthsync
2025.11.10 00:07:15,00:07:15,50,nl.appyhapps.healthsync
2025.11.10 00:07:30,00:07:30,50,nl.appyhapps.healthsync
2025.11.10 00:07:45,00:07:45,50,nl.appyhapps.healthsync
2025.11.10 00:08:00,00:08:00,50,nl.appyhapps.healthsync
2025.11.10 00:08:15,00:08:15,50,nl.appyhapps.healthsync
2025.11.10 00:08:30,00:08:30,50,nl.appyhapps.healthsync
2025.11.10 00:08:45,00:08:45,50,nl.appyhapps.healthsync
2025.11.10 00:09:00,00:09:00,50,nl.appyhapps.healthsync
2025.11.10 00:09:15,00:09:15,50,nl.appyhapps.healthsync
2025.11.10 00:09:30,00:09:30,50,nl.appyhapps.healthsync
2025.11.10 00:09:45,00:09:45,50,nl.appyhapps.healthsync
2025.11.10 00:10:00,00:10:00,50,nl.appyhapps.healthsync
2025.11.10 00:10:15,00:10:15,49,nl.appyhapps.healthsync
2025.11.10 00:10:30,00:10:30,49,nl.appyhapps.healthsync
2025.11.10 00:10:45,00:10:45,49,nl.appyhapps.healthsync
2025.11.10 00:11:00,00:11:00,49,nl.appyhapps.healthsync
2025.11.10 00:11:15,00:11:15,50,nl.appyhapps.healthsync
2025.11.10 00:11:30,00:11:30,50,nl.appyhapps.healthsync
2025.11.10 00:11:45,00:11:45,50,nl.appyhapps.healthsync
2025.11.10 00:12:00,00:12:00,50,nl.appyhapps.healthsync
2025.11.10 00:12:15,00:12:15,51,nl.appyhapps.healthsync
2025.11.10 00:12:30,00:12:30,51,nl.appyhapps.healthsync
2025.11.10 00:12:45,00:12:45,51,nl.appyhapps.healthsync
2025.11.10 00:13:00,00:13:00,51,nl.appyhapps.healthsync
2025.11.10 00:13:15,00:13:15,51,nl.appyhapps.healthsync
2025.11.10 00:13:30,00:13:30,51,nl.appyhapps.healthsync
2025.11.10 00:13:45,00:13:45,51,nl.appyhapps.healthsync
2025.11.10 00:14:00,00:14:00,51,nl.appyhapps.healthsync
2025.11.10 00:14:15,00:14:15,49,nl.appyhapps.healthsync
2025.11.10 00:14:30,00:14:30,49,nl.appyhapps.healthsync
2025.11.10 00:14:45,00:14:45,49,nl.appyhapps.healthsync
2025.11.10 00:15:00,00:15:00,49,nl.appyhapps.healthsync
2025.11.10 00:15:15,00:15:15,50,nl.appyhapps.healthsync
2025.11.10 00:15:30,00:15:30,50,nl.appyhapps.healthsync
2025.11.10 00:15:45,00:15:45,50,nl.appyhapps.healthsync
2025.11.10 00:16:00,00:16:00,50,nl.appyhapps.healthsync
2025.11.10 00:16:15,00:16:15,58,nl.appyhapps.healthsync
