Date,Time,Heart rate
2024.12.24 00.00,00.00,53
2024.12.24 00.00,00.00,58
2024.12.24 00.00,00.00,58
2024.12.24 00.00,00.00,58
2024.12.24 00.01,00.01,58
2024.12.24 00.01,00.01,58
2024.12.24 00.01,00.01,58
2024.12.24 00.01,00.01,58
2024.12.24 00.02,00.02,58
2024.12.24 00.02,00.02,50
2024.12.24 00.02,00.02,50
2024.12.24 00.02,00.02,50
2024.12.24 00.03,00.03,50
2024.12.24 00.03,00.03,51
2024.12.24 00.03,00.03,51
2024.12.24 00.03,00.03,51
2024.12.24 00.04,00.04,51
2024.12.24 00.04,00.04,52
2024.12.24 00.04,00.04,52
2024.12.24 00.04,00.04,52
2024.12.24 00.05,00.05,52
2024.12.24 00.05,00.05,51
2024.12.24 00.05,00.05,51
2024.12.24 00.05,00.05,51
2024.12.24 00.06,00.06,51
2024.12.24 00.06,00.06,50
2024.12.24 00.06,00.06,50
2024.12.24 00.06,00.06,50
2024.12.24 00.07,00.07,50
2024.12.24 00.07,00.07,50
2024.12.24 00.07,00.07,50
2024.12.24 00.07,00.07,50
2024.12.24 00.08,00.08,50
2024.12.24 00.08,00.08,52
2024.12.24 00.08,00.08,52
2024.12.24 00.08,00.08,52
2024.12.24 00.09,00.09,52
2024.12.24 00.09,00.09,51
2024.12.24 00.09,00.09,51
2024.12.24 00.09,00.09,51
2024.12.24 00.10,00.10,51
2024.12.24 00.10,00.10,50
2024.12.24 00.10,00.10,50
2024.12.24 00.10,00.10,50
2024.12.24 00.11,00.11,50
2024.12.24 00.11,00.11,50
2024.12.24 00.11,00.11,50
2024.12.24 00.11,00.11,50
2024.12.24 00.12,00.12,50
2024.12.24 00.12,00.12,50
2024.12.24 00.12,00.12,50
2024.12.24 00.12,00.12,50
2024.12.24 00.13,00.13,50
2024.12.24 00.13,00.13,51
2024.12.24 00.13,00.13,51
2024.12.24 00.13,00.13,51
2024.12.24 00.14,00.14,51
2024.12.24 00.14,00.14,52
2024.12.24 00.14,00.14,52
2024.12.24 00.14,00.14,52
2024.12.24 00.15,00.15,52
2024.12.24 00.15,00.15,51
2024.12.24 00.15,00.15,51
2024.12.24 00.15,00.15,51
2024.12.24 00.16,00.16,51
2024.12.24 00.16,00.16,53
2024.12.24 00.16,00.16,53
2024.12.24 00.16,00.16,53
2024.12.24 00.17,00.17,53
2024.12.24 00.17,00.17,51
2024.12.24 00.17,00.17,51
2024.12.24 00.17,00.17,51
2024.12.24 00.18,00.18,51
2024.12.24 00.18,00.18,51
2024.12.24 00.18,00.18,51
2024.12.24 00.18,00.18,51
2024.12.24 00.19,00.19,51
2024.12.24 00.19,00.19,63
2024.12.24 00.19,00.19,63
2024.12.24 00.19,00.19,63
2024.12.24 00.20,00.20,63
2024.12.24 00.20,00.20,46
2024.12.24 00.20,00.20,46
2024.12.24 00.20,00.20,46
2024.12.24 00.21,00.21,46
2024.12.24 00.21,00.21,49
2024.12.24 00.21,00.21,49
2024.12.24 00.21,00.21,49
2024.12.24 00.22,00.22,49
2024.12.24 00.22,00.22,50
2024.12.24 00.22,00.22,50
2024.12.24 00.22,00.22,50
2024.12.24 00.23,00.23,50
2024.12.24 00.23,00.23,47
2024.12.24 00.23,00.23,47
2024.12.24 00.23,00.23,47
2024.12.24 00.24,00.24,47
2024.12.24 00.24,00.24,48
2024.12.24 00.24,00.24,48
2024.12.24 00.24,00.24,48
2024.12.24 00.25,00.25,48
2024.12.24 00.25,00.25,49
2024.12.24 00.25,00.25,49
2024.12.24 00.25,00.25,49
2024.12.24 00.26,00.26,49
2024.12.24 00.26,00.26,49
2024.12.24 00.26,00.26,49
2024.12.24 00.26,00.26,49
2024.12.24 00.27,00.27,49
2024.12.24 00.27,00.27,50
2024.12.24 00.27,00.27,50
2024.12.24 00.27,00.27,50
2024.12.24 00.28,00.28,50
2024.12.24 00.28,00.28,49
2024.12.24 00.28,00.28,49
2024.12.24 00.28,00.28,49
2024.12.24 00.29,00.29,49
2024.12.24 00.29,00.29,50
2024.12.24 00.29,00.29,50
2024.12.24 00.29,00.29,50
2024.12.24 00.30,00.30,50
2024.12.24 00.30,00.30,52
2024.12.24 00.30,00.30,52
2024.12.24 00.30,00.30,52
2024.12.24 00.31,00.31,52
2024.12.24 00.31,00.31,48
2024.12.24 00.31,00.31,48
2024.12.24 00.31,00.31,48
2024.12.24 00.32,00.32,48
2024.12.24 00.32,00.32,49
2024.12.24 00.32,00.32,49
2024.12.24 00.32,00.32,49
2024.12.24 00.33,00.33,49
2024.12.24 00.33,00.33,50
2024.12.24 00.33,00.33,50
2024.12.24 00.33,00.33,50
2024.12.24 00.34,00.34,50
2024.12.24 00.34,00.34,49
2024.12.24 00.34,00.34,49
2024.12.24 00.34,00.34,49
2024.12.24 00.35,00.35,49
2024.12.24 00.35,00.35,50
2024.12.24 00.35,00.35,50
2024.12.24 00.35,00.35,50
2024.12.24 00.36,00.36,50
2024.12.24 00.36,00.36,49
2024.12.24 00.36,00.36,49
2024.12.24 00.36,00.36,49
2024.12.24 00.37,00.37,49
2024.12.24 00.37,00.37,50
2024.12.24 00.37,00.37,50
2024.12.24 00.37,00.37,50
2024.12.24 00.38,00.38,50
2024.12.24 00.38,00.38,50
2024.12.24 00.38,00.38,50
2024.12.24 00.38,00.38,50
2024.12.24 00.39,00.39,50
2024.12.24 00.39,00.39,57
2024.12.24 00.39,00.39,57
2024.12.24 00.39,00.39,57
2024.12.24 00.40,00.40,57
2024.12.24 00.40,00.40,51
2024.12.24 00.40,00.40,51
2024.12.24 00.40,00.40,51
2024.12.24 00.41,00.41,51
2024.12.24 00.41,00.41,48
2024.12.24 00.41,00.41,48
2024.12.24 00.41,00.41,48
2024.12.24 00.42,00.42,48
2024.12.24 00.42,00.42,49
2024.12.24 00.42,00.42,49
2024.12.24 00.42,00.42,49
2024.12.24 00.43,00.43,49
2024.12.24 00.43,00.43,48
2024.12.24 00.43,00.43,48
2024.12.24 00.43,00.43,48
2024.12.24 00.44,00.44,48
2024.12.24 00.44,00.44,49
2024.12.24 00.44,00.44,49
2024.12.24 00.44,00.44,49
2024.12.24 00.45,00.45,49
2024.12.24 00.45,00.45,51
2024.12.24 00.45,00.45,51
2024.12.24 00.45,00.45,51
2024.12.24 00.46,00.46,51
2024.12.24 00.46,00.46,49
2024.12.24 00.46,00.46,49
2024.12.24 00.46,00.46,49
2024.12.24 00.47,00.47,49
2024.12.24 00.47,00.47,51
2024.12.24 00.47,00.47,51
2024.12.24 00.47,00.47,51
2024.12.24 00.48,00.48,51
2024.12.24 00.48,00.48,49
