Date,Time,Heart rate
2024.12.25 00.00,00.00,48
2024.12.25 00.00,00.00,48
2024.12.25 00.00,00.00,48
2024.12.25 00.01,00.01,48
2024.12.25 00.01,00.01,48
2024.12.25 00.01,00.01,48
2024.12.25 00.01,00.01,48
2024.12.25 00.02,00.02,48
2024.12.25 00.02,00.02,48
2024.12.25 00.02,00.02,48
2024.12.25 00.02,00.02,48
2024.12.25 00.03,00.03,48
2024.12.25 00.03,00.03,47
2024.12.25 00.03,00.03,47
2024.12.25 00.03,00.03,47
2024.12.25 00.04,00.04,47
2024.12.25 00.04,00.04,47
2024.12.25 00.04,00.04,47
2024.12.25 00.04,00.04,47
2024.12.25 00.05,00.05,47
2024.12.25 00.05,00.05,53
2024.12.25 00.05,00.05,53
2024.12.25 00.05,00.05,53
2024.12.25 00.06,00.06,53
2024.12.25 00.06,00.06,57
2024.12.25 00.06,00.06,57
2024.12.25 00.06,00.06,57
2024.12.25 00.07,00.07,57
2024.12.25 00.07,00.07,55
2024.12.25 00.07,00.07,55
2024.12.25 00.07,00.07,55
2024.12.25 00.08,00.08,55
2024.12.25 00.08,00.08,61
2024.12.25 00.08,00.08,61
2024.12.25 00.08,00.08,61
2024.12.25 00.09,00.09,61
2024.12.25 00.09,00.09,62
2024.12.25 00.09,00.09,62
2024.12.25 00.09,00.09,62
2024.12.25 00.10,00.10,62
2024.12.25 00.10,00.10,56
2024.12.25 00.10,00.10,56
2024.12.25 00.10,00.10,56
2024.12.25 00.11,00.11,56
2024.12.25 00.11,00.11,61
2024.12.25 00.11,00.11,61
2024.12.25 00.11,00.11,61
2024.12.25 00.12,00.12,61
2024.12.25 00.12,00.12,61
2024.12.25 00.12,00.12,61
2024.12.25 00.12,00.12,61
2024.12.25 00.13,00.13,61
2024.12.25 00.13,00.13,66
2024.12.25 00.13,00.13,66
2024.12.25 00.13,00.13,66
2024.12.25 00.14,00.14,66
2024.12.25 00.14,00.14,67
2024.12.25 00.14,00.14,67
2024.12.25 00.14,00.14,67
2024.12.25 00.15,00.15,67
2024.12.25 00.15,00.15,57
2024.12.25 00.15,00.15,57
2024.12.25 00.15,00.15,57
2024.12.25 00.16,00.16,57
2024.12.25 00.16,00.16,59
2024.12.25 00.16,00.16,59
2024.12.25 00.16,00.16,59
2024.12.25 00.17,00.17,59
2024.12.25 00.17,00.17,67
2024.12.25 00.17,00.17,67
2024.12.25 00.17,00.17,67
2024.12.25 00.18,00.18,67
2024.12.25 00.18,00.18,59
2024.12.25 00.18,00.18,59
2024.12.25 00.18,00.18,59
2024.12.25 00.19,00.19,59
2024.12.25 00.19,00.19,55
2024.12.25 00.19,00.19,55
2024.12.25 00.19,00.19,55
2024.12.25 00.20,00.20,55
2024.12.25 00.20,00.20,59
2024.12.25 00.20,00.20,59
2024.12.25 00.20,00.20,59
2024.12.25 00.21,00.21,59
2024.12.25 00.21,00.21,52
2024.12.25 00.21,00.21,52
2024.12.25 00.21,00.21,52
2024.12.25 00.22,00.22,52
2024.12.25 00.22,00.22,52
2024.12.25 00.22,00.22,52
2024.12.25 00.22,00.22,52
2024.12.25 00.23,00.23,52
2024.12.25 00.23,00.23,57
2024.12.25 00.23,00.23,57
2024.12.25 00.23,00.23,57
2024.12.25 00.24,00.24,57
2024.12.25 00.24,00.24,54
2024.12.25 00.24,00.24,54
2024.12.25 00.24,00.24,54
2024.12.25 00.25,00.25,54
2024.12.25 00.25,00.25,50
2024.12.25 00.25,00.25,50
2024.12.25 00.25,00.25,50
2024.12.25 00.26,00.26,50
2024.12.25 00.26,00.26,55
2024.12.25 00.26,00.26,55
2024.12.25 00.26,00.26,55
2024.12.25 00.27,00.27,55
2024.12.25 00.27,00.27,58
2024.12.25 00.27,00.27,58
2024.12.25 00.27,00.27,58
2024.12.25 00.28,00.28,58
2024.12.25 00.28,00.28,55
2024.12.25 00.28,00.28,55
2024.12.25 00.28,00.28,55
2024.12.25 00.29,00.29,55
2024.12.25 00.29,00.29,56
2024.12.25 00.29,00.29,56
2024.12.25 00.29,00.29,56
2024.12.25 00.30,00.30,56
2024.12.25 00.30,00.30,55
2024.12.25 00.30,00.30,55
2024.12.25 00.30,00.30,55
2024.12.25 00.31,00.31,55
2024.12.25 00.31,00.31,51
2024.12.25 00.31,00.31,51
2024.12.25 00.31,00.31,51
2024.12.25 00.32,00.32,51
2024.12.25 00.32,00.32,59
2024.12.25 00.32,00.32,59
2024.12.25 00.32,00.32,59
2024.12.25 00.33,00.33,59
2024.12.25 00.33,00.33,50
2024.12.25 00.33,00.33,50
2024.12.25 00.33,00.33,50
2024.12.25 00.34,00.34,50
2024.12.25 00.34,00.34,51
2024.12.25 00.34,00.34,51
2024.12.25 00.34,00.34,51
2024.12.25 00.35,00.35,51
2024.12.25 00.35,00.35,52
2024.12.25 00.35,00.35,52
2024.12.25 00.35,00.35,52
2024.12.25 00.36,00.36,52
2024.12.25 00.36,00.36,68
2024.12.25 00.36,00.36,68
2024.12.25 00.36,00.36,68
2024.12.25 00.37,00.37,68
2024.12.25 00.37,00.37,51
2024.12.25 00.37,00.37,51
2024.12.25 00.37,00.37,51
2024.12.25 00.38,00.38,51
2024.12.25 00.38,00.38,51
2024.12.25 00.38,00.38,51
2024.12.25 00.38,00.38,51
2024.12.25 00.39,00.39,51
2024.12.25 00.39,00.39,51
2024.12.25 00.39,00.39,51
2024.12.25 00.39,00.39,51
2024.12.25 00.40,00.40,51
2024.12.25 00.40,00.40,49
2024.12.25 00.40,00.40,49
2024.12.25 00.40,00.40,49
2024.12.25 00.41,00.41,49
2024.12.25 00.41,00.41,51
2024.12.25 00.41,00.41,51
2024.12.25 00.41,00.41,51
2024.12.25 00.42,00.42,51
2024.12.25 00.42,00.42,49
2024.12.25 00.42,00.42,49
2024.12.25 00.42,00.42,49
2024.12.25 00.43,00.43,49
2024.12.25 00.43,00.43,50
2024.12.25 00.43,00.43,50
2024.12.25 00.43,00.43,50
2024.12.25 00.44,00.44,50
