Date,Time,Heart rate
2024.12.20 00.00,00.00,53
2024.12.20 00.00,00.00,54
2024.12.20 00.00,00.00,54
2024.12.20 00.00,00.00,54
2024.12.20 00.01,00.01,54
2024.12.20 00.01,00.01,54
2024.12.20 00.01,00.01,54
2024.12.20 00.01,00.01,54
2024.12.20 00.02,00.02,54
2024.12.20 00.02,00.02,54
2024.12.20 00.02,00.02,54
2024.12.20 00.02,00.02,54
2024.12.20 00.03,00.03,54
2024.12.20 00.03,00.03,52
2024.12.20 00.03,00.03,52
2024.12.20 00.03,00.03,52
2024.12.20 00.04,00.04,52
2024.12.20 00.04,00.04,55
2024.12.20 00.04,00.04,55
2024.12.20 00.04,00.04,55
2024.12.20 00.05,00.05,55
2024.12.20 00.05,00.05,53
2024.12.20 00.05,00.05,53
2024.12.20 00.05,00.05,53
2024.12.20 00.06,00.06,53
2024.12.20 00.06,00.06,53
2024.12.20 00.06,00.06,53
2024.12.20 00.06,00.06,53
2024.12.20 00.07,00.07,53
2024.12.20 00.07,00.07,53
2024.12.20 00.07,00.07,53
2024.12.20 00.07,00.07,53
2024.12.20 00.08,00.08,53
2024.12.20 00.08,00.08,54
2024.12.20 00.08,00.08,54
2024.12.20 00.08,00.08,54
2024.12.20 00.09,00.09,54
2024.12.20 00.09,00.09,60
2024.12.20 00.09,00.09,60
2024.12.20 00.09,00.09,60
2024.12.20 00.10,00.10,60
2024.12.20 00.10,00.10,52
2024.12.20 00.10,00.10,52
2024.12.20 00.10,00.10,52
2024.12.20 00.11,00.11,52
2024.12.20 00.11,00.11,52
2024.12.20 00.11,00.11,52
2024.12.20 00.11,00.11,52
2024.12.20 00.12,00.12,52
2024.12.20 00.12,00.12,52
2024.12.20 00.12,00.12,52
2024.12.20 00.12,00.12,52
2024.12.20 00.13,00.13,52
2024.12.20 00.13,00.13,51
2024.12.20 00.13,00.13,51
2024.12.20 00.13,00.13,51
2024.12.20 00.14,00.14,51
2024.12.20 00.14,00.14,50
2024.12.20 00.14,00.14,50
2024.12.20 00.14,00.14,50
2024.12.20 00.15,00.15,50
2024.12.20 00.15,00.15,50
2024.12.20 00.15,00.15,50
2024.12.20 00.15,00.15,50
2024.12.20 00.16,00.16,50
2024.12.20 00.16,00.16,51
2024.12.20 00.16,00.16,51
2024.12.20 00.16,00.16,51
2024.12.20 00.17,00.17,51
2024.12.20 00.17,00.17,52
2024.12.20 00.17,00.17,52
2024.12.20 00.17,00.17,52
2024.12.20 00.18,00.18,52
2024.12.20 00.18,00.18,52
2024.12.20 00.18,00.18,52
2024.12.20 00.18,00.18,52
2024.12.20 00.19,00.19,52
2024.12.20 00.19,00.19,53
2024.12.20 00.19,00.19,53
2024.12.20 00.19,00.19,53
2024.12.20 00.20,00.20,53
2024.12.20 00.20,00.20,54
2024.12.20 00.20,00.20,54
2024.12.20 00.20,00.20,54
2024.12.20 00.21,00.21,54
2024.12.20 00.21,00.21,54
2024.12.20 00.21,00.21,54
2024.12.20 00.21,00.21,54
2024.12.20 00.22,00.22,54
2024.12.20 00.22,00.22,54
2024.12.20 00.22,00.22,54
2024.12.20 00.22,00.22,54
2024.12.20 00.23,00.23,54
2024.12.20 00.23,00.23,52
2024.12.20 00.23,00.23,52
2024.12.20 00.23,00.23,52
2024.12.20 00.24,00.24,52
2024.12.20 00.24,00.24,53
2024.12.20 00.24,00.24,53
2024.12.20 00.24,00.24,53
2024.12.20 00.25,00.25,53
2024.12.20 00.25,00.25,61
2024.12.20 00.25,00.25,61
2024.12.20 00.25,00.25,61
2024.12.20 00.26,00.26,61
2024.12.20 00.26,00.26,61
2024.12.20 00.26,00.26,61
2024.12.20 00.26,00.26,61
2024.12.20 00.27,00.27,61
2024.12.20 00.27,00.27,50
2024.12.20 00.27,00.27,50
2024.12.20 00.27,00.27,50
2024.12.20 00.28,00.28,50
2024.12.20 00.28,00.28,54
2024.12.20 00.28,00.28,54
2024.12.20 00.28,00.28,54
2024.12.20 00.29,00.29,54
2024.12.20 00.29,00.29,51
2024.12.20 00.29,00.29,51
2024.12.20 00.29,00.29,51
