Date,Time,Heart rate
2024.12.31 00.00,00.00,54
2024.12.31 00.00,00.00,56
2024.12.31 00.00,00.00,56
2024.12.31 00.00,00.00,56
2024.12.31 00.01,00.01,56
2024.12.31 00.01,00.01,56
2024.12.31 00.01,00.01,56
2024.12.31 00.01,00.01,56
2024.12.31 00.02,00.02,56
2024.12.31 00.02,00.02,56
2024.12.31 00.02,00.02,56
2024.12.31 00.02,00.02,56
2024.12.31 00.03,00.03,56
2024.12.31 00.03,00.03,56
2024.12.31 00.03,00.03,56
2024.12.31 00.03,00.03,56
2024.12.31 00.04,00.04,56
2024.12.31 00.04,00.04,56
2024.12.31 00.04,00.04,56
2024.12.31 00.04,00.04,56
2024.12.31 00.05,00.05,56
2024.12.31 00.05,00.05,56
2024.12.31 00.05,00.05,56
2024.12.31 00.05,00.05,56
2024.12.31 00.06,00.06,56
2024.12.31 00.06,00.06,55
2024.12.31 00.06,00.06,55
2024.12.31 00.06,00.06,55
2024.12.31 00.07,00.07,55
2024.12.31 00.07,00.07,55
2024.12.31 00.07,00.07,55
2024.12.31 00.07,00.07,55
2024.12.31 00.08,00.08,55
2024.12.31 00.08,00.08,55
2024.12.31 00.08,00.08,55
2024.12.31 00.08,00.08,55
2024.12.31 00.09,00.09,55
2024.12.31 00.09,00.09,55
2024.12.31 00.09,00.09,55
2024.12.31 00.09,00.09,55
2024.12.31 00.10,00.10,55
2024.12.31 00.10,00.10,55
2024.12.31 00.10,00.10,55
2024.12.31 00.10,00.10,55
2024.12.31 00.11,00.11,55
2024.12.31 00.11,00.11,55
2024.12.31 00.11,00.11,55
2024.12.31 00.11,00.11,55
2024.12.31 00.12,00.12,55
2024.12.31 00.12,00.12,56
2024.12.31 00.12,00.12,56
2024.12.31 00.12,00.12,56
2024.12.31 00.13,00.13,56
2024.12.31 00.13,00.13,56
2024.12.31 00.13,00.13,56
2024.12.31 00.13,00.13,56
2024.12.31 00.14,00.14,56
2024.12.31 00.14,00.14,57
2024.12.31 00.14,00.14,57
2024.12.31 00.14,00.14,57
2024.12.31 00.15,00.15,57
2024.12.31 00.15,00.15,58
2024.12.31 00.15,00.15,58
2024.12.31 00.15,00.15,58
2024.12.31 00.16,00.16,58
2024.12.31 00.16,00.16,64
2024.12.31 00.16,00.16,64
2024.12.31 00.16,00.16,64
2024.12.31 00.17,00.17,64
2024.12.31 00.17,00.17,57
2024.12.31 00.17,00.17,57
2024.12.31 00.17,00.17,57
2024.12.31 00.18,00.18,57
2024.12.31 00.18,00.18,56
2024.12.31 00.18,00.18,56
2024.12.31 00.18,00.18,56
2024.12.31 00.19,00.19,56
2024.12.31 00.19,00.19,56
2024.12.31 00.19,00.19,56
2024.12.31 00.19,00.19,56
2024.12.31 00.20,00.20,56
2024.12.31 00.20,00.20,56
2024.12.31 00.20,00.20,56
2024.12.31 00.20,00.20,56
2024.12.31 00.21,00.21,56
2024.12.31 00.21,00.21,56
2024.12.31 00.21,00.21,56
2024.12.31 00.21,00.21,56
2024.12.31 00.22,00.22,56
2024.12.31 00.22,00.22,57
2024.12.31 00.22,00.22,57
2024.12.31 00.22,00.22,57
2024.12.31 00.23,00.23,57
2024.12.31 00.23,00.23,57
2024.12.31 00.23,00.23,57
2024.12.31 00.23,00.23,57
2024.12.31 00.24,00.24,57
2024.12.31 00.24,00.24,60
2024.12.31 00.24,00.24,60
2024.12.31 00.24,00.24,60
2024.12.31 00.25,00.25,60
2024.12.31 00.25,00.25,58
2024.12.31 00.25,00.25,58
2024.12.31 00.25,00.25,58
2024.12.31 00.26,00.26,58
