Date,Time,Heart rate
2024.12.14 00.00,00.00,65
2024.12.14 00.00,00.00,65
2024.12.14 00.00,00.00,65
2024.12.14 00.01,00.01,65
2024.12.14 00.01,00.01,65
2024.12.14 00.01,00.01,65
2024.12.14 00.01,00.01,65
2024.12.14 00.02,00.02,65
2024.12.14 00.02,00.02,65
2024.12.14 00.02,00.02,65
2024.12.14 00.02,00.02,65
2024.12.14 00.03,00.03,65
2024.12.14 00.03,00.03,71
2024.12.14 00.03,00.03,71
2024.12.14 00.03,00.03,71
2024.12.14 00.04,00.04,71
2024.12.14 00.04,00.04,64
2024.12.14 00.04,00.04,64
2024.12.14 00.04,00.04,64
2024.12.14 00.05,00.05,64
2024.12.14 00.05,00.05,57
2024.12.14 00.05,00.05,57
2024.12.14 00.05,00.05,57
2024.12.14 00.06,00.06,57
2024.12.14 00.06,00.06,60
2024.12.14 00.06,00.06,60
2024.12.14 00.06,00.06,60
2024.12.14 00.07,00.07,60
2024.12.14 00.07,00.07,65
2024.12.14 00.07,00.07,65
2024.12.14 00.07,00.07,65
2024.12.14 00.08,00.08,65
2024.12.14 00.08,00.08,57
2024.12.14 00.08,00.08,57
2024.12.14 00.08,00.08,57
2024.12.14 00.09,00.09,57
2024.12.14 00.09,00.09,57
2024.12.14 00.09,00.09,57
2024.12.14 00.09,00.09,57
2024.12.14 00.10,00.10,57
2024.12.14 00.10,00.10,60
2024.12.14 00.10,00.10,60
2024.12.14 00.10,00.10,60
2024.12.14 00.11,00.11,60
2024.12.14 00.11,00.11,56
2024.12.14 00.11,00.11,56
2024.12.14 00.11,00.11,56
2024.12.14 00.12,00.12,56
2024.12.14 00.12,00.12,55
2024.12.14 00.12,00.12,55
2024.12.14 00.12,00.12,55
2024.12.14 00.13,00.13,55
2024.12.14 00.13,00.13,61
2024.12.14 00.13,00.13,61
2024.12.14 00.13,00.13,61
2024.12.14 00.14,00.14,61
2024.12.14 00.14,00.14,65
2024.12.14 00.14,00.14,65
2024.12.14 00.14,00.14,65
2024.12.14 00.15,00.15,65
2024.12.14 00.15,00.15,55
2024.12.14 00.15,00.15,55
2024.12.14 00.15,00.15,55
2024.12.14 00.16,00.16,55
2024.12.14 00.16,00.16,59
2024.12.14 00.16,00.16,59
2024.12.14 00.16,00.16,59
2024.12.14 00.17,00.17,59
2024.12.14 00.17,00.17,57
2024.12.14 00.17,00.17,57
2024.12.14 00.17,00.17,57
2024.12.14 00.18,00.18,57
2024.12.14 00.18,00.18,66
