Date,Time,Heart rate
2025.01.01 00.00,00.00,77
2025.01.01 00.00,00.00,83
2025.01.01 00.00,00.00,83
2025.01.01 00.00,00.00,83
2025.01.01 00.01,00.01,83
2025.01.01 00.01,00.01,83
2025.01.01 00.01,00.01,83
2025.01.01 00.01,00.01,83
2025.01.01 00.02,00.02,83
2025.01.01 00.02,00.02,82
2025.01.01 00.02,00.02,82
2025.01.01 00.02,00.02,82
2025.01.01 00.03,00.03,82
2025.01.01 00.03,00.03,88
2025.01.01 00.03,00.03,88
2025.01.01 00.03,00.03,88
2025.01.01 00.04,00.04,88
2025.01.01 00.04,00.04,92
2025.01.01 00.04,00.04,92
2025.01.01 00.04,00.04,92
2025.01.01 00.05,00.05,92
2025.01.01 00.05,00.05,65
2025.01.01 00.05,00.05,65
2025.01.01 00.05,00.05,65
2025.01.01 00.06,00.06,65
2025.01.01 00.06,00.06,69
2025.01.01 00.06,00.06,69
2025.01.01 00.06,00.06,69
2025.01.01 00.07,00.07,69
2025.01.01 00.07,00.07,68
2025.01.01 00.07,00.07,68
2025.01.01 00.07,00.07,68
2025.01.01 00.08,00.08,68
2025.01.01 00.08,00.08,64
2025.01.01 00.08,00.08,64
2025.01.01 00.08,00.08,64
2025.01.01 00.09,00.09,64
2025.01.01 00.09,00.09,65
2025.01.01 00.09,00.09,65
2025.01.01 00.09,00.09,65
2025.01.01 00.10,00.10,65
2025.01.01 00.10,00.10,81
2025.01.01 00.10,00.10,81
2025.01.01 00.10,00.10,81
2025.01.01 00.11,00.11,81
2025.01.01 00.11,00.11,98
2025.01.01 00.11,00.11,98
2025.01.01 00.11,00.11,98
2025.01.01 00.12,00.12,98
2025.01.01 00.12,00.12,90
2025.01.01 00.12,00.12,90
2025.01.01 00.12,00.12,90
2025.01.01 00.13,00.13,90
2025.01.01 00.13,00.13,94
2025.01.01 00.13,00.13,94
2025.01.01 00.13,00.13,94
2025.01.01 00.14,00.14,94
2025.01.01 00.14,00.14,92
2025.01.01 00.14,00.14,92
2025.01.01 00.14,00.14,92
2025.01.01 00.15,00.15,92
2025.01.01 00.15,00.15,76
2025.01.01 00.15,00.15,76
2025.01.01 00.15,00.15,76
2025.01.01 00.16,00.16,76
2025.01.01 00.16,00.16,84
2025.01.01 00.16,00.16,84
2025.01.01 00.16,00.16,84
2025.01.01 00.17,00.17,84
2025.01.01 00.17,00.17,82
2025.01.01 00.17,00.17,82
2025.01.01 00.17,00.17,82
2025.01.01 00.18,00.18,82
2025.01.01 00.18,00.18,83
2025.01.01 00.18,00.18,83
2025.01.01 00.18,00.18,83
2025.01.01 00.19,00.19,83
2025.01.01 00.19,00.19,87
2025.01.01 00.19,00.19,87
2025.01.01 00.19,00.19,87
2025.01.01 00.20,00.20,87
2025.01.01 00.20,00.20,86
2025.01.01 00.20,00.20,86
2025.01.01 00.20,00.20,86
2025.01.01 00.21,00.21,86
2025.01.01 00.21,00.21,72
2025.01.01 00.21,00.21,72
2025.01.01 00.21,00.21,72
2025.01.01 00.22,00.22,72
2025.01.01 00.22,00.22,73
2025.01.01 00.22,00.22,73
2025.01.01 00.22,00.22,73
2025.01.01 00.23,00.23,73
2025.01.01 00.23,00.23,71
2025.01.01 00.23,00.23,71
2025.01.01 00.23,00.23,71
2025.01.01 00.24,00.24,71
2025.01.01 00.24,00.24,63
2025.01.01 00.24,00.24,63
2025.01.01 00.24,00.24,63
2025.01.01 00.25,00.25,63
2025.01.01 00.25,00.25,66
2025.01.01 00.25,00.25,66
2025.01.01 00.25,00.25,66
2025.01.01 00.26,00.26,66
2025.01.01 00.26,00.26,69
2025.01.01 00.26,00.26,69
2025.01.01 00.26,00.26,69
2025.01.01 00.27,00.27,69
2025.01.01 00.27,00.27,63
2025.01.01 00.27,00.27,63
2025.01.01 00.27,00.27,63
2025.01.01 00.28,00.28,63
2025.01.01 00.28,00.28,63
2025.01.01 00.28,00.28,63
2025.01.01 00.28,00.28,63
2025.01.01 00.29,00.29,63
2025.01.01 00.29,00.29,61
2025.01.01 00.29,00.29,61
2025.01.01 00.29,00.29,61
2025.01.01 00.30,00.30,61
2025.01.01 00.30,00.30,58
2025.01.01 00.30,00.30,58
2025.01.01 00.30,00.30,58
2025.01.01 00.31,00.31,58
2025.01.01 00.31,00.31,58
2025.01.01 00.31,00.31,58
2025.01.01 00.31,00.31,58
2025.01.01 00.32,00.32,58
2025.01.01 00.32,00.32,67
2025.01.01 00.32,00.32,67
2025.01.01 00.32,00.32,67
2025.01.01 00.33,00.33,67
2025.01.01 00.33,00.33,87
2025.01.01 00.33,00.33,87
