Date,Time,Heart rate,Source
2025.11.04 01:00:00,01:00:00,51,nl.appyhapps.healthsync
2025.11.04 01:00:15,01:00:15,51,nl.appyhapps.healthsync
2025.11.04 01:00:30,01:00:30,51,nl.appyhapps.healthsync
2025.11.04 01:00:45,01:00:45,51,nl.appyhapps.healthsync
2025.11.04 01:01:00,01:01:00,51,nl.appyhapps.healthsync
2025.11.04 01:01:15,01:01:15,50,nl.appyhapps.healthsync
2025.11.04 01:01:30,01:01:30,50,nl.appyhapps.healthsync
2025.11.04 01:01:45,01:01:45,50,nl.appyhapps.healthsync
2025.11.04 01:02:00,01:02:00,50,nl.appyhapps.healthsync
2025.11.04 01:02:15,01:02:15,62,nl.appyhapps.healthsync
2025.11.04 01:02:30,01:02:30,62,nl.appyhapps.healthsync
2025.11.04 01:02:45,01:02:45,62,nl.appyhapps.healthsync
2025.11.04 01:03:00,01:03:00,62,nl.appyhapps.healthsync
2025.11.04 01:03:15,01:03:15,50,nl.appyhapps.healthsync
2025.11.04 01:03:30,01:03:30,50,nl.appyhapps.healthsync
2025.11.04 01:03:45,01:03:45,50,nl.appyhapps.healthsync
2025.11.04 01:04:00,01:04:00,50,nl.appyhapps.healthsync
2025.11.04 01:04:15,01:04:15,53,nl.appyhapps.healthsync
2025.11.04 01:04:30,01:04:30,53,nl.appyhapps.healthsync
2025.11.04 01:04:45,01:04:45,53,nl.appyhapps.healthsync
2025.11.04 01:05:00,01:05:00,53,nl.appyhapps.healthsync
2025.11.04 01:05:15,01:05:15,57,nl.appyhapps.healthsync
2025.11.04 01:05:30,01:05:30,57,nl.appyhapps.healthsync
2025.11.04 01:05:45,01:05:45,57,nl.appyhapps.healthsync
2025.11.04 01:06:00,01:06:00,57,nl.appyhapps.healthsync
2025.11.04 01:06:15,01:06:15,51,nl.appyhapps.healthsync
2025.11.04 01:06:30,01:06:30,51,nl.appyhapps.healthsync
2025.11.04 01:06:45,01:06:45,51,nl.appyhapps.healthsync
2025.11.04 01:07:00,01:07:00,51,nl.appyhapps.healthsync
2025.11.04 01:07:15,01:07:15,49,nl.appyhapps.healthsync
2025.11.04 01:07:30,01:07:30,49,nl.appyhapps.healthsync
2025.11.04 01:07:45,01:07:45,49,nl.appyhapps.healthsync
2025.11.04 01:08:00,01:08:00,49,nl.appyhapps.healthsync
2025.11.04 01:08:15,01:08:15,48,nl.appyhapps.healthsync
2025.11.04 01:08:30,01:08:30,48,nl.appyhapps.healthsync
2025.11.04 01:08:45,01:08:45,48,nl.appyhapps.healthsync
2025.11.04 01:09:00,01:09:00,48,nl.appyhapps.healthsync
2025.11.04 01:09:15,01:09:15,48,nl.appyhapps.healthsync
2025.11.04 01:09:30,01:09:30,48,nl.appyhapps.healthsync
2025.11.04 01:09:45,01:09:45,48,nl.appyhapps.healthsync
2025.11.04 01:10:00,01:10:00,48,nl.appyhapps.healthsync
2025.11.04 01:10:15,01:10:15,48,nl.appyhapps.healthsync
2025.11.04 01:10:30,01:10:30,48,nl.appyhapps.healthsync
2025.11.04 01:10:45,01:10:45,48,nl.appyhapps.healthsync
2025.11.04 01:11:00,01:11:00,48,nl.appyhapps.healthsync
2025.11.04 01:11:15,01:11:15,48,nl.appyhapps.healthsync
2025.11.04 01:11:30,01:11:30,48,nl.appyhapps.healthsync
2025.11.04 01:11:45,01:11:45,48,nl.appyhapps.healthsync
2025.11.04 01:12:00,01:12:00,48,nl.appyhapps.healthsync
2025.11.04 01:12:15,01:12:15,49,nl.appyhapps.healthsync
2025.11.04 01:12:30,01:12:30,49,nl.appyhapps.healthsync
2025.11.04 01:12:45,01:12:45,49,nl.appyhapps.healthsync
2025.11.04 01:13:00,01:13:00,49,nl.appyhapps.healthsync
2025.11.04 01:13:15,01:13:15,48,nl.appyhapps.healthsync
2025.11.04 01:13:30,01:13:30,48,nl.appyhapps.healthsync
2025.11.04 01:13:45,01:13:45,48,nl.appyhapps.healthsync
2025.11.04 01:14:00,01:14:00,48,nl.appyhapps.healthsync
2025.11.04 01:14:15,01:14:15,49,nl.appyhapps.healthsync
2025.11.04 01:14:30,01:14:30,49,nl.appyhapps.healthsync
2025.11.04 01:14:45,01:14:45,49,nl.appyhapps.healthsync
2025.11.04 01:15:00,01:15:00,49,nl.appyhapps.healthsync
2025.11.04 01:15:15,01:15:15,47,nl.appyhapps.healthsync
2025.11.04 01:15:30,01:15:30,47,nl.appyhapps.healthsync
2025.11.04 01:15:45,01:15:45,47,nl.appyhapps.healthsync
2025.11.04 01:16:00,01:16:00,47,nl.appyhapps.healthsync
2025.11.04 01:16:15,01:16:15,47,nl.appyhapps.healthsync
2025.11.04 01:16:30,01:16:30,47,nl.appyhapps.healthsync
2025.11.04 01:16:45,01:16:45,47,nl.appyhapps.healthsync
2025.11.04 01:17:00,01:17:00,47,nl.appyhapps.healthsync
2025.11.04 01:17:15,01:17:15,58,nl.appyhapps.healthsync
2025.11.04 01:17:30,01:17:30,58,nl.appyhapps.healthsync
2025.11.04 01:17:45,01:17:45,58,nl.appyhapps.healthsync
2025.11.04 01:18:00,01:18:00,58,nl.appyhapps.healthsync
2025.11.04 01:18:15,01:18:15,47,nl.appyhapps.healthsync
2025.11.04 01:18:30,01:18:30,47,nl.appyhapps.healthsync
2025.11.04 01:18:45,01:18:45,47,nl.appyhapps.healthsync
2025.11.04 01:19:00,01:19:00,47,nl.appyhapps.healthsync
2025.11.04 01:19:15,01:19:15,51,nl.appyhapps.healthsync
2025.11.04 01:19:30,01:19:30,51,nl.appyhapps.healthsync
2025.11.04 01:19:45,01:19:45,51,nl.appyhapps.healthsync
2025.11.04 01:20:00,01:20:00,51,nl.appyhapps.healthsync
2025.11.04 01:20:15,01:20:15,50,nl.appyhapps.healthsync
2025.11.04 01:20:30,01:20:30,50,nl.appyhapps.healthsync
2025.11.04 01:20:45,01:20:45,50,nl.appyhapps.healthsync
2025.11.04 01:21:00,01:21:00,50,nl.appyhapps.healthsync
2025.11.04 01:21:15,01:21:15,62,nl.appyhapps.healthsync
2025.11.04 01:21:30,01:21:30,62,nl.appyhapps.healthsync
2025.11.04 01:21:45,01:21:45,62,nl.appyhapps.healthsync
2025.11.04 01:22:00,01:22:00,62,nl.appyhapps.healthsync
2025.11.04 01:22:15,01:22:15,47,nl.appyhapps.healthsync
2025.11.04 01:22:30,01:22:30,47,nl.appyhapps.healthsync
2025.11.04 01:22:45,01:22:45,47,nl.appyhapps.healthsync
2025.11.04 01:23:00,01:23:00,47,nl.appyhapps.healthsync
2025.11.04 00:02:00,00:02:00,70,com.garmin.android.apps.connectmobile
2025.11.04 00:04:00,00:04:00,67,com.garmin.android.apps.connectmobile
2025.11.04 00:06:00,00:06:00,61,com.garmin.android.apps.connectmobile
2025.11.04 00:08:00,00:08:00,57,com.garmin.android.apps.connectmobile
2025.11.04 00:10:00,00:10:00,56,com.garmin.android.apps.connectmobile
2025.11.04 00:12:00,00:12:00,54,com.garmin.android.apps.connectmobile
2025.11.04 00:14:00,00:14:00,54,com.garmin.android.apps.connectmobile
2025.11.04 00:16:00,00:16:00,54,com.garmin.android.apps.connectmobile
2025.11.04 00:18:00,00:18:00,59,com.garmin.android.apps.connectmobile
2025.11.04 00:20:00,00:20:00,54,com.garmin.android.apps.connectmobile
2025.11.04 00:22:00,00:22:00,53,com.garmin.android.apps.connectmobile
2025.11.04 00:24:00,00:24:00,52,com.garmin.android.apps.connectmobile
2025.11.04 00:26:00,00:26:00,53,com.garmin.android.apps.connectmobile
2025.11.04 00:28:00,00:28:00,52,com.garmin.android.apps.connectmobile
2025.11.04 00:30:00,00:30:00,52,com.garmin.android.apps.connectmobile
2025.11.04 00:32:00,00:32:00,52,com.garmin.android.apps.connectmobile
2025.11.04 00:34:00,00:34:00,53,com.garmin.android.apps.connectmobile
2025.11.04 00:36:00,00:36:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:38:00,00:38:00,51,com.garmin.android.apps.connectmobile
2025.11.04 00:40:00,00:40:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:42:00,00:42:00,51,com.garmin.android.apps.connectmobile
2025.11.04 00:44:00,00:44:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:46:00,00:46:00,52,com.garmin.android.apps.connectmobile
2025.11.04 00:48:00,00:48:00,56,com.garmin.android.apps.connectmobile
2025.11.04 00:50:00,00:50:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:52:00,00:52:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:54:00,00:54:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:56:00,00:56:00,50,com.garmin.android.apps.connectmobile
2025.11.04 00:58:00,00:58:00,50,com.garmin.android.apps.connectmobile
2025.11.04 01:00:00,01:00:00,51,com.garmin.android.apps.connectmobile
2025.11.04 01:02:00,01:02:00,56,com.garmin.android.apps.connectmobile
2025.11.04 01:04:00,01:04:00,55,com.garmin.android.apps.connectmobile
2025.11.04 01:06:00,01:06:00,50,com.garmin.android.apps.connectmobile
2025.11.04 01:08:00,01:08:00,48,com.garmin.android.apps.connectmobile
2025.11.04 01:10:00,01:10:00,48,com.garmin.android.apps.connectmobile
2025.11.04 01:12:00,01:12:00,49,com.garmin.android.apps.connectmobile
2025.11.04 01:14:00,01:14:00,48,com.garmin.android.apps.connectmobile
2025.11.04 01:16:00,01:16:00,53,com.garmin.android.apps.connectmobile
2025.11.04 01:18:00,01:18:00,49,com.garmin.android.apps.connectmobile
2025.11.04 01:20:00,01:20:00,56,com.garmin.android.apps.connectmobile
2025.11.04 01:22:00,01:22:00,48,com.garmin.android.apps.connectmobile
2025.11.04 01:23:15,01:23:15,49,nl.appyhapps.healthsync
2025.11.04 01:23:30,01:23:30,49,nl.appyhapps.healthsync
2025.11.04 01:23:45,01:23:45,49,nl.appyhapps.healthsync
2025.11.04 01:24:00,01:24:00,49,nl.appyhapps.healthsync
2025.11.04 01:24:15,01:24:15,49,nl.appyhapps.healthsync
2025.11.04 01:24:30,01:24:30,49,nl.appyhapps.healthsync
2025.11.04 01:24:45,01:24:45,49,nl.appyhapps.healthsync
2025.11.04 01:25:00,01:25:00,49,nl.appyhapps.healthsync
2025.11.04 01:25:15,01:25:15,47,nl.appyhapps.healthsync
2025.11.04 01:25:30,01:25:30,47,nl.appyhapps.healthsync
2025.11.04 01:25:45,01:25:45,47,nl.appyhapps.healthsync
2025.11.04 01:26:00,01:26:00,47,nl.appyhapps.healthsync
2025.11.04 01:26:15,01:26:15,50,nl.appyhapps.healthsync
2025.11.04 01:26:30,01:26:30,50,nl.appyhapps.healthsync
2025.11.04 01:26:45,01:26:45,50,nl.appyhapps.healthsync
2025.11.04 01:27:00,01:27:00,50,nl.appyhapps.healthsync
2025.11.04 01:27:15,01:27:15,47,nl.appyhapps.healthsync
2025.11.04 01:27:30,01:27:30,47,nl.appyhapps.healthsync
2025.11.04 01:27:45,01:27:45,47,nl.appyhapps.healthsync
2025.11.04 01:28:00,01:28:00,47,nl.appyhapps.healthsync
