Date,Time,Heart rate
2025.01.02 00.00,00.00,47
2025.01.02 00.00,00.00,48
2025.01.02 00.00,00.00,48
2025.01.02 00.00,00.00,48
2025.01.02 00.01,00.01,48
2025.01.02 00.01,00.01,48
2025.01.02 00.01,00.01,48
2025.01.02 00.01,00.01,48
2025.01.02 00.02,00.02,48
2025.01.02 00.02,00.02,47
2025.01.02 00.02,00.02,47
2025.01.02 00.02,00.02,47
2025.01.02 00.03,00.03,47
2025.01.02 00.03,00.03,47
2025.01.02 00.03,00.03,47
2025.01.02 00.03,00.03,47
2025.01.02 00.04,00.04,47
2025.01.02 00.04,00.04,48
2025.01.02 00.04,00.04,48
2025.01.02 00.04,00.04,48
2025.01.02 00.05,00.05,48
2025.01.02 00.05,00.05,47
2025.01.02 00.05,00.05,47
2025.01.02 00.05,00.05,47
2025.01.02 00.06,00.06,47
2025.01.02 00.06,00.06,47
2025.01.02 00.06,00.06,47
2025.01.02 00.06,00.06,47
2025.01.02 00.07,00.07,47
2025.01.02 00.07,00.07,47
2025.01.02 00.07,00.07,47
2025.01.02 00.07,00.07,47
2025.01.02 00.08,00.08,47
2025.01.02 00.08,00.08,48
2025.01.02 00.08,00.08,48
2025.01.02 00.08,00.08,48
2025.01.02 00.09,00.09,48
2025.01.02 00.09,00.09,48
2025.01.02 00.09,00.09,48
2025.01.02 00.09,00.09,48
2025.01.02 00.10,00.10,48
2025.01.02 00.10,00.10,47
2025.01.02 00.10,00.10,47
2025.01.02 00.10,00.10,47
2025.01.02 00.11,00.11,47
2025.01.02 00.11,00.11,47
2025.01.02 00.11,00.11,47
2025.01.02 00.11,00.11,47
2025.01.02 00.12,00.12,47
2025.01.02 00.12,00.12,48
2025.01.02 00.12,00.12,48
2025.01.02 00.12,00.12,48
2025.01.02 00.13,00.13,48
2025.01.02 00.13,00.13,47
2025.01.02 00.13,00.13,47
2025.01.02 00.13,00.13,47
2025.01.02 00.14,00.14,47
2025.01.02 00.14,00.14,48
2025.01.02 00.14,00.14,48
2025.01.02 00.14,00.14,48
2025.01.02 00.15,00.15,48
2025.01.02 00.15,00.15,48
2025.01.02 00.15,00.15,48
2025.01.02 00.15,00.15,48
2025.01.02 00.16,00.16,48
2025.01.02 00.16,00.16,48
2025.01.02 00.16,00.16,48
2025.01.02 00.16,00.16,48
2025.01.02 00.17,00.17,48
2025.01.02 00.17,00.17,46
2025.01.02 00.17,00.17,46
2025.01.02 00.17,00.17,46
2025.01.02 00.18,00.18,46
2025.01.02 00.18,00.18,47
2025.01.02 00.18,00.18,47
2025.01.02 00.18,00.18,47
2025.01.02 00.19,00.19,47
2025.01.02 00.19,00.19,47
2025.01.02 00.19,00.19,47
2025.01.02 00.19,00.19,47
2025.01.02 00.20,00.20,47
2025.01.02 00.20,00.20,47
2025.01.02 00.20,00.20,47
2025.01.02 00.20,00.20,47
2025.01.02 00.21,00.21,47
2025.01.02 00.21,00.21,48
2025.01.02 00.21,00.21,48
2025.01.02 00.21,00.21,48
2025.01.02 00.22,00.22,48
2025.01.02 00.22,00.22,47
2025.01.02 00.22,00.22,47
2025.01.02 00.22,00.22,47
2025.01.02 00.23,00.23,47
2025.01.02 00.23,00.23,47
2025.01.02 00.23,00.23,47
2025.01.02 00.23,00.23,47
2025.01.02 00.24,00.24,47
2025.01.02 00.24,00.24,47
2025.01.02 00.24,00.24,47
2025.01.02 00.24,00.24,47
2025.01.02 00.25,00.25,47
2025.01.02 00.25,00.25,47
2025.01.02 00.25,00.25,47
2025.01.02 00.25,00.25,47
2025.01.02 00.26,00.26,47
2025.01.02 00.26,00.26,47
2025.01.02 00.26,00.26,47
2025.01.02 00.26,00.26,47
2025.01.02 00.27,00.27,47
2025.01.02 00.27,00.27,47
2025.01.02 00.27,00.27,47
2025.01.02 00.27,00.27,47
2025.01.02 00.28,00.28,47
2025.01.02 00.28,00.28,48
2025.01.02 00.28,00.28,48
2025.01.02 00.28,00.28,48
2025.01.02 00.29,00.29,48
2025.01.02 00.29,00.29,56
2025.01.02 00.29,00.29,56
2025.01.02 00.29,00.29,56
2025.01.02 00.30,00.30,56
2025.01.02 00.30,00.30,50
2025.01.02 00.30,00.30,50
2025.01.02 00.30,00.30,50
2025.01.02 00.31,00.31,50
2025.01.02 00.31,00.31,49
2025.01.02 00.31,00.31,49
2025.01.02 00.31,00.31,49
2025.01.02 00.32,00.32,49
2025.01.02 00.32,00.32,58
2025.01.02 00.32,00.32,58
2025.01.02 00.32,00.32,58
2025.01.02 00.33,00.33,58
2025.01.02 00.33,00.33,46
2025.01.02 00.33,00.33,46
2025.01.02 00.33,00.33,46
2025.01.02 00.34,00.34,46
2025.01.02 00.34,00.34,45
2025.01.02 00.34,00.34,45
2025.01.02 00.34,00.34,45
2025.01.02 00.35,00.35,45
2025.01.02 00.35,00.35,49
2025.01.02 00.35,00.35,49
2025.01.02 00.35,00.35,49
2025.01.02 00.36,00.36,49
2025.01.02 00.36,00.36,49
2025.01.02 00.36,00.36,49
2025.01.02 00.36,00.36,49
2025.01.02 00.37,00.37,49
2025.01.02 00.37,00.37,54
2025.01.02 00.37,00.37,54
2025.01.02 00.37,00.37,54
2025.01.02 00.38,00.38,54
2025.01.02 00.38,00.38,53
2025.01.02 00.38,00.38,53
2025.01.02 00.38,00.38,53
2025.01.02 00.39,00.39,53
2025.01.02 00.39,00.39,51
2025.01.02 00.39,00.39,51
2025.01.02 00.39,00.39,51
2025.01.02 00.40,00.40,51
2025.01.02 00.40,00.40,55
2025.01.02 00.40,00.40,55
2025.01.02 00.40,00.40,55
2025.01.02 00.41,00.41,55
2025.01.02 00.41,00.41,56
2025.01.02 00.41,00.41,56
2025.01.02 00.41,00.41,56
2025.01.02 00.42,00.42,56
2025.01.02 00.42,00.42,59
2025.01.02 00.42,00.42,59
2025.01.02 00.42,00.42,59
2025.01.02 00.43,00.43,59
2025.01.02 00.43,00.43,70
2025.01.02 00.43,00.43,70
2025.01.02 00.43,00.43,70
2025.01.02 00.44,00.44,70
2025.01.02 00.44,00.44,49
2025.01.02 00.44,00.44,49
2025.01.02 00.44,00.44,49
2025.01.02 00.45,00.45,49
2025.01.02 00.45,00.45,51
2025.01.02 00.45,00.45,51
2025.01.02 00.45,00.45,51
2025.01.02 00.46,00.46,51
2025.01.02 00.46,00.46,52
2025.01.02 00.46,00.46,52
2025.01.02 00.46,00.46,52
2025.01.02 00.47,00.47,52
2025.01.02 00.47,00.47,54
2025.01.02 00.47,00.47,54
2025.01.02 00.47,00.47,54
2025.01.02 00.48,00.48,54
2025.01.02 00.48,00.48,52
2025.01.02 00.48,00.48,52
2025.01.02 00.48,00.48,52
2025.01.02 00.49,00.49,52
2025.01.02 00.49,00.49,52
2025.01.02 00.49,00.49,52
2025.01.02 00.49,00.49,52
2025.01.02 00.50,00.50,52
2025.01.02 00.50,00.50,53
2025.01.02 00.50,00.50,53
2025.01.02 00.50,00.50,53
2025.01.02 00.51,00.51,53
2025.01.02 00.51,00.51,58
2025.01.02 00.51,00.51,58
2025.01.02 00.51,00.51,58
2025.01.02 00.52,00.52,58
2025.01.02 00.52,00.52,50
2025.01.02 00.52,00.52,50
2025.01.02 00.52,00.52,50
2025.01.02 00.53,00.53,50
2025.01.02 00.53,00.53,51
2025.01.02 00.53,00.53,51
2025.01.02 00.53,00.53,51
2025.01.02 00.54,00.54,51
2025.01.02 00.54,00.54,56
2025.01.02 00.54,00.54,56
2025.01.02 00.54,00.54,56
2025.01.02 00.55,00.55,56
2025.01.02 00.55,00.55,57
2025.01.02 00.55,00.55,57
2025.01.02 00.55,00.55,57
2025.01.02 00.56,00.56,57
2025.01.02 00.56,00.56,56
2025.01.02 00.56,00.56,56
2025.01.02 00.56,00.56,56
2025.01.02 00.57,00.57,56
2025.01.02 00.57,00.57,65
2025.01.02 00.57,00.57,65
2025.01.02 00.57,00.57,65
2025.01.02 00.58,00.58,65
2025.01.02 00.58,00.58,60
2025.01.02 00.58,00.58,60
2025.01.02 00.58,00.58,60
2025.01.02 00.59,00.59,60
2025.01.02 00.59,00.59,57
2025.01.02 00.59,00.59,57
2025.01.02 00.59,00.59,57
2025.01.02 01.00,01.00,57
2025.01.02 01.00,01.00,59
2025.01.02 01.00,01.00,59
2025.01.02 01.00,01.00,59
2025.01.02 01.01,01.01,59
2025.01.02 01.01,01.01,53
2025.01.02 01.01,01.01,53
2025.01.02 01.01,01.01,53
2025.01.02 01.02,01.02,53
