Date,Time,Heart rate
2024.12.18 00.00,00.00,47
2024.12.18 00.00,00.00,47
2024.12.18 00.00,00.00,47
2024.12.18 00.01,00.01,47
2024.12.18 00.01,00.01,47
2024.12.18 00.01,00.01,47
2024.12.18 00.01,00.01,47
2024.12.18 00.02,00.02,47
2024.12.18 00.02,00.02,46
2024.12.18 00.02,00.02,46
2024.12.18 00.02,00.02,46
2024.12.18 00.03,00.03,46
2024.12.18 00.03,00.03,46
2024.12.18 00.03,00.03,46
2024.12.18 00.03,00.03,46
2024.12.18 00.04,00.04,46
2024.12.18 00.04,00.04,47
2024.12.18 00.04,00.04,47
2024.12.18 00.04,00.04,47
2024.12.18 00.05,00.05,47
2024.12.18 00.05,00.05,48
2024.12.18 00.05,00.05,48
2024.12.18 00.05,00.05,48
2024.12.18 00.06,00.06,48
2024.12.18 00.06,00.06,46
2024.12.18 00.06,00.06,46
2024.12.18 00.06,00.06,46
2024.12.18 00.07,00.07,46
2024.12.18 00.07,00.07,47
2024.12.18 00.07,00.07,47
2024.12.18 00.07,00.07,47
2024.12.18 00.08,00.08,47
2024.12.18 00.08,00.08,48
2024.12.18 00.08,00.08,48
2024.12.18 00.08,00.08,48
2024.12.18 00.09,00.09,48
2024.12.18 00.09,00.09,47
2024.12.18 00.09,00.09,47
2024.12.18 00.09,00.09,47
2024.12.18 00.10,00.10,47
2024.12.18 00.10,00.10,47
2024.12.18 00.10,00.10,47
2024.12.18 00.10,00.10,47
2024.12.18 00.11,00.11,47
2024.12.18 00.11,00.11,47
2024.12.18 00.11,00.11,47
2024.12.18 00.11,00.11,47
2024.12.18 00.12,00.12,47
2024.12.18 00.12,00.12,47
2024.12.18 00.12,00.12,47
2024.12.18 00.12,00.12,47
2024.12.18 00.13,00.13,47
2024.12.18 00.13,00.13,47
2024.12.18 00.13,00.13,47
2024.12.18 00.13,00.13,47
2024.12.18 00.14,00.14,47
2024.12.18 00.14,00.14,47
2024.12.18 00.14,00.14,47
2024.12.18 00.14,00.14,47
2024.12.18 00.15,00.15,47
2024.12.18 00.15,00.15,49
2024.12.18 00.15,00.15,49
2024.12.18 00.15,00.15,49
2024.12.18 00.16,00.16,49
2024.12.18 00.16,00.16,48
2024.12.18 00.16,00.16,48
2024.12.18 00.16,00.16,48
2024.12.18 00.17,00.17,48
2024.12.18 00.17,00.17,49
2024.12.18 00.17,00.17,49
2024.12.18 00.17,00.17,49
2024.12.18 00.18,00.18,49
2024.12.18 00.18,00.18,48
2024.12.18 00.18,00.18,48
2024.12.18 00.18,00.18,48
2024.12.18 00.19,00.19,48
2024.12.18 00.19,00.19,48
2024.12.18 00.19,00.19,48
2024.12.18 00.19,00.19,48
2024.12.18 00.20,00.20,48
2024.12.18 00.20,00.20,48
2024.12.18 00.20,00.20,48
2024.12.18 00.20,00.20,48
2024.12.18 00.21,00.21,48
2024.12.18 00.21,00.21,47
2024.12.18 00.21,00.21,47
2024.12.18 00.21,00.21,47
2024.12.18 00.22,00.22,47
2024.12.18 00.22,00.22,48
2024.12.18 00.22,00.22,48
2024.12.18 00.22,00.22,48
2024.12.18 00.23,00.23,48
2024.12.18 00.23,00.23,48
2024.12.18 00.23,00.23,48
2024.12.18 00.23,00.23,48
2024.12.18 00.24,00.24,48
2024.12.18 00.24,00.24,49
2024.12.18 00.24,00.24,49
2024.12.18 00.24,00.24,49
2024.12.18 00.25,00.25,49
2024.12.18 00.25,00.25,49
2024.12.18 00.25,00.25,49
2024.12.18 00.25,00.25,49
2024.12.18 00.26,00.26,49
2024.12.18 00.26,00.26,48
2024.12.18 00.26,00.26,48
2024.12.18 00.26,00.26,48
2024.12.18 00.27,00.27,48
2024.12.18 00.27,00.27,48
2024.12.18 00.27,00.27,48
2024.12.18 00.27,00.27,48
2024.12.18 00.28,00.28,48
2024.12.18 00.28,00.28,50
2024.12.18 00.28,00.28,50
2024.12.18 00.28,00.28,50
2024.12.18 00.29,00.29,50
2024.12.18 00.29,00.29,49
2024.12.18 00.29,00.29,49
2024.12.18 00.29,00.29,49
2024.12.18 00.30,00.30,49
2024.12.18 00.30,00.30,50
2024.12.18 00.30,00.30,50
2024.12.18 00.30,00.30,50
2024.12.18 00.31,00.31,50
2024.12.18 00.31,00.31,50
2024.12.18 00.31,00.31,50
2024.12.18 00.31,00.31,50
2024.12.18 00.32,00.32,50
2024.12.18 00.32,00.32,49
2024.12.18 00.32,00.32,49
2024.12.18 00.32,00.32,49
2024.12.18 00.33,00.33,49
2024.12.18 00.33,00.33,49
2024.12.18 00.33,00.33,49
2024.12.18 00.33,00.33,49
2024.12.18 00.34,00.34,49
2024.12.18 00.34,00.34,50
2024.12.18 00.34,00.34,50
2024.12.18 00.34,00.34,50
2024.12.18 00.35,00.35,50
2024.12.18 00.35,00.35,50
2024.12.18 00.35,00.35,50
2024.12.18 00.35,00.35,50
2024.12.18 00.36,00.36,50
2024.12.18 00.36,00.36,50
2024.12.18 00.36,00.36,50
2024.12.18 00.36,00.36,50
2024.12.18 00.37,00.37,50
2024.12.18 00.37,00.37,50
2024.12.18 00.37,00.37,50
2024.12.18 00.37,00.37,50
2024.12.18 00.38,00.38,50
2024.12.18 00.38,00.38,50
2024.12.18 00.38,00.38,50
2024.12.18 00.38,00.38,50
2024.12.18 00.39,00.39,50
2024.12.18 00.39,00.39,55
2024.12.18 00.39,00.39,55
2024.12.18 00.39,00.39,55
2024.12.18 00.40,00.40,55
2024.12.18 00.40,00.40,57
2024.12.18 00.40,00.40,57
2024.12.18 00.40,00.40,57
2024.12.18 00.41,00.41,57
2024.12.18 00.41,00.41,48
2024.12.18 00.41,00.41,48
2024.12.18 00.41,00.41,48
2024.12.18 00.42,00.42,48
2024.12.18 00.42,00.42,53
2024.12.18 00.42,00.42,53
2024.12.18 00.42,00.42,53
2024.12.18 00.43,00.43,53
2024.12.18 00.43,00.43,45
2024.12.18 00.43,00.43,45
2024.12.18 00.43,00.43,45
2024.12.18 00.44,00.44,45
2024.12.18 00.44,00.44,52
2024.12.18 00.44,00.44,52
2024.12.18 00.44,00.44,52
2024.12.18 00.45,00.45,52
2024.12.18 00.45,00.45,45
2024.12.18 00.45,00.45,45
2024.12.18 00.45,00.45,45
2024.12.18 00.46,00.46,45
2024.12.18 00.46,00.46,47
2024.12.18 00.46,00.46,47
2024.12.18 00.46,00.46,47
2024.12.18 00.47,00.47,47
2024.12.18 00.47,00.47,46
2024.12.18 00.47,00.47,46
2024.12.18 00.47,00.47,46
2024.12.18 00.48,00.48,46
2024.12.18 00.48,00.48,48
2024.12.18 00.48,00.48,48
2024.12.18 00.48,00.48,48
2024.12.18 00.49,00.49,48
2024.12.18 00.49,00.49,55
2024.12.18 00.49,00.49,55
2024.12.18 00.49,00.49,55
2024.12.18 00.50,00.50,55
2024.12.18 00.50,00.50,47
2024.12.18 00.50,00.50,47
2024.12.18 00.50,00.50,47
2024.12.18 00.51,00.51,47
2024.12.18 00.51,00.51,47
2024.12.18 00.51,00.51,47
2024.12.18 00.51,00.51,47
2024.12.18 00.52,00.52,47
2024.12.18 00.52,00.52,45
2024.12.18 00.52,00.52,45
2024.12.18 00.52,00.52,45
2024.12.18 00.53,00.53,45
2024.12.18 00.53,00.53,46
2024.12.18 00.53,00.53,46
2024.12.18 00.53,00.53,46
2024.12.18 00.54,00.54,46
2024.12.18 00.54,00.54,46
2024.12.18 00.54,00.54,46
2024.12.18 00.54,00.54,46
2024.12.18 00.55,00.55,46
2024.12.18 00.55,00.55,46
2024.12.18 00.55,00.55,46
2024.12.18 00.55,00.55,46
2024.12.18 00.56,00.56,46
2024.12.18 00.56,00.56,49
2024.12.18 00.56,00.56,49
2024.12.18 00.56,00.56,49
2024.12.18 00.57,00.57,49
2024.12.18 00.57,00.57,69
2024.12.18 00.57,00.57,69
2024.12.18 00.57,00.57,69
2024.12.18 00.58,00.58,69
2024.12.18 00.58,00.58,76
2024.12.18 00.58,00.58,76
2024.12.18 00.58,00.58,76
2024.12.18 00.59,00.59,76
2024.12.18 00.59,00.59,62
2024.12.18 00.59,00.59,62
2024.12.18 00.59,00.59,62
2024.12.18 01.00,01.00,62
2024.12.18 01.00,01.00,67
2024.12.18 01.00,01.00,67
2024.12.18 01.00,01.00,67
2024.12.18 01.01,01.01,67
2024.12.18 01.01,01.01,52
2024.12.18 01.01,01.01,52
2024.12.18 01.01,01.01,52
2024.12.18 01.02,01.02,52
2024.12.18 01.02,01.02,46
2024.12.18 01.02,01.02,46
2024.12.18 01.02,01.02,46
2024.12.18 01.03,01.03,46
2024.12.18 01.03,01.03,46
2024.12.18 01.03,01.03,46
2024.12.18 01.03,01.03,46
2024.12.18 01.04,01.04,46
2024.12.18 01.04,01.04,44
2024.12.18 01.04,01.04,44
2024.12.18 01.04,01.04,44
2024.12.18 01.05,01.05,44
2024.12.18 01.05,01.05,45
2024.12.18 01.05,01.05,45
2024.12.18 01.05,01.05,45
2024.12.18 01.06,01.06,45
2024.12.18 01.06,01.06,44
2024.12.18 01.06,01.06,44
2024.12.18 01.06,01.06,44
2024.12.18 01.07,01.07,44
2024.12.18 01.07,01.07,43
2024.12.18 01.07,01.07,43
2024.12.18 01.07,01.07,43
2024.12.18 01.08,01.08,43
2024.12.18 01.08,01.08,45
2024.12.18 01.08,01.08,45
2024.12.18 01.08,01.08,45
2024.12.18 01.09,01.09,45
2024.12.18 01.09,01.09,44
2024.12.18 01.09,01.09,44
2024.12.18 01.09,01.09,44
2024.12.18 01.10,01.10,44
2024.12.18 01.10,01.10,45
2024.12.18 01.10,01.10,45
2024.12.18 01.10,01.10,45
2024.12.18 01.11,01.11,45
2024.12.18 01.11,01.11,43
2024.12.18 01.11,01.11,43
2024.12.18 01.11,01.11,43
2024.12.18 01.12,01.12,43
2024.12.18 01.12,01.12,45
2024.12.18 01.12,01.12,45
2024.12.18 01.12,01.12,45
2024.12.18 01.13,01.13,45
2024.12.18 01.13,01.13,45
2024.12.18 01.13,01.13,45
2024.12.18 01.13,01.13,45
2024.12.18 01.14,01.14,45
2024.12.18 01.14,01.14,53
2024.12.18 01.14,01.14,53
2024.12.18 01.14,01.14,53
2024.12.18 01.15,01.15,53
2024.12.18 01.15,01.15,44
2024.12.18 01.15,01.15,44
2024.12.18 01.15,01.15,44
2024.12.18 01.16,01.16,44
2024.12.18 01.16,01.16,45
2024.12.18 01.16,01.16,45
2024.12.18 01.16,01.16,45
2024.12.18 01.17,01.17,45
2024.12.18 01.17,01.17,46
2024.12.18 01.17,01.17,46
2024.12.18 01.17,01.17,46
2024.12.18 01.18,01.18,46
2024.12.18 01.18,01.18,46
2024.12.18 01.18,01.18,46
2024.12.18 01.18,01.18,46
2024.12.18 01.19,01.19,46
2024.12.18 01.19,01.19,45
2024.12.18 01.19,01.19,45
2024.12.18 01.19,01.19,45
2024.12.18 01.20,01.20,45
2024.12.18 01.20,01.20,45
2024.12.18 01.20,01.20,45
2024.12.18 01.20,01.20,45
2024.12.18 01.21,01.21,45
2024.12.18 01.21,01.21,46
2024.12.18 01.21,01.21,46
2024.12.18 01.21,01.21,46
2024.12.18 01.22,01.22,46
2024.12.18 01.22,01.22,45
2024.12.18 01.22,01.22,45
2024.12.18 01.22,01.22,45
2024.12.18 01.23,01.23,45
2024.12.18 01.23,01.23,45
2024.12.18 01.23,01.23,45
2024.12.18 01.23,01.23,45
2024.12.18 01.24,01.24,45
2024.12.18 01.24,01.24,46
2024.12.18 01.24,01.24,46
2024.12.18 01.24,01.24,46
2024.12.18 01.25,01.25,46
2024.12.18 01.25,01.25,51
2024.12.18 01.25,01.25,51
2024.12.18 01.25,01.25,51
2024.12.18 01.26,01.26,51
2024.12.18 01.26,01.26,52
2024.12.18 01.26,01.26,52
2024.12.18 01.26,01.26,52
2024.12.18 01.27,01.27,52
2024.12.18 01.27,01.27,45
2024.12.18 01.27,01.27,45
2024.12.18 01.27,01.27,45
2024.12.18 01.28,01.28,45
2024.12.18 01.28,01.28,44
2024.12.18 01.28,01.28,44
2024.12.18 01.28,01.28,44
2024.12.18 01.29,01.29,44
2024.12.18 01.29,01.29,45
2024.12.18 01.29,01.29,45
2024.12.18 01.29,01.29,45
2024.12.18 01.30,01.30,45
2024.12.18 01.30,01.30,46
2024.12.18 01.30,01.30,46
2024.12.18 01.30,01.30,46
2024.12.18 01.31,01.31,46
2024.12.18 01.31,01.31,45
2024.12.18 01.31,01.31,45
2024.12.18 01.31,01.31,45
2024.12.18 01.32,01.32,45
2024.12.18 01.32,01.32,46
2024.12.18 01.32,01.32,46
2024.12.18 01.32,01.32,46
2024.12.18 01.33,01.33,46
2024.12.18 01.33,01.33,46
2024.12.18 01.33,01.33,46
2024.12.18 01.33,01.33,46
2024.12.18 01.34,01.34,46
