Date,Time,Heart rate,Source
2025.11.11 00:00:00,00:00:00,73,nl.appyhapps.healthsync
2025.11.11 00:00:00,00:00:00,70,com.garmin.android.apps.connectmobile
2025.11.11 00:00:15,00:00:15,70,nl.appyhapps.healthsync
2025.11.11 00:00:30,00:00:30,70,nl.appyhapps.healthsync
2025.11.11 00:00:45,00:00:45,70,nl.appyhapps.healthsync
2025.11.11 00:01:00,00:01:00,70,nl.appyhapps.healthsync
2025.11.11 00:01:15,00:01:15,70,nl.appyhapps.healthsync
2025.11.11 00:01:30,00:01:30,70,nl.appyhapps.healthsync
2025.11.11 00:01:45,00:01:45,70,nl.appyhapps.healthsync
2025.11.11 00:02:00,00:02:00,70,nl.appyhapps.healthsync
2025.11.11 00:02:15,00:02:15,58,nl.appyhapps.healthsync
2025.11.11 00:02:30,00:02:30,58,nl.appyhapps.healthsync
2025.11.11 00:02:45,00:02:45,58,nl.appyhapps.healthsync
2025.11.11 00:03:00,00:03:00,58,nl.appyhapps.healthsync
2025.11.11 00:03:15,00:03:15,63,nl.appyhapps.healthsync
2025.11.11 00:03:30,00:03:30,63,nl.appyhapps.healthsync
2025.11.11 00:03:45,00:03:45,63,nl.appyhapps.healthsync
2025.11.11 00:04:00,00:04:00,63,nl.appyhapps.healthsync
2025.11.11 00:04:15,00:04:15,62,nl.appyhapps.healthsync
2025.11.11 00:04:30,00:04:30,62,nl.appyhapps.healthsync
2025.11.11 00:04:45,00:04:45,62,nl.appyhapps.healthsync
2025.11.11 00:05:00,00:05:00,62,nl.appyhapps.healthsync
2025.11.11 00:05:15,00:05:15,61,nl.appyhapps.healthsync
2025.11.11 00:05:30,00:05:30,61,nl.appyhapps.healthsync
2025.11.11 00:05:45,00:05:45,61,nl.appyhapps.healthsync
2025.11.11 00:06:00,00:06:00,61,nl.appyhapps.healthsync
2025.11.11 00:06:15,00:06:15,59,nl.appyhapps.healthsync
2025.11.11 00:06:30,00:06:30,59,nl.appyhapps.healthsync
