Date,Time,Heart rate
2024.12.28 00.00,00.00,73
2024.12.28 00.00,00.00,77
2024.12.28 00.00,00.00,77
2024.12.28 00.00,00.00,77
2024.12.28 00.01,00.01,77
2024.12.28 00.01,00.01,77
2024.12.28 00.01,00.01,77
2024.12.28 00.01,00.01,77
2024.12.28 00.02,00.02,77
2024.12.28 00.02,00.02,82
2024.12.28 00.02,00.02,82
2024.12.28 00.02,00.02,82
2024.12.28 00.03,00.03,82
2024.12.28 00.03,00.03,78
2024.12.28 00.03,00.03,78
2024.12.28 00.03,00.03,78
2024.12.28 00.04,00.04,78
2024.12.28 00.04,00.04,82
2024.12.28 00.04,00.04,82
2024.12.28 00.04,00.04,82
2024.12.28 00.05,00.05,82
2024.12.28 00.05,00.05,68
2024.12.28 00.05,00.05,68
2024.12.28 00.05,00.05,68
2024.12.28 00.06,00.06,68
2024.12.28 00.06,00.06,66
2024.12.28 00.06,00.06,66
2024.12.28 00.06,00.06,66
2024.12.28 00.07,00.07,66
2024.12.28 00.07,00.07,68
2024.12.28 00.07,00.07,68
2024.12.28 00.07,00.07,68
2024.12.28 00.08,00.08,68
2024.12.28 00.08,00.08,66
2024.12.28 00.08,00.08,66
2024.12.28 00.08,00.08,66
2024.12.28 00.09,00.09,66
2024.12.28 00.09,00.09,69
2024.12.28 00.09,00.09,69
2024.12.28 00.09,00.09,69
2024.12.28 00.10,00.10,69
2024.12.28 00.10,00.10,84
2024.12.28 00.10,00.10,84
2024.12.28 00.10,00.10,84
2024.12.28 00.11,00.11,84
2024.12.28 00.11,00.11,86
2024.12.28 00.11,00.11,86
2024.12.28 00.11,00.11,86
2024.12.28 00.12,00.12,86
2024.12.28 00.12,00.12,80
2024.12.28 00.12,00.12,80
2024.12.28 00.12,00.12,80
2024.12.28 00.13,00.13,80
2024.12.28 00.13,00.13,70
2024.12.28 00.13,00.13,70
2024.12.28 00.13,00.13,70
2024.12.28 00.14,00.14,70
2024.12.28 00.14,00.14,65
2024.12.28 00.14,00.14,65
2024.12.28 00.14,00.14,65
2024.12.28 00.15,00.15,65
2024.12.28 00.15,00.15,68
2024.12.28 00.15,00.15,68
2024.12.28 00.15,00.15,68
2024.12.28 00.16,00.16,68
2024.12.28 00.16,00.16,65
2024.12.28 00.16,00.16,65
2024.12.28 00.16,00.16,65
2024.12.28 00.17,00.17,65
2024.12.28 00.17,00.17,67
2024.12.28 00.17,00.17,67
2024.12.28 00.17,00.17,67
2024.12.28 00.18,00.18,67
2024.12.28 00.18,00.18,66
2024.12.28 00.18,00.18,66
2024.12.28 00.18,00.18,66
2024.12.28 00.19,00.19,66
2024.12.28 00.19,00.19,65
2024.12.28 00.19,00.19,65
2024.12.28 00.19,00.19,65
2024.12.28 00.20,00.20,65
2024.12.28 00.20,00.20,71
2024.12.28 00.20,00.20,71
2024.12.28 00.20,00.20,71
2024.12.28 00.21,00.21,71
2024.12.28 00.21,00.21,71
2024.12.28 00.21,00.21,71
2024.12.28 00.21,00.21,71
2024.12.28 00.22,00.22,71
2024.12.28 00.22,00.22,63
2024.12.28 00.22,00.22,63
2024.12.28 00.22,00.22,63
2024.12.28 00.23,00.23,63
2024.12.28 00.23,00.23,60
2024.12.28 00.23,00.23,60
2024.12.28 00.23,00.23,60
2024.12.28 00.24,00.24,60
2024.12.28 00.24,00.24,60
2024.12.28 00.24,00.24,60
2024.12.28 00.24,00.24,60
2024.12.28 00.25,00.25,60
2024.12.28 00.25,00.25,58
2024.12.28 00.25,00.25,58
2024.12.28 00.25,00.25,58
2024.12.28 00.26,00.26,58
2024.12.28 00.26,00.26,57
2024.12.28 00.26,00.26,57
2024.12.28 00.26,00.26,57
2024.12.28 00.27,00.27,57
2024.12.28 00.27,00.27,59
2024.12.28 00.27,00.27,59
2024.12.28 00.27,00.27,59
2024.12.28 00.28,00.28,59
2024.12.28 00.28,00.28,57
2024.12.28 00.28,00.28,57
2024.12.28 00.28,00.28,57
2024.12.28 00.29,00.29,57
2024.12.28 00.29,00.29,59
2024.12.28 00.29,00.29,59
2024.12.28 00.29,00.29,59
2024.12.28 00.30,00.30,59
2024.12.28 00.30,00.30,62
2024.12.28 00.30,00.30,62
2024.12.28 00.30,00.30,62
2024.12.28 00.31,00.31,62
2024.12.28 00.31,00.31,60
2024.12.28 00.31,00.31,60
2024.12.28 00.31,00.31,60
2024.12.28 00.32,00.32,60
2024.12.28 00.32,00.32,60
2024.12.28 00.32,00.32,60
2024.12.28 00.32,00.32,60
2024.12.28 00.33,00.33,60
2024.12.28 00.33,00.33,61
2024.12.28 00.33,00.33,61
2024.12.28 00.33,00.33,61
2024.12.28 00.34,00.34,61
2024.12.28 00.34,00.34,58
2024.12.28 00.34,00.34,58
2024.12.28 00.34,00.34,58
2024.12.28 00.35,00.35,58
2024.12.28 00.35,00.35,59
2024.12.28 00.35,00.35,59
2024.12.28 00.35,00.35,59
2024.12.28 00.36,00.36,59
2024.12.28 00.36,00.36,62
2024.12.28 00.36,00.36,62
2024.12.28 00.36,00.36,62
2024.12.28 00.37,00.37,62
2024.12.28 00.37,00.37,57
2024.12.28 00.37,00.37,57
2024.12.28 00.37,00.37,57
2024.12.28 00.38,00.38,57
2024.12.28 00.38,00.38,59
2024.12.28 00.38,00.38,59
2024.12.28 00.38,00.38,59
2024.12.28 00.39,00.39,59
2024.12.28 00.39,00.39,59
2024.12.28 00.39,00.39,59
2024.12.28 00.39,00.39,59
2024.12.28 00.40,00.40,59
2024.12.28 00.40,00.40,59
2024.12.28 00.40,00.40,59
2024.12.28 00.40,00.40,59
2024.12.28 00.41,00.41,59
2024.12.28 00.41,00.41,59
2024.12.28 00.41,00.41,59
2024.12.28 00.41,00.41,59
2024.12.28 00.42,00.42,59
2024.12.28 00.42,00.42,59
2024.12.28 00.42,00.42,59
2024.12.28 00.42,00.42,59
2024.12.28 00.43,00.43,59
2024.12.28 00.43,00.43,61
2024.12.28 00.43,00.43,61
2024.12.28 00.43,00.43,61
2024.12.28 00.44,00.44,61
2024.12.28 00.44,00.44,59
2024.12.28 00.44,00.44,59
2024.12.28 00.44,00.44,59
2024.12.28 00.45,00.45,59
2024.12.28 00.45,00.45,60
2024.12.28 00.45,00.45,60
2024.12.28 00.45,00.45,60
2024.12.28 00.46,00.46,60
2024.12.28 00.46,00.46,60
2024.12.28 00.46,00.46,60
2024.12.28 00.46,00.46,60
2024.12.28 00.47,00.47,60
2024.12.28 00.47,00.47,60
2024.12.28 00.47,00.47,60
2024.12.28 00.47,00.47,60
2024.12.28 00.48,00.48,60
2024.12.28 00.48,00.48,58
2024.12.28 00.48,00.48,58
2024.12.28 00.48,00.48,58
2024.12.28 00.49,00.49,58
2024.12.28 00.49,00.49,59
2024.12.28 00.49,00.49,59
2024.12.28 00.49,00.49,59
2024.12.28 00.50,00.50,59
2024.12.28 00.50,00.50,61
2024.12.28 00.50,00.50,61
2024.12.28 00.50,00.50,61
2024.12.28 00.51,00.51,61
2024.12.28 00.51,00.51,60
2024.12.28 00.51,00.51,60
2024.12.28 00.51,00.51,60
2024.12.28 00.52,00.52,60
2024.12.28 00.52,00.52,59
2024.12.28 00.52,00.52,59
2024.12.28 00.52,00.52,59
2024.12.28 00.53,00.53,59
2024.12.28 00.53,00.53,60
2024.12.28 00.53,00.53,60
2024.12.28 00.53,00.53,60
2024.12.28 00.54,00.54,60
2024.12.28 00.54,00.54,60
2024.12.28 00.54,00.54,60
2024.12.28 00.54,00.54,60
2024.12.28 00.55,00.55,60
2024.12.28 00.55,00.55,61
2024.12.28 00.55,00.55,61
2024.12.28 00.55,00.55,61
2024.12.28 00.56,00.56,61
2024.12.28 00.56,00.56,60
2024.12.28 00.56,00.56,60
2024.12.28 00.56,00.56,60
2024.12.28 00.57,00.57,60
2024.12.28 00.57,00.57,60
2024.12.28 00.57,00.57,60
2024.12.28 00.57,00.57,60
2024.12.28 00.58,00.58,60
2024.12.28 00.58,00.58,61
2024.12.28 00.58,00.58,61
2024.12.28 00.58,00.58,61
2024.12.28 00.59,00.59,61
2024.12.28 00.59,00.59,61
2024.12.28 00.59,00.59,61
2024.12.28 00.59,00.59,61
2024.12.28 01.00,01.00,61
2024.12.28 01.00,01.00,62
2024.12.28 01.00,01.00,62
2024.12.28 01.00,01.00,62
2024.12.28 01.01,01.01,62
2024.12.28 01.01,01.01,61
2024.12.28 01.01,01.01,61
2024.12.28 01.01,01.01,61
2024.12.28 01.02,01.02,61
2024.12.28 01.02,01.02,62
2024.12.28 01.02,01.02,62
2024.12.28 01.02,01.02,62
2024.12.28 01.03,01.03,62
2024.12.28 01.03,01.03,62
2024.12.28 01.03,01.03,62
2024.12.28 01.03,01.03,62
2024.12.28 01.04,01.04,62
2024.12.28 01.04,01.04,61
2024.12.28 01.04,01.04,61
2024.12.28 01.04,01.04,61
2024.12.28 01.05,01.05,61
2024.12.28 01.05,01.05,60
2024.12.28 01.05,01.05,60
2024.12.28 01.05,01.05,60
2024.12.28 01.06,01.06,60
2024.12.28 01.06,01.06,61
2024.12.28 01.06,01.06,61
2024.12.28 01.06,01.06,61
2024.12.28 01.07,01.07,61
2024.12.28 01.07,01.07,61
2024.12.28 01.07,01.07,61
2024.12.28 01.07,01.07,61
2024.12.28 01.08,01.08,61
2024.12.28 01.08,01.08,62
2024.12.28 01.08,01.08,62
2024.12.28 01.08,01.08,62
2024.12.28 01.09,01.09,62
2024.12.28 01.09,01.09,62
2024.12.28 01.09,01.09,62
2024.12.28 01.09,01.09,62
2024.12.28 01.10,01.10,62
2024.12.28 01.10,01.10,62
2024.12.28 01.10,01.10,62
2024.12.28 01.10,01.10,62
2024.12.28 01.11,01.11,62
2024.12.28 01.11,01.11,62
2024.12.28 01.11,01.11,62
2024.12.28 01.11,01.11,62
2024.12.28 01.12,01.12,62
2024.12.28 01.12,01.12,64
2024.12.28 01.12,01.12,64
2024.12.28 01.12,01.12,64
2024.12.28 01.13,01.13,64
2024.12.28 01.13,01.13,62
2024.12.28 01.13,01.13,62
2024.12.28 01.13,01.13,62
2024.12.28 01.14,01.14,62
2024.12.28 01.14,01.14,62
2024.12.28 01.14,01.14,62
2024.12.28 01.14,01.14,62
2024.12.28 01.15,01.15,62
2024.12.28 01.15,01.15,62
2024.12.28 01.15,01.15,62
2024.12.28 01.15,01.15,62
2024.12.28 01.16,01.16,62
2024.12.28 01.16,01.16,62
2024.12.28 01.16,01.16,62
2024.12.28 01.16,01.16,62
2024.12.28 01.17,01.17,62
2024.12.28 01.17,01.17,62
2024.12.28 01.17,01.17,62
2024.12.28 01.17,01.17,62
2024.12.28 01.18,01.18,62
2024.12.28 01.18,01.18,63
2024.12.28 01.18,01.18,63
2024.12.28 01.18,01.18,63
2024.12.28 01.19,01.19,63
2024.12.28 01.19,01.19,61
2024.12.28 01.19,01.19,61
2024.12.28 01.19,01.19,61
2024.12.28 01.20,01.20,61
2024.12.28 01.20,01.20,65
2024.12.28 01.20,01.20,65
2024.12.28 01.20,01.20,65
2024.12.28 01.21,01.21,65
2024.12.28 01.21,01.21,66
2024.12.28 01.21,01.21,66
2024.12.28 01.21,01.21,66
2024.12.28 01.22,01.22,66
2024.12.28 01.22,01.22,66
2024.12.28 01.22,01.22,66
2024.12.28 01.22,01.22,66
2024.12.28 01.23,01.23,66
2024.12.28 01.23,01.23,58
2024.12.28 01.23,01.23,58
2024.12.28 01.23,01.23,58
2024.12.28 01.24,01.24,58
2024.12.28 01.24,01.24,59
2024.12.28 01.24,01.24,59
2024.12.28 01.24,01.24,59
2024.12.28 01.25,01.25,59
2024.12.28 01.25,01.25,66
2024.12.28 01.25,01.25,66
2024.12.28 01.25,01.25,66
2024.12.28 01.26,01.26,66
2024.12.28 01.26,01.26,58
2024.12.28 01.26,01.26,58
2024.12.28 01.26,01.26,58
2024.12.28 01.27,01.27,58
2024.12.28 01.27,01.27,61
2024.12.28 01.27,01.27,61
2024.12.28 01.27,01.27,61
2024.12.28 01.28,01.28,61
2024.12.28 01.28,01.28,58
2024.12.28 01.28,01.28,58
2024.12.28 01.28,01.28,58
2024.12.28 01.29,01.29,58
2024.12.28 01.29,01.29,58
2024.12.28 01.29,01.29,58
2024.12.28 01.29,01.29,58
2024.12.28 01.30,01.30,58
2024.12.28 01.30,01.30,58
2024.12.28 01.30,01.30,58
2024.12.28 01.30,01.30,58
2024.12.28 01.31,01.31,58
2024.12.28 01.31,01.31,59
2024.12.28 01.31,01.31,59
2024.12.28 01.31,01.31,59
2024.12.28 01.32,01.32,59
2024.12.28 01.32,01.32,58
2024.12.28 01.32,01.32,58
2024.12.28 01.32,01.32,58
2024.12.28 01.33,01.33,58
2024.12.28 01.33,01.33,56
2024.12.28 01.33,01.33,56
2024.12.28 01.33,01.33,56
