Date,Time,Heart rate
2024.12.26 00.00,00.00,55
2024.12.26 00.00,00.00,55
2024.12.26 00.00,00.00,55
2024.12.26 00.00,00.00,55
2024.12.26 00.01,00.01,55
2024.12.26 00.01,00.01,55
2024.12.26 00.01,00.01,55
2024.12.26 00.01,00.01,55
2024.12.26 00.02,00.02,55
2024.12.26 00.02,00.02,56
2024.12.26 00.02,00.02,56
2024.12.26 00.02,00.02,56
2024.12.26 00.03,00.03,56
2024.12.26 00.03,00.03,56
2024.12.26 00.03,00.03,56
2024.12.26 00.03,00.03,56
2024.12.26 00.04,00.04,56
2024.12.26 00.04,00.04,55
2024.12.26 00.04,00.04,55
2024.12.26 00.04,00.04,55
2024.12.26 00.05,00.05,55
2024.12.26 00.05,00.05,55
2024.12.26 00.05,00.05,55
2024.12.26 00.05,00.05,55
2024.12.26 00.06,00.06,55
2024.12.26 00.06,00.06,55
2024.12.26 00.06,00.06,55
2024.12.26 00.06,00.06,55
2024.12.26 00.07,00.07,55
2024.12.26 00.07,00.07,64
2024.12.26 00.07,00.07,64
2024.12.26 00.07,00.07,64
2024.12.26 00.08,00.08,64
2024.12.26 00.08,00.08,53
2024.12.26 00.08,00.08,53
2024.12.26 00.08,00.08,53
2024.12.26 00.09,00.09,53
2024.12.26 00.09,00.09,53
2024.12.26 00.09,00.09,53
2024.12.26 00.09,00.09,53
2024.12.26 00.10,00.10,53
2024.12.26 00.10,00.10,53
2024.12.26 00.10,00.10,53
2024.12.26 00.10,00.10,53
2024.12.26 00.11,00.11,53
2024.12.26 00.11,00.11,53
2024.12.26 00.11,00.11,53
2024.12.26 00.11,00.11,53
2024.12.26 00.12,00.12,53
2024.12.26 00.12,00.12,53
2024.12.26 00.12,00.12,53
2024.12.26 00.12,00.12,53
2024.12.26 00.13,00.13,53
2024.12.26 00.13,00.13,53
2024.12.26 00.13,00.13,53
2024.12.26 00.13,00.13,53
2024.12.26 00.14,00.14,53
2024.12.26 00.14,00.14,54
2024.12.26 00.14,00.14,54
2024.12.26 00.14,00.14,54
2024.12.26 00.15,00.15,54
2024.12.26 00.15,00.15,53
2024.12.26 00.15,00.15,53
2024.12.26 00.15,00.15,53
2024.12.26 00.16,00.16,53
2024.12.26 00.16,00.16,55
2024.12.26 00.16,00.16,55
2024.12.26 00.16,00.16,55
2024.12.26 00.17,00.17,55
2024.12.26 00.17,00.17,55
2024.12.26 00.17,00.17,55
2024.12.26 00.17,00.17,55
2024.12.26 00.18,00.18,55
2024.12.26 00.18,00.18,55
2024.12.26 00.18,00.18,55
2024.12.26 00.18,00.18,55
2024.12.26 00.19,00.19,55
2024.12.26 00.19,00.19,55
2024.12.26 00.19,00.19,55
2024.12.26 00.19,00.19,55
2024.12.26 00.20,00.20,55
2024.12.26 00.20,00.20,55
2024.12.26 00.20,00.20,55
2024.12.26 00.20,00.20,55
2024.12.26 00.21,00.21,55
2024.12.26 00.21,00.21,54
2024.12.26 00.21,00.21,54
2024.12.26 00.21,00.21,54
2024.12.26 00.22,00.22,54
2024.12.26 00.22,00.22,55
2024.12.26 00.22,00.22,55
2024.12.26 00.22,00.22,55
2024.12.26 00.23,00.23,55
2024.12.26 00.23,00.23,55
2024.12.26 00.23,00.23,55
2024.12.26 00.23,00.23,55
2024.12.26 00.24,00.24,55
2024.12.26 00.24,00.24,56
2024.12.26 00.24,00.24,56
2024.12.26 00.24,00.24,56
2024.12.26 00.25,00.25,56
2024.12.26 00.25,00.25,55
2024.12.26 00.25,00.25,55
2024.12.26 00.25,00.25,55
2024.12.26 00.26,00.26,55
2024.12.26 00.26,00.26,54
2024.12.26 00.26,00.26,54
2024.12.26 00.26,00.26,54
2024.12.26 00.27,00.27,54
2024.12.26 00.27,00.27,55
2024.12.26 00.27,00.27,55
2024.12.26 00.27,00.27,55
2024.12.26 00.28,00.28,55
2024.12.26 00.28,00.28,55
2024.12.26 00.28,00.28,55
2024.12.26 00.28,00.28,55
2024.12.26 00.29,00.29,55
2024.12.26 00.29,00.29,56
2024.12.26 00.29,00.29,56
2024.12.26 00.29,00.29,56
2024.12.26 00.30,00.30,56
2024.12.26 00.30,00.30,55
2024.12.26 00.30,00.30,55
2024.12.26 00.30,00.30,55
2024.12.26 00.31,00.31,55
2024.12.26 00.31,00.31,55
2024.12.26 00.31,00.31,55
2024.12.26 00.31,00.31,55
2024.12.26 00.32,00.32,55
2024.12.26 00.32,00.32,56
2024.12.26 00.32,00.32,56
2024.12.26 00.32,00.32,56
2024.12.26 00.33,00.33,56
2024.12.26 00.33,00.33,56
2024.12.26 00.33,00.33,56
2024.12.26 00.33,00.33,56
2024.12.26 00.34,00.34,56
2024.12.26 00.34,00.34,56
2024.12.26 00.34,00.34,56
2024.12.26 00.34,00.34,56
2024.12.26 00.35,00.35,56
2024.12.26 00.35,00.35,54
2024.12.26 00.35,00.35,54
2024.12.26 00.35,00.35,54
2024.12.26 00.36,00.36,54
2024.12.26 00.36,00.36,56
2024.12.26 00.36,00.36,56
2024.12.26 00.36,00.36,56
2024.12.26 00.37,00.37,56
2024.12.26 00.37,00.37,55
2024.12.26 00.37,00.37,55
2024.12.26 00.37,00.37,55
2024.12.26 00.38,00.38,55
2024.12.26 00.38,00.38,51
2024.12.26 00.38,00.38,51
2024.12.26 00.38,00.38,51
2024.12.26 00.39,00.39,51
2024.12.26 00.39,00.39,55
2024.12.26 00.39,00.39,55
2024.12.26 00.39,00.39,55
2024.12.26 00.40,00.40,55
2024.12.26 00.40,00.40,56
2024.12.26 00.40,00.40,56
2024.12.26 00.40,00.40,56
2024.12.26 00.41,00.41,56
2024.12.26 00.41,00.41,53
2024.12.26 00.41,00.41,53
2024.12.26 00.41,00.41,53
2024.12.26 00.42,00.42,53
2024.12.26 00.42,00.42,51
2024.12.26 00.42,00.42,51
2024.12.26 00.42,00.42,51
2024.12.26 00.43,00.43,51
2024.12.26 00.43,00.43,65
2024.12.26 00.43,00.43,65
2024.12.26 00.43,00.43,65
2024.12.26 00.44,00.44,65
2024.12.26 00.44,00.44,51
2024.12.26 00.44,00.44,51
2024.12.26 00.44,00.44,51
2024.12.26 00.45,00.45,51
2024.12.26 00.45,00.45,56
2024.12.26 00.45,00.45,56
2024.12.26 00.45,00.45,56
2024.12.26 00.46,00.46,56
2024.12.26 00.46,00.46,55
2024.12.26 00.46,00.46,55
2024.12.26 00.46,00.46,55
2024.12.26 00.47,00.47,55
2024.12.26 00.47,00.47,53
2024.12.26 00.47,00.47,53
2024.12.26 00.47,00.47,53
2024.12.26 00.48,00.48,53
2024.12.26 00.48,00.48,54
2024.12.26 00.48,00.48,54
2024.12.26 00.48,00.48,54
2024.12.26 00.49,00.49,54
2024.12.26 00.49,00.49,55
2024.12.26 00.49,00.49,55
2024.12.26 00.49,00.49,55
2024.12.26 00.50,00.50,55
2024.12.26 00.50,00.50,52
2024.12.26 00.50,00.50,52
2024.12.26 00.50,00.50,52
2024.12.26 00.51,00.51,52
2024.12.26 00.51,00.51,56
2024.12.26 00.51,00.51,56
2024.12.26 00.51,00.51,56
2024.12.26 00.52,00.52,56
2024.12.26 00.52,00.52,55
2024.12.26 00.52,00.52,55
2024.12.26 00.52,00.52,55
2024.12.26 00.53,00.53,55
2024.12.26 00.53,00.53,55
2024.12.26 00.53,00.53,55
