Date,Time,Steps
2025.11.12 00:00:00,00:00:00,24
2025.11.12 00:14:00,00:14:00,24
2025.11.12 00:30:00,00:30:00,22
2025.11.12 00:41:00,00:41:00,11
2025.11.12 00:42:00,00:42:00,11
2025.11.12 00:45:00,00:45:00,9
2025.11.12 00:48:00,00:48:00,9
2025.11.12 01:15:00,01:15:00,11
2025.11.12 01:21:00,01:21:00,11
2025.11.12 03:15:00,03:15:00,41
2025.11.12 03:15:00,03:15:00,146
2025.11.12 03:22:00,03:22:00,20
2025.11.12 03:23:00,03:23:00,19
2025.11.12 03:24:00,03:24:00,20
2025.11.12 03:28:00,03:28:00,23
2025.11.12 03:29:00,03:29:00,23
2025.11.12 03:30:00,03:30:00,18
2025.11.12 03:30:00,03:30:00,92
2025.11.12 03:32:00,03:32:00,25
2025.11.12 03:33:00,03:33:00,24
2025.11.12 03:34:00,03:34:00,25
2025.11.12 04:15:00,04:15:00,15
2025.11.12 04:29:00,04:29:00,15
2025.11.12 06:15:00,06:15:00,32
2025.11.12 06:28:00,06:28:00,32
2025.11.12 06:30:00,06:30:00,111
2025.11.12 06:34:00,06:34:00,28
2025.11.12 06:35:00,06:35:00,28
2025.11.12 06:36:00,06:36:00,27
2025.11.12 06:37:00,06:37:00,28
2025.11.12 07:00:00,07:00:00,100
2025.11.12 07:11:00,07:11:00,41
2025.11.12 07:12:00,07:12:00,40
2025.11.12 07:14:00,07:14:00,19
2025.11.12 07:15:00,07:15:00,85
2025.11.12 07:16:00,07:16:00,21
2025.11.12 07:17:00,07:17:00,22
2025.11.12 07:18:00,07:18:00,21
2025.11.12 07:19:00,07:19:00,21
2025.11.12 07:45:00,07:45:00,97
2025.11.12 07:48:00,07:48:00,32
2025.11.12 07:49:00,07:49:00,33
2025.11.12 07:50:00,07:50:00,32
2025.11.12 08:00:00,08:00:00,27
2025.11.12 08:09:00,08:09:00,27
2025.11.12 08:15:00,08:15:00,86
2025.11.12 08:16:00,08:16:00,29
2025.11.12 08:17:00,08:17:00,28
2025.11.12 08:23:00,08:23:00,16
2025.11.12 08:27:00,08:27:00,13
2025.11.12 08:45:00,08:45:00,421
2025.11.12 08:53:00,08:53:00,70
2025.11.12 08:54:00,08:54:00,70
2025.11.12 08:55:00,08:55:00,71
2025.11.12 08:56:00,08:56:00,70
2025.11.12 08:57:00,08:57:00,70
2025.11.12 08:58:00,08:58:00,70
2025.11.12 09:00:00,09:00:00,894
2025.11.12 09:02:00,09:02:00,7
2025.11.12 09:05:00,09:05:00,89
2025.11.12 09:06:00,09:06:00,88
2025.11.12 09:07:00,09:07:00,89
2025.11.12 09:08:00,09:08:00,89
2025.11.12 09:09:00,09:09:00,89
2025.11.12 09:10:00,09:10:00,88
2025.11.12 09:11:00,09:11:00,89
2025.11.12 09:12:00,09:12:00,89
2025.11.12 09:13:00,09:13:00,88
2025.11.12 09:14:00,09:14:00,89
2025.11.12 09:15:00,09:15:00,87
2025.11.12 09:15:00,09:15:00,819
2025.11.12 09:16:00,09:16:00,88
2025.11.12 09:17:00,09:17:00,87
2025.11.12 09:18:00,09:18:00,88
2025.11.12 09:19:00,09:19:00,87
2025.11.12 09:20:00,09:20:00,88
2025.11.12 09:21:00,09:21:00,87
2025.11.12 09:22:00,09:22:00,88
2025.11.12 09:23:00,09:23:00,87
2025.11.12 09:25:00,09:25:00,8
2025.11.12 09:28:00,09:28:00,24
2025.11.12 09:30:00,09:30:00,34
2025.11.12 09:30:00,09:30:00,334
2025.11.12 09:31:00,09:31:00,34
2025.11.12 09:32:00,09:32:00,7
2025.11.12 09:33:00,09:33:00,22
2025.11.12 09:34:00,09:34:00,22
2025.11.12 09:36:00,09:36:00,40
2025.11.12 09:37:00,09:37:00,40
2025.11.12 09:38:00,09:38:00,39
2025.11.12 09:39:00,09:39:00,40
2025.11.12 09:40:00,09:40:00,19
2025.11.12 09:41:00,09:41:00,18
2025.11.12 09:42:00,09:42:00,19
2025.11.12 09:45:00,09:45:00,36
2025.11.12 09:48:00,09:48:00,11
2025.11.12 09:55:00,09:55:00,13
2025.11.12 09:56:00,09:56:00,12
2025.11.12 10:00:00,10:00:00,175
2025.11.12 10:03:00,10:03:00,7
2025.11.12 10:05:00,10:05:00,15
2025.11.12 10:09:00,10:09:00,6
2025.11.12 10:11:00,10:11:00,74
2025.11.12 10:12:00,10:12:00,73
2025.11.12 10:15:00,10:15:00,252
2025.11.12 10:16:00,10:16:00,38
2025.11.12 10:17:00,10:17:00,38
2025.11.12 10:18:00,10:18:00,39
2025.11.12 10:19:00,10:19:00,38
