Date,Time,Steps
2025.01.06 06:30:00,06:30:00,9
2025.01.06 07:00:00,07:00:00,177
2025.01.06 07:15:00,07:15:00,47
2025.01.06 08:00:00,08:00:00,101
2025.01.06 08:15:00,08:15:00,18
2025.01.06 09:00:00,09:00:00,22
2025.01.06 09:15:00,09:15:00,8
2025.01.06 10:00:00,10:00:00,31
2025.01.06 10:45:00,10:45:00,268
2025.01.06 11:00:00,11:00:00,79
2025.01.06 11:15:00,11:15:00,111
2025.01.06 11:30:00,11:30:00,170
2025.01.06 11:45:00,11:45:00,15
2025.01.06 12:15:00,12:15:00,141
2025.01.06 12:30:00,12:30:00,1763
2025.01.06 12:45:00,12:45:00,1809
2025.01.06 13:00:00,13:00:00,2280
2025.01.06 13:15:00,13:15:00,1622
2025.01.06 13:45:00,13:45:00,11
2025.01.06 14:00:00,14:00:00,110
2025.01.06 14:15:00,14:15:00,15
2025.01.06 15:45:00,15:45:00,76
2025.01.06 17:00:00,17:00:00,70
2025.01.06 17:15:00,17:15:00,275
2025.01.06 17:30:00,17:30:00,87
2025.01.06 17:45:00,17:45:00,81
2025.01.06 18:00:00,18:00:00,326
2025.01.06 18:15:00,18:15:00,162
2025.01.06 18:30:00,18:30:00,8
2025.01.06 18:45:00,18:45:00,57
2025.01.06 19:00:00,19:00:00,99
2025.01.06 19:15:00,19:15:00,49
2025.01.06 19:30:00,19:30:00,49
2025.01.06 19:45:00,19:45:00,114
2025.01.06 20:00:00,20:00:00,65
2025.01.06 20:30:00,20:30:00,14
2025.01.06 21:30:00,21:30:00,45
2025.01.06 21:45:00,21:45:00,35
