Date,Time,Steps,Source
2024.12.14 19.00,19.00,23,nl.appyhapps.healthsync
2024.12.14 19.30,19.30,17,nl.appyhapps.healthsync
2024.12.14 20.00,20.00,74,nl.appyhapps.healthsync
2024.12.14 20.15,20.15,187,nl.appyhapps.healthsync
2024.12.14 20.30,20.30,13,nl.appyhapps.healthsync
2024.12.14 20.45,20.45,193,nl.appyhapps.healthsync
2024.12.14 21.00,21.00,138,nl.appyhapps.healthsync
2024.12.14 21.15,21.15,16,nl.appyhapps.healthsync
2024.12.14 22.15,22.15,21,nl.appyhapps.healthsync
2024.12.14 22.30,22.30,22,nl.appyhapps.healthsync
2024.12.14 23.15,23.15,51,nl.appyhapps.healthsync
2024.12.14 23.30,23.30,22,nl.appyhapps.healthsync
2024.12.14 23.45,23.45,13,nl.appyhapps.healthsync
2024.12.15 02.45,02.45,18,nl.appyhapps.healthsync
2024.12.15 09.00,09.00,17,nl.appyhapps.healthsync
2024.12.15 09.15,09.15,146,nl.appyhapps.healthsync
2024.12.15 09.30,09.30,11,nl.appyhapps.healthsync
2024.12.15 10.00,10.00,66,nl.appyhapps.healthsync
2024.12.15 10.30,10.30,174,nl.appyhapps.healthsync
2024.12.15 10.45,10.45,147,nl.appyhapps.healthsync
2024.12.15 11.00,11.00,94,nl.appyhapps.healthsync
2024.12.15 11.15,11.15,266,nl.appyhapps.healthsync
2024.12.15 11.30,11.30,136,nl.appyhapps.healthsync
2024.12.15 11.45,11.45,1686,nl.appyhapps.healthsync
2024.12.15 12.00,12.00,2228,nl.appyhapps.healthsync
2024.12.15 12.15,12.15,1866,nl.appyhapps.healthsync
2024.12.15 12.30,12.30,2226,nl.appyhapps.healthsync
2024.12.15 12.45,12.45,432,nl.appyhapps.healthsync
2024.12.15 13.00,13.00,13,nl.appyhapps.healthsync
2024.12.15 13.45,13.45,55,nl.appyhapps.healthsync
2024.12.15 14.15,14.15,17,nl.appyhapps.healthsync
2024.12.15 14.45,14.45,95,nl.appyhapps.healthsync
2024.12.15 15.00,15.00,248,nl.appyhapps.healthsync
2024.12.15 15.15,15.15,1045,nl.appyhapps.healthsync
2024.12.15 15.30,15.30,1644,nl.appyhapps.healthsync
2024.12.15 15.45,15.45,1634,nl.appyhapps.healthsync
2024.12.15 16.00,16.00,1600,nl.appyhapps.healthsync
2024.12.15 16.15,16.15,1589,nl.appyhapps.healthsync
2024.12.15 16.30,16.30,1609,nl.appyhapps.healthsync
2024.12.15 16.45,16.45,128,nl.appyhapps.healthsync
2024.12.15 17.00,17.00,46,nl.appyhapps.healthsync
2024.12.15 17.30,17.30,165,nl.appyhapps.healthsync
2024.12.15 17.45,17.45,141,nl.appyhapps.healthsync
2024.12.15 20.30,20.30,64,nl.appyhapps.healthsync
2024.12.15 20.45,20.45,84,nl.appyhapps.healthsync
2024.12.15 21.00,21.00,20,nl.appyhapps.healthsync
2024.12.15 23.45,23.45,9,nl.appyhapps.healthsync
2024.12.16 05.15,05.15,116,nl.appyhapps.healthsync
2024.12.16 05.30,05.30,106,nl.appyhapps.healthsync
2024.12.16 05.45,05.45,13,nl.appyhapps.healthsync
2024.12.16 06.00,06.00,127,nl.appyhapps.healthsync
2024.12.16 06.15,06.15,1690,nl.appyhapps.healthsync
2024.12.16 06.30,06.30,2268,nl.appyhapps.healthsync
2024.12.16 06.45,06.45,2100,nl.appyhapps.healthsync
2024.12.16 07.00,07.00,1761,nl.appyhapps.healthsync
2024.12.16 07.15,07.15,58,nl.appyhapps.healthsync
2024.12.16 07.30,07.30,111,nl.appyhapps.healthsync
2024.12.16 07.45,07.45,120,nl.appyhapps.healthsync
2024.12.16 08.00,08.00,37,nl.appyhapps.healthsync
2024.12.16 08.15,08.15,16,nl.appyhapps.healthsync
2024.12.16 08.45,08.45,320,nl.appyhapps.healthsync
2024.12.16 09.00,09.00,189,nl.appyhapps.healthsync
2024.12.16 09.30,09.30,11,nl.appyhapps.healthsync
2024.12.16 10.00,10.00,61,nl.appyhapps.healthsync
2024.12.16 10.15,10.15,86,nl.appyhapps.healthsync
2024.12.16 11.30,11.30,112,nl.appyhapps.healthsync
2024.12.16 11.45,11.45,126,nl.appyhapps.healthsync
2024.12.16 12.00,12.00,20,nl.appyhapps.healthsync
2024.12.16 13.00,13.00,153,nl.appyhapps.healthsync
2024.12.16 13.15,13.15,254,nl.appyhapps.healthsync
2024.12.16 13.30,13.30,25,nl.appyhapps.healthsync
2024.12.16 14.45,14.45,152,nl.appyhapps.healthsync
2024.12.16 15.00,15.00,101,nl.appyhapps.healthsync
2024.12.16 16.00,16.00,246,nl.appyhapps.healthsync
2024.12.16 16.30,16.30,18,nl.appyhapps.healthsync
2024.12.16 16.45,16.45,19,nl.appyhapps.healthsync
2024.12.16 17.00,17.00,275,nl.appyhapps.healthsync
2024.12.16 17.15,17.15,21,nl.appyhapps.healthsync
2024.12.16 17.30,17.30,7,nl.appyhapps.healthsync
2024.12.16 17.45,17.45,282,nl.appyhapps.healthsync
2024.12.16 18.00,18.00,337,nl.appyhapps.healthsync
2024.12.16 18.15,18.15,137,nl.appyhapps.healthsync
2024.12.16 18.30,18.30,218,nl.appyhapps.healthsync
2024.12.16 18.45,18.45,15,nl.appyhapps.healthsync
2024.12.16 19.00,19.00,179,nl.appyhapps.healthsync
2024.12.16 19.15,19.15,36,nl.appyhapps.healthsync
2024.12.16 19.30,19.30,16,nl.appyhapps.healthsync
2024.12.16 20.15,20.15,106,nl.appyhapps.healthsync
2024.12.16 20.30,20.30,58,nl.appyhapps.healthsync
2024.12.17 00.00,00.00,18,nl.appyhapps.healthsync
2024.12.17 05.15,05.15,58,nl.appyhapps.healthsync
2024.12.17 05.30,05.30,64,nl.appyhapps.healthsync
2024.12.17 05.45,05.45,31,nl.appyhapps.healthsync
2024.12.17 06.00,06.00,51,nl.appyhapps.healthsync
2024.12.17 06.15,06.15,179,nl.appyhapps.healthsync
2024.12.17 06.30,06.30,158,nl.appyhapps.healthsync
2024.12.17 06.45,06.45,204,nl.appyhapps.healthsync
2024.12.17 07.00,07.00,163,nl.appyhapps.healthsync
2024.12.17 07.15,07.15,302,nl.appyhapps.healthsync
2024.12.17 07.30,07.30,266,nl.appyhapps.healthsync
2024.12.17 08.00,08.00,54,nl.appyhapps.healthsync
2024.12.17 08.15,08.15,11,nl.appyhapps.healthsync
2024.12.17 08.30,08.30,31,nl.appyhapps.healthsync
2024.12.17 08.45,08.45,277,nl.appyhapps.healthsync
2024.12.17 09.15,09.15,87,nl.appyhapps.healthsync
2024.12.17 09.30,09.30,105,nl.appyhapps.healthsync
2024.12.17 09.45,09.45,24,nl.appyhapps.healthsync
2024.12.17 10.00,10.00,32,nl.appyhapps.healthsync
2024.12.17 10.15,10.15,132,nl.appyhapps.healthsync
2024.12.17 10.30,10.30,111,nl.appyhapps.healthsync
2024.12.17 11.15,11.15,7,nl.appyhapps.healthsync
2024.12.17 11.30,11.30,83,nl.appyhapps.healthsync
2024.12.17 11.45,11.45,121,nl.appyhapps.healthsync
2024.12.17 12.00,12.00,168,nl.appyhapps.healthsync
2024.12.17 13.00,13.00,80,nl.appyhapps.healthsync
2024.12.17 13.15,13.15,612,nl.appyhapps.healthsync
2024.12.17 14.30,14.30,41,nl.appyhapps.healthsync
2024.12.17 15.15,15.15,405,nl.appyhapps.healthsync
2024.12.17 15.30,15.30,103,nl.appyhapps.healthsync
2024.12.18 00.45,00.45,14,nl.appyhapps.healthsync
2024.12.18 05.15,05.15,7,nl.appyhapps.healthsync
2024.12.18 05.30,05.30,44,nl.appyhapps.healthsync
2024.12.18 05.45,05.45,33,nl.appyhapps.healthsync
2024.12.18 06.00,06.00,74,nl.appyhapps.healthsync
2024.12.18 06.15,06.15,17,nl.appyhapps.healthsync
2024.12.18 06.30,06.30,40,nl.appyhapps.healthsync
2024.12.18 06.45,06.45,252,nl.appyhapps.healthsync
2024.12.18 07.00,07.00,2309,nl.appyhapps.healthsync
2024.12.18 07.15,07.15,2266,nl.appyhapps.healthsync
2024.12.18 07.30,07.30,1850,nl.appyhapps.healthsync
2024.12.18 07.45,07.45,10,nl.appyhapps.healthsync
2024.12.18 08.00,08.00,30,nl.appyhapps.healthsync
2024.12.18 08.15,08.15,132,nl.appyhapps.healthsync
2024.12.18 08.30,08.30,48,nl.appyhapps.healthsync
2024.12.18 08.45,08.45,92,nl.appyhapps.healthsync
2024.12.18 09.00,09.00,12,nl.appyhapps.healthsync
2024.12.18 10.15,10.15,19,nl.appyhapps.healthsync
2024.12.18 10.30,10.30,107,nl.appyhapps.healthsync
2024.12.18 10.45,10.45,8,nl.appyhapps.healthsync
2024.12.18 11.30,11.30,28,nl.appyhapps.healthsync
2024.12.19 03.15,03.15,8,nl.appyhapps.healthsync
2024.12.19 07.00,07.00,57,nl.appyhapps.healthsync
2024.12.19 07.15,07.15,28,nl.appyhapps.healthsync
2024.12.19 07.45,07.45,9,nl.appyhapps.healthsync
2024.12.19 08.30,08.30,79,nl.appyhapps.healthsync
2024.12.19 08.45,08.45,55,nl.appyhapps.healthsync
2024.12.19 09.15,09.15,24,nl.appyhapps.healthsync
2024.12.19 10.00,10.00,108,nl.appyhapps.healthsync
2024.12.19 10.15,10.15,67,nl.appyhapps.healthsync
2024.12.19 10.30,10.30,47,nl.appyhapps.healthsync
2024.12.19 11.15,11.15,11,nl.appyhapps.healthsync
2024.12.19 11.30,11.30,54,nl.appyhapps.healthsync
2024.12.19 12.45,12.45,7,nl.appyhapps.healthsync
2024.12.19 13.00,13.00,46,nl.appyhapps.healthsync
2024.12.19 13.30,13.30,81,nl.appyhapps.healthsync
2024.12.19 13.45,13.45,101,nl.appyhapps.healthsync
2024.12.19 14.15,14.15,23,nl.appyhapps.healthsync
2024.12.19 14.30,14.30,167,nl.appyhapps.healthsync
2024.12.19 14.45,14.45,159,nl.appyhapps.healthsync
2024.12.19 15.00,15.00,58,nl.appyhapps.healthsync
2024.12.19 15.15,15.15,115,nl.appyhapps.healthsync
2024.12.19 15.30,15.30,65,nl.appyhapps.healthsync
2024.12.19 15.45,15.45,21,nl.appyhapps.healthsync
2024.12.19 16.15,16.15,19,nl.appyhapps.healthsync
2024.12.19 16.45,16.45,34,nl.appyhapps.healthsync
2024.12.19 17.00,17.00,96,nl.appyhapps.healthsync
2024.12.19 17.15,17.15,139,nl.appyhapps.healthsync
2024.12.19 17.30,17.30,192,nl.appyhapps.healthsync
2024.12.19 17.45,17.45,295,nl.appyhapps.healthsync
2024.12.19 18.00,18.00,310,nl.appyhapps.healthsync
2024.12.19 18.15,18.15,336,nl.appyhapps.healthsync
2024.12.19 18.30,18.30,132,nl.appyhapps.healthsync
2024.12.19 18.45,18.45,276,nl.appyhapps.healthsync
2024.12.19 19.00,19.00,202,nl.appyhapps.healthsync
2024.12.19 19.15,19.15,57,nl.appyhapps.healthsync
2024.12.19 19.30,19.30,333,nl.appyhapps.healthsync
2024.12.19 19.45,19.45,166,nl.appyhapps.healthsync
2024.12.19 20.00,20.00,132,nl.appyhapps.healthsync
2024.12.19 21.45,21.45,130,nl.appyhapps.healthsync
2024.12.19 22.00,22.00,227,nl.appyhapps.healthsync
2024.12.19 22.15,22.15,221,nl.appyhapps.healthsync
2024.12.19 22.30,22.30,125,nl.appyhapps.healthsync
2024.12.20 07.15,07.15,11,nl.appyhapps.healthsync
2024.12.20 07.45,07.45,29,nl.appyhapps.healthsync
2024.12.20 08.00,08.00,459,nl.appyhapps.healthsync
2024.12.20 08.15,08.15,73,nl.appyhapps.healthsync
2024.12.20 08.30,08.30,45,nl.appyhapps.healthsync
2024.12.20 08.45,08.45,96,nl.appyhapps.healthsync
2024.12.20 09.00,09.00,1154,nl.appyhapps.healthsync
2024.12.20 09.15,09.15,2291,nl.appyhapps.healthsync
2024.12.20 09.30,09.30,2296,nl.appyhapps.healthsync
2024.12.20 09.45,09.45,778,nl.appyhapps.healthsync
2024.12.20 10.00,10.00,50,nl.appyhapps.healthsync
2024.12.20 10.15,10.15,85,nl.appyhapps.healthsync
2024.12.20 10.30,10.30,158,nl.appyhapps.healthsync
2024.12.20 10.45,10.45,93,nl.appyhapps.healthsync
2024.12.20 12.15,12.15,112,nl.appyhapps.healthsync
2024.12.20 12.30,12.30,359,nl.appyhapps.healthsync
2024.12.20 13.00,13.00,11,nl.appyhapps.healthsync
2024.12.20 14.15,14.15,41,nl.appyhapps.healthsync
2024.12.20 14.30,14.30,45,nl.appyhapps.healthsync
2024.12.20 15.00,15.00,209,nl.appyhapps.healthsync
2024.12.20 15.15,15.15,121,nl.appyhapps.healthsync
2024.12.20 15.45,15.45,13,nl.appyhapps.healthsync
2024.12.20 16.00,16.00,67,nl.appyhapps.healthsync
2024.12.20 16.30,16.30,46,nl.appyhapps.healthsync
2024.12.20 16.45,16.45,356,nl.appyhapps.healthsync
2024.12.20 17.00,17.00,12,nl.appyhapps.healthsync
2024.12.20 17.15,17.15,416,nl.appyhapps.healthsync
2024.12.20 18.00,18.00,15,nl.appyhapps.healthsync
2024.12.20 18.15,18.15,92,nl.appyhapps.healthsync
2024.12.20 18.30,18.30,1033,nl.appyhapps.healthsync
2024.12.20 18.45,18.45,43,nl.appyhapps.healthsync
2024.12.20 19.00,19.00,53,nl.appyhapps.healthsync
2024.12.20 19.30,19.30,620,nl.appyhapps.healthsync
2024.12.20 19.45,19.45,658,nl.appyhapps.healthsync
2024.12.20 20.00,20.00,606,nl.appyhapps.healthsync
2024.12.20 20.15,20.15,889,nl.appyhapps.healthsync
2024.12.20 20.30,20.30,1242,nl.appyhapps.healthsync
2024.12.20 20.45,20.45,11,nl.appyhapps.healthsync
2024.12.20 21.00,21.00,6,nl.appyhapps.healthsync
2024.12.20 21.15,21.15,13,nl.appyhapps.healthsync
2024.12.20 21.30,21.30,226,nl.appyhapps.healthsync
2024.12.20 21.45,21.45,258,nl.appyhapps.healthsync
2024.12.20 22.00,22.00,27,nl.appyhapps.healthsync
2024.12.20 22.15,22.15,108,nl.appyhapps.healthsync
2024.12.20 22.30,22.30,228,nl.appyhapps.healthsync
2024.12.21 00.00,00.00,7,nl.appyhapps.healthsync
2024.12.21 00.30,00.30,17,nl.appyhapps.healthsync
2024.12.21 02.45,02.45,13,nl.appyhapps.healthsync
2024.12.21 03.15,03.15,15,nl.appyhapps.healthsync
2024.12.21 08.00,08.00,19,nl.appyhapps.healthsync
2024.12.21 08.15,08.15,208,nl.appyhapps.healthsync
2024.12.21 08.30,08.30,137,nl.appyhapps.healthsync
2024.12.21 08.45,08.45,66,nl.appyhapps.healthsync
2024.12.21 09.00,09.00,11,nl.appyhapps.healthsync
2024.12.21 09.30,09.30,22,nl.appyhapps.healthsync
2024.12.21 09.45,09.45,289,nl.appyhapps.healthsync
2024.12.21 10.00,10.00,63,nl.appyhapps.healthsync
2024.12.21 10.15,10.15,115,nl.appyhapps.healthsync
2024.12.21 10.30,10.30,120,nl.appyhapps.healthsync
2024.12.21 10.45,10.45,10,nl.appyhapps.healthsync
2024.12.21 11.00,11.00,28,nl.appyhapps.healthsync
2024.12.21 11.15,11.15,265,nl.appyhapps.healthsync
2024.12.21 11.30,11.30,110,nl.appyhapps.healthsync
2024.12.21 11.45,11.45,71,nl.appyhapps.healthsync
2024.12.21 12.30,12.30,120,nl.appyhapps.healthsync
2024.12.21 12.45,12.45,51,nl.appyhapps.healthsync
2024.12.21 14.15,14.15,11,nl.appyhapps.healthsync
2024.12.21 14.30,14.30,23,nl.appyhapps.healthsync
2024.12.21 14.45,14.45,16,nl.appyhapps.healthsync
2024.12.21 15.00,15.00,13,nl.appyhapps.healthsync
2024.12.21 15.15,15.15,7,nl.appyhapps.healthsync
2024.12.21 15.30,15.30,116,nl.appyhapps.healthsync
2024.12.21 16.00,16.00,21,nl.appyhapps.healthsync
2024.12.21 16.15,16.15,13,nl.appyhapps.healthsync
2024.12.21 16.45,16.45,40,nl.appyhapps.healthsync
2024.12.21 17.15,17.15,103,nl.appyhapps.healthsync
2024.12.21 17.30,17.30,241,nl.appyhapps.healthsync
2024.12.21 17.45,17.45,83,nl.appyhapps.healthsync
2024.12.21 18.00,18.00,504,nl.appyhapps.healthsync
2024.12.21 18.15,18.15,836,nl.appyhapps.healthsync
2024.12.21 18.30,18.30,348,nl.appyhapps.healthsync
2024.12.21 18.45,18.45,575,nl.appyhapps.healthsync
2024.12.21 19.00,19.00,255,nl.appyhapps.healthsync
2024.12.21 19.15,19.15,446,nl.appyhapps.healthsync
2024.12.21 19.30,19.30,100,nl.appyhapps.healthsync
2024.12.21 19.45,19.45,59,nl.appyhapps.healthsync
2024.12.21 20.00,20.00,71,nl.appyhapps.healthsync
2024.12.21 20.15,20.15,86,nl.appyhapps.healthsync
2024.12.21 20.30,20.30,93,nl.appyhapps.healthsync
2024.12.21 20.45,20.45,340,nl.appyhapps.healthsync
2024.12.21 21.00,21.00,84,nl.appyhapps.healthsync
2024.12.21 21.45,21.45,80,nl.appyhapps.healthsync
2024.12.21 22.00,22.00,14,nl.appyhapps.healthsync
2024.12.21 22.30,22.30,38,nl.appyhapps.healthsync
2024.12.21 22.45,22.45,151,nl.appyhapps.healthsync
2024.12.22 03.00,03.00,21,nl.appyhapps.healthsync
2024.12.22 08.00,08.00,9,nl.appyhapps.healthsync
2024.12.22 08.15,08.15,62,nl.appyhapps.healthsync
2024.12.22 08.45,08.45,101,nl.appyhapps.healthsync
2024.12.22 09.00,09.00,129,nl.appyhapps.healthsync
2024.12.22 09.15,09.15,25,nl.appyhapps.healthsync
2024.12.22 09.30,09.30,15,nl.appyhapps.healthsync
2024.12.22 09.45,09.45,158,nl.appyhapps.healthsync
2024.12.22 10.00,10.00,1539,nl.appyhapps.healthsync
2024.12.22 10.15,10.15,2286,nl.appyhapps.healthsync
2024.12.22 10.30,10.30,2071,nl.appyhapps.healthsync
2024.12.22 10.45,10.45,1697,nl.appyhapps.healthsync
2024.12.22 11.00,11.00,1678,nl.appyhapps.healthsync
2024.12.22 11.15,11.15,1673,nl.appyhapps.healthsync
2024.12.22 11.30,11.30,956,nl.appyhapps.healthsync
2024.12.22 11.45,11.45,46,nl.appyhapps.healthsync
2024.12.22 12.00,12.00,65,nl.appyhapps.healthsync
2024.12.22 12.15,12.15,4,nl.appyhapps.healthsync
2024.12.23 01.30,01.30,15,nl.appyhapps.healthsync
2024.12.23 04.15,04.15,7,nl.appyhapps.healthsync
2024.12.23 05.00,05.00,9,nl.appyhapps.healthsync
2024.12.23 05.15,05.15,22,nl.appyhapps.healthsync
2024.12.23 05.30,05.30,92,nl.appyhapps.healthsync
2024.12.23 05.45,05.45,30,nl.appyhapps.healthsync
2024.12.23 06.00,06.00,172,nl.appyhapps.healthsync
2024.12.23 06.15,06.15,13,nl.appyhapps.healthsync
2024.12.23 06.30,06.30,38,nl.appyhapps.healthsync
2024.12.23 06.45,06.45,9,nl.appyhapps.healthsync
2024.12.23 07.00,07.00,21,nl.appyhapps.healthsync
2024.12.23 07.15,07.15,15,nl.appyhapps.healthsync
2024.12.23 09.15,09.15,48,nl.appyhapps.healthsync
2024.12.23 09.30,09.30,9,nl.appyhapps.healthsync
2024.12.23 10.00,10.00,42,nl.appyhapps.healthsync
2024.12.23 10.45,10.45,13,nl.appyhapps.healthsync
2024.12.23 12.00,12.00,48,nl.appyhapps.healthsync
2024.12.23 12.15,12.15,9,nl.appyhapps.healthsync
2024.12.23 12.45,12.45,30,nl.appyhapps.healthsync
2024.12.23 13.15,13.15,38,nl.appyhapps.healthsync
2024.12.23 13.45,13.45,125,nl.appyhapps.healthsync
2024.12.23 14.30,14.30,16,nl.appyhapps.healthsync
2024.12.23 14.45,14.45,43,nl.appyhapps.healthsync
2024.12.23 15.15,15.15,38,nl.appyhapps.healthsync
2024.12.23 15.30,15.30,529,nl.appyhapps.healthsync
2024.12.23 15.45,15.45,2251,nl.appyhapps.healthsync
2024.12.23 16.00,16.00,2260,nl.appyhapps.healthsync
2024.12.23 16.15,16.15,1528,nl.appyhapps.healthsync
2024.12.23 17.15,17.15,19,nl.appyhapps.healthsync
2024.12.23 17.30,17.30,114,nl.appyhapps.healthsync
2024.12.23 17.45,17.45,13,nl.appyhapps.healthsync
2024.12.23 18.00,18.00,17,nl.appyhapps.healthsync
2024.12.23 18.15,18.15,290,nl.appyhapps.healthsync
2024.12.23 18.30,18.30,77,nl.appyhapps.healthsync
2024.12.23 19.00,19.00,25,nl.appyhapps.healthsync
2024.12.23 19.15,19.15,40,nl.appyhapps.healthsync
2024.12.23 19.30,19.30,165,nl.appyhapps.healthsync
2024.12.23 19.45,19.45,11,nl.appyhapps.healthsync
2024.12.23 20.15,20.15,79,nl.appyhapps.healthsync
2024.12.23 20.30,20.30,267,nl.appyhapps.healthsync
2024.12.23 20.45,20.45,13,nl.appyhapps.healthsync
2024.12.23 21.00,21.00,9,nl.appyhapps.healthsync
2024.12.24 05.15,05.15,112,nl.appyhapps.healthsync
2024.12.24 05.30,05.30,64,nl.appyhapps.healthsync
2024.12.24 05.45,05.45,84,nl.appyhapps.healthsync
2024.12.24 06.00,06.00,137,nl.appyhapps.healthsync
2024.12.24 06.15,06.15,218,nl.appyhapps.healthsync
2024.12.24 06.30,06.30,8,nl.appyhapps.healthsync
2024.12.24 06.45,06.45,30,nl.appyhapps.healthsync
2024.12.24 07.00,07.00,28,nl.appyhapps.healthsync
2024.12.24 07.30,07.30,50,nl.appyhapps.healthsync
2024.12.24 08.00,08.00,12,nl.appyhapps.healthsync
2024.12.24 09.00,09.00,159,nl.appyhapps.healthsync
2024.12.24 10.15,10.15,165,nl.appyhapps.healthsync
2024.12.24 10.30,10.30,68,nl.appyhapps.healthsync
2024.12.24 11.00,11.00,24,nl.appyhapps.healthsync
2024.12.24 11.30,11.30,37,nl.appyhapps.healthsync
2024.12.24 11.45,11.45,23,nl.appyhapps.healthsync
2024.12.24 12.30,12.30,56,nl.appyhapps.healthsync
2024.12.24 13.15,13.15,9,nl.appyhapps.healthsync
2024.12.24 13.30,13.30,70,nl.appyhapps.healthsync
2024.12.24 13.45,13.45,12,nl.appyhapps.healthsync
2024.12.24 14.30,14.30,150,nl.appyhapps.healthsync
2024.12.24 15.00,15.00,112,nl.appyhapps.healthsync
2024.12.24 15.45,15.45,13,nl.appyhapps.healthsync
2024.12.24 16.15,16.15,38,nl.appyhapps.healthsync
2024.12.24 16.30,16.30,174,nl.appyhapps.healthsync
2024.12.24 16.45,16.45,393,nl.appyhapps.healthsync
2024.12.24 17.00,17.00,399,nl.appyhapps.healthsync
2024.12.24 17.15,17.15,328,nl.appyhapps.healthsync
2024.12.24 17.30,17.30,376,nl.appyhapps.healthsync
2024.12.25 05.15,05.15,93,nl.appyhapps.healthsync
2024.12.25 05.30,05.30,113,nl.appyhapps.healthsync
2024.12.25 05.45,05.45,17,nl.appyhapps.healthsync
2024.12.25 06.00,06.00,71,nl.appyhapps.healthsync
2024.12.25 06.15,06.15,48,nl.appyhapps.healthsync
2024.12.25 06.30,06.30,21,nl.appyhapps.healthsync
2024.12.25 07.00,07.00,21,nl.appyhapps.healthsync
2024.12.25 07.30,07.30,7,nl.appyhapps.healthsync
2024.12.25 08.15,08.15,17,nl.appyhapps.healthsync
2024.12.25 08.45,08.45,92,nl.appyhapps.healthsync
2024.12.25 09.00,09.00,23,nl.appyhapps.healthsync
2024.12.25 09.15,09.15,90,nl.appyhapps.healthsync
2024.12.25 09.30,09.30,1732,nl.appyhapps.healthsync
2024.12.25 09.45,09.45,2364,nl.appyhapps.healthsync
2024.12.25 10.00,10.00,1935,nl.appyhapps.healthsync
2024.12.25 10.15,10.15,259,nl.appyhapps.healthsync
2024.12.25 10.30,10.30,59,nl.appyhapps.healthsync
2024.12.25 10.45,10.45,19,nl.appyhapps.healthsync
2024.12.25 11.30,11.30,21,nl.appyhapps.healthsync
2024.12.25 12.00,12.00,140,nl.appyhapps.healthsync
2024.12.25 12.15,12.15,98,nl.appyhapps.healthsync
2024.12.25 13.00,13.00,8,nl.appyhapps.healthsync
2024.12.25 14.00,14.00,150,nl.appyhapps.healthsync
2024.12.25 14.30,14.30,114,nl.appyhapps.healthsync
2024.12.25 14.45,14.45,141,nl.appyhapps.healthsync
2024.12.25 15.30,15.30,13,nl.appyhapps.healthsync
2024.12.25 15.45,15.45,232,nl.appyhapps.healthsync
2024.12.25 16.00,16.00,65,nl.appyhapps.healthsync
2024.12.25 16.15,16.15,171,nl.appyhapps.healthsync
2024.12.25 16.30,16.30,196,nl.appyhapps.healthsync
2024.12.25 16.45,16.45,146,nl.appyhapps.healthsync
2024.12.25 17.00,17.00,247,nl.appyhapps.healthsync
2024.12.25 17.15,17.15,99,nl.appyhapps.healthsync
2024.12.25 17.30,17.30,8,nl.appyhapps.healthsync
2024.12.25 18.00,18.00,7,nl.appyhapps.healthsync
2024.12.25 18.30,18.30,38,nl.appyhapps.healthsync
2024.12.25 18.45,18.45,7,nl.appyhapps.healthsync
2024.12.25 19.15,19.15,22,nl.appyhapps.healthsync
2024.12.25 19.45,19.45,11,nl.appyhapps.healthsync
2024.12.25 20.00,20.00,9,nl.appyhapps.healthsync
2024.12.25 20.15,20.15,175,nl.appyhapps.healthsync
2024.12.25 20.30,20.30,108,nl.appyhapps.healthsync
2024.12.25 20.45,20.45,79,nl.appyhapps.healthsync
2024.12.25 21.00,21.00,209,nl.appyhapps.healthsync
2024.12.25 21.15,21.15,133,nl.appyhapps.healthsync
2024.12.25 21.30,21.30,98,nl.appyhapps.healthsync
2024.12.25 21.45,21.45,131,nl.appyhapps.healthsync
2024.12.25 22.00,22.00,276,nl.appyhapps.healthsync
2024.12.25 22.15,22.15,184,nl.appyhapps.healthsync
2024.12.25 22.30,22.30,145,nl.appyhapps.healthsync
2024.12.25 22.45,22.45,23,nl.appyhapps.healthsync
2024.12.25 23.00,23.00,19,nl.appyhapps.healthsync
2024.12.26 09.00,09.00,121,nl.appyhapps.healthsync
2024.12.26 09.15,09.15,179,nl.appyhapps.healthsync
2024.12.26 09.30,09.30,150,nl.appyhapps.healthsync
2024.12.26 09.45,09.45,10,nl.appyhapps.healthsync
2024.12.26 10.00,10.00,63,nl.appyhapps.healthsync
2024.12.26 10.15,10.15,53,nl.appyhapps.healthsync
2024.12.26 10.30,10.30,112,nl.appyhapps.healthsync
2024.12.26 10.45,10.45,75,nl.appyhapps.healthsync
2024.12.26 11.00,11.00,58,nl.appyhapps.healthsync
2024.12.26 11.30,11.30,35,nl.appyhapps.healthsync
2024.12.26 11.45,11.45,337,nl.appyhapps.healthsync
2024.12.26 12.00,12.00,180,nl.appyhapps.healthsync
2024.12.26 12.15,12.15,273,nl.appyhapps.healthsync
2024.12.26 12.30,12.30,197,nl.appyhapps.healthsync
2024.12.26 12.45,12.45,382,nl.appyhapps.healthsync
2024.12.26 13.00,13.00,450,nl.appyhapps.healthsync
2024.12.26 13.15,13.15,212,nl.appyhapps.healthsync
2024.12.26 13.30,13.30,126,nl.appyhapps.healthsync
2024.12.26 13.45,13.45,191,nl.appyhapps.healthsync
2024.12.26 14.30,14.30,9,nl.appyhapps.healthsync
2024.12.26 14.45,14.45,65,nl.appyhapps.healthsync
2024.12.26 15.00,15.00,94,nl.appyhapps.healthsync
2024.12.26 15.15,15.15,89,nl.appyhapps.healthsync
2024.12.26 15.30,15.30,105,nl.appyhapps.healthsync
2024.12.26 15.45,15.45,183,nl.appyhapps.healthsync
2024.12.26 16.00,16.00,731,nl.appyhapps.healthsync
2024.12.26 16.15,16.15,870,nl.appyhapps.healthsync
2024.12.26 16.30,16.30,1125,nl.appyhapps.healthsync
2024.12.26 16.45,16.45,934,nl.appyhapps.healthsync
2024.12.26 17.00,17.00,791,nl.appyhapps.healthsync
2024.12.26 17.15,17.15,760,nl.appyhapps.healthsync
2024.12.26 17.30,17.30,124,nl.appyhapps.healthsync
