Date,Time,Steps
2025.11.04 02:00:00,02:00:00,64
2025.11.04 02:01:00,02:01:00,18
2025.11.04 02:03:00,02:03:00,14
2025.11.04 02:07:00,02:07:00,16
2025.11.04 02:08:00,02:08:00,16
2025.11.04 03:30:00,03:30:00,24
2025.11.04 03:38:00,03:38:00,11
2025.11.04 03:40:00,03:40:00,13
2025.11.04 03:45:00,03:45:00,86
2025.11.04 03:46:00,03:46:00,43
2025.11.04 03:47:00,03:47:00,43
2025.11.04 04:15:00,04:15:00,37
2025.11.04 04:16:00,04:16:00,13
2025.11.04 04:17:00,04:17:00,13
2025.11.04 04:21:00,04:21:00,11
2025.11.04 05:30:00,05:30:00,9
2025.11.04 05:44:00,05:44:00,9
2025.11.04 05:45:00,05:45:00,19
2025.11.04 05:45:00,05:45:00,122
2025.11.04 05:46:00,05:46:00,18
2025.11.04 05:49:00,05:49:00,9
2025.11.04 05:52:00,05:52:00,37
2025.11.04 05:55:00,05:55:00,16
2025.11.04 05:58:00,05:58:00,23
2025.11.04 06:00:00,06:00:00,18
2025.11.04 06:00:00,06:00:00,147
2025.11.04 06:01:00,06:01:00,17
2025.11.04 06:07:00,06:07:00,37
2025.11.04 06:08:00,06:08:00,38
2025.11.04 06:09:00,06:09:00,37
2025.11.04 06:15:00,06:15:00,58
2025.11.04 06:22:00,06:22:00,29
2025.11.04 06:23:00,06:23:00,29
2025.11.04 06:30:00,06:30:00,66
2025.11.04 06:30:00,06:30:00,66
2025.11.04 08:30:00,08:30:00,98
2025.11.04 08:38:00,08:38:00,26
2025.11.04 08:39:00,08:39:00,26
2025.11.04 08:41:00,08:41:00,18
2025.11.04 08:42:00,08:42:00,17
2025.11.04 08:43:00,08:43:00,11
2025.11.04 08:45:00,08:45:00,14
2025.11.04 08:45:00,08:45:00,167
2025.11.04 08:52:00,08:52:00,13
2025.11.04 08:53:00,08:53:00,12
2025.11.04 08:56:00,08:56:00,32
2025.11.04 08:57:00,08:57:00,32
2025.11.04 08:58:00,08:58:00,32
2025.11.04 08:59:00,08:59:00,32
2025.11.04 09:00:00,09:00:00,37
2025.11.04 09:00:00,09:00:00,37
2025.11.04 09:45:00,09:45:00,143
2025.11.04 09:47:00,09:47:00,22
2025.11.04 09:48:00,09:48:00,23
2025.11.04 09:49:00,09:49:00,22
2025.11.04 09:53:00,09:53:00,19
2025.11.04 09:54:00,09:54:00,19
2025.11.04 09:55:00,09:55:00,19
2025.11.04 09:56:00,09:56:00,19
2025.11.04 10:00:00,10:00:00,65
2025.11.04 10:02:00,10:02:00,33
2025.11.04 10:03:00,10:03:00,32
2025.11.04 10:15:00,10:15:00,66
2025.11.04 10:24:00,10:24:00,34
2025.11.04 10:27:00,10:27:00,32
2025.11.04 10:30:00,10:30:00,19
2025.11.04 10:33:00,10:33:00,19
2025.11.04 10:45:00,10:45:00,59
2025.11.04 10:52:00,10:52:00,30
2025.11.04 10:53:00,10:53:00,29
2025.11.04 11:15:00,11:15:00,33
2025.11.04 11:25:00,11:25:00,17
2025.11.04 11:26:00,11:26:00,16
2025.11.04 11:30:00,11:30:00,127
2025.11.04 11:35:00,11:35:00,21
2025.11.04 11:36:00,11:36:00,22
2025.11.04 11:37:00,11:37:00,21
2025.11.04 11:39:00,11:39:00,15
2025.11.04 11:40:00,11:40:00,15
2025.11.04 11:42:00,11:42:00,9
2025.11.04 11:44:00,11:44:00,24
2025.11.04 11:45:00,11:45:00,11
2025.11.04 11:45:00,11:45:00,220
2025.11.04 11:50:00,11:50:00,21
2025.11.04 11:51:00,11:51:00,21
2025.11.04 11:52:00,11:52:00,21
2025.11.04 11:53:00,11:53:00,21
2025.11.04 11:54:00,11:54:00,20
2025.11.04 11:55:00,11:55:00,21
2025.11.04 11:56:00,11:56:00,21
2025.11.04 11:57:00,11:57:00,21
2025.11.04 11:58:00,11:58:00,21
2025.11.04 11:59:00,11:59:00,21
2025.11.04 12:00:00,12:00:00,147
2025.11.04 12:01:00,12:01:00,13
2025.11.04 12:02:00,12:02:00,13
2025.11.04 12:07:00,12:07:00,46
2025.11.04 12:08:00,12:08:00,46
2025.11.04 12:11:00,12:11:00,15
2025.11.04 12:12:00,12:12:00,14
2025.11.04 12:15:00,12:15:00,90
2025.11.04 12:26:00,12:26:00,32
2025.11.04 12:27:00,12:27:00,31
2025.11.04 12:29:00,12:29:00,27
2025.11.04 12:30:00,12:30:00,23
2025.11.04 12:30:00,12:30:00,181
2025.11.04 12:31:00,12:31:00,22
2025.11.04 12:32:00,12:32:00,23
2025.11.04 12:33:00,12:33:00,23
2025.11.04 12:34:00,12:34:00,22
2025.11.04 12:35:00,12:35:00,23
2025.11.04 12:37:00,12:37:00,15
2025.11.04 12:38:00,12:38:00,15
2025.11.04 12:39:00,12:39:00,15
2025.11.04 12:45:00,12:45:00,58
2025.11.04 12:55:00,12:55:00,31
2025.11.04 12:58:00,12:58:00,14
2025.11.04 12:59:00,12:59:00,13
2025.11.04 13:00:00,13:00:00,33
2025.11.04 13:00:00,13:00:00,177
2025.11.04 13:01:00,13:01:00,33
2025.11.04 13:02:00,13:02:00,34
2025.11.04 13:03:00,13:03:00,33
2025.11.04 13:04:00,13:04:00,33
2025.11.04 13:12:00,13:12:00,11
2025.11.04 13:15:00,13:15:00,16
2025.11.04 13:26:00,13:26:00,16
2025.11.04 13:45:00,13:45:00,38
2025.11.04 13:59:00,13:59:00,38
2025.11.04 14:00:00,14:00:00,8
2025.11.04 14:00:00,14:00:00,21
2025.11.04 14:14:00,14:14:00,13
2025.11.04 14:15:00,14:15:00,167
2025.11.04 14:21:00,14:21:00,45
2025.11.04 14:22:00,14:22:00,46
2025.11.04 14:23:00,14:23:00,45
2025.11.04 14:25:00,14:25:00,16
2025.11.04 14:26:00,14:26:00,15
2025.11.04 14:30:00,14:30:00,431
2025.11.04 14:32:00,14:32:00,75
2025.11.04 14:33:00,14:33:00,74
2025.11.04 14:34:00,14:34:00,75
2025.11.04 14:35:00,14:35:00,74
2025.11.04 14:36:00,14:36:00,75
2025.11.04 14:42:00,14:42:00,19
2025.11.04 14:43:00,14:43:00,20
2025.11.04 14:44:00,14:44:00,19
2025.11.04 14:45:00,14:45:00,81
2025.11.04 14:45:00,14:45:00,345
2025.11.04 14:46:00,14:46:00,81
2025.11.04 14:47:00,14:47:00,81
2025.11.04 14:48:00,14:48:00,81
2025.11.04 14:50:00,14:50:00,7
2025.11.04 14:53:00,14:53:00,14
2025.11.04 15:00:00,15:00:00,18
2025.11.04 15:12:00,15:12:00,18
2025.11.04 15:15:00,15:15:00,37
2025.11.04 15:28:00,15:28:00,19
2025.11.04 15:29:00,15:29:00,18
2025.11.04 15:30:00,15:30:00,18
2025.11.04 15:30:00,15:30:00,261
2025.11.04 15:31:00,15:31:00,17
2025.11.04 15:33:00,15:33:00,25
2025.11.04 15:34:00,15:34:00,25
2025.11.04 15:35:00,15:35:00,25
2025.11.04 15:38:00,15:38:00,35
2025.11.04 15:39:00,15:39:00,34
2025.11.04 15:41:00,15:41:00,14
2025.11.04 15:42:00,15:42:00,14
2025.11.04 15:44:00,15:44:00,54
2025.11.04 15:45:00,15:45:00,167
2025.11.04 15:46:00,15:46:00,46
2025.11.04 15:47:00,15:47:00,46
2025.11.04 15:51:00,15:51:00,30
2025.11.04 15:54:00,15:54:00,23
2025.11.04 15:55:00,15:55:00,22
2025.11.04 16:00:00,16:00:00,258
2025.11.04 16:02:00,16:02:00,9
2025.11.04 16:04:00,16:04:00,31
2025.11.04 16:05:00,16:05:00,31
2025.11.04 16:06:00,16:06:00,31
2025.11.04 16:07:00,16:07:00,31
2025.11.04 16:09:00,16:09:00,24
2025.11.04 16:11:00,16:11:00,9
2025.11.04 16:13:00,16:13:00,92
2025.11.04 16:15:00,16:15:00,155
2025.11.04 16:19:00,16:19:00,28
2025.11.04 16:20:00,16:20:00,28
2025.11.04 16:24:00,16:24:00,40
2025.11.04 16:25:00,16:25:00,39
2025.11.04 16:28:00,16:28:00,20
2025.11.04 16:30:00,16:30:00,89
2025.11.04 16:31:00,16:31:00,22
2025.11.04 16:32:00,16:32:00,22
2025.11.04 16:38:00,16:38:00,33
2025.11.04 16:41:00,16:41:00,6
2025.11.04 16:42:00,16:42:00,6
2025.11.04 16:45:00,16:45:00,346
2025.11.04 16:48:00,16:48:00,34
2025.11.04 16:49:00,16:49:00,33
2025.11.04 16:52:00,16:52:00,47
2025.11.04 16:53:00,16:53:00,46
2025.11.04 16:54:00,16:54:00,47
2025.11.04 16:55:00,16:55:00,46
2025.11.04 16:56:00,16:56:00,47
2025.11.04 16:57:00,16:57:00,46
2025.11.04 17:00:00,17:00:00,111
2025.11.04 17:06:00,17:06:00,45
2025.11.04 17:07:00,17:07:00,45
2025.11.04 17:09:00,17:09:00,21
2025.11.04 17:15:00,17:15:00,22
2025.11.04 17:16:00,17:16:00,22
2025.11.04 18:15:00,18:15:00,51
2025.11.04 18:22:00,18:22:00,26
2025.11.04 18:23:00,18:23:00,25
2025.11.04 18:45:00,18:45:00,7
2025.11.04 18:57:00,18:57:00,7
2025.11.04 19:00:00,19:00:00,8
2025.11.04 19:00:00,19:00:00,41
2025.11.04 19:08:00,19:08:00,20
2025.11.04 19:10:00,19:10:00,13
2025.11.04 19:15:00,19:15:00,127
2025.11.04 19:19:00,19:19:00,17
2025.11.04 19:20:00,19:20:00,18
2025.11.04 19:21:00,19:21:00,17
2025.11.04 19:25:00,19:25:00,18
2025.11.04 19:26:00,19:26:00,18
2025.11.04 19:28:00,19:28:00,20
2025.11.04 19:29:00,19:29:00,19
2025.11.04 19:30:00,19:30:00,11
2025.11.04 19:35:00,19:35:00,11
2025.11.04 19:45:00,19:45:00,54
2025.11.04 19:56:00,19:56:00,22
2025.11.04 19:57:00,19:57:00,21
2025.11.04 19:59:00,19:59:00,11
2025.11.04 20:15:00,20:15:00,112
2025.11.04 20:26:00,20:26:00,30
2025.11.04 20:27:00,20:27:00,30
2025.11.04 20:29:00,20:29:00,52
2025.11.04 20:30:00,20:30:00,27
2025.11.04 20:30:00,20:30:00,99
2025.11.04 20:37:00,20:37:00,50
2025.11.04 20:42:00,20:42:00,22
2025.11.04 20:45:00,20:45:00,57
2025.11.04 20:49:00,20:49:00,12
2025.11.04 20:50:00,20:50:00,22
2025.11.04 20:58:00,20:58:00,23
2025.11.04 21:00:00,21:00:00,108
2025.11.04 21:11:00,21:11:00,27
2025.11.04 21:12:00,21:12:00,27
2025.11.04 21:13:00,21:13:00,27
2025.11.04 21:14:00,21:14:00,27
2025.11.04 21:15:00,21:15:00,14
2025.11.04 21:15:00,21:15:00,133
2025.11.04 21:16:00,21:16:00,14
2025.11.04 21:18:00,21:18:00,22
