Date,Time,Steps
2025.11.06 00:00:00,00:00:00,63
2025.11.06 00:02:00,00:02:00,15
2025.11.06 00:03:00,00:03:00,16
2025.11.06 00:04:00,00:04:00,15
2025.11.06 00:07:00,00:07:00,17
2025.11.06 00:30:00,00:30:00,15
2025.11.06 00:38:00,00:38:00,15
2025.11.06 01:00:00,01:00:00,16
2025.11.06 01:08:00,01:08:00,16
2025.11.06 02:00:00,02:00:00,89
2025.11.06 02:12:00,02:12:00,45
2025.11.06 02:13:00,02:13:00,44
2025.11.06 02:15:00,02:15:00,58
2025.11.06 02:16:00,02:16:00,29
2025.11.06 02:17:00,02:17:00,29
2025.11.06 02:30:00,02:30:00,134
2025.11.06 02:33:00,02:33:00,30
2025.11.06 02:34:00,02:34:00,29
2025.11.06 02:35:00,02:35:00,30
2025.11.06 02:37:00,02:37:00,17
2025.11.06 02:38:00,02:38:00,17
2025.11.06 02:40:00,02:40:00,11
2025.11.06 06:30:00,06:30:00,32
2025.11.06 06:43:00,06:43:00,32
2025.11.06 06:45:00,06:45:00,68
2025.11.06 06:46:00,06:46:00,36
2025.11.06 06:51:00,06:51:00,16
2025.11.06 06:52:00,06:52:00,16
2025.11.06 08:00:00,08:00:00,20
2025.11.06 08:07:00,08:07:00,7
2025.11.06 08:11:00,08:11:00,13
2025.11.06 08:15:00,08:15:00,9
2025.11.06 08:26:00,08:26:00,9
2025.11.06 09:15:00,09:15:00,12
2025.11.06 09:16:00,09:16:00,12
2025.11.06 09:30:00,09:30:00,14
2025.11.06 09:30:00,09:30:00,70
2025.11.06 09:40:00,09:40:00,42
2025.11.06 09:43:00,09:43:00,14
2025.11.06 09:45:00,09:45:00,106
2025.11.06 09:52:00,09:52:00,15
2025.11.06 09:53:00,09:53:00,14
2025.11.06 09:54:00,09:54:00,15
2025.11.06 09:55:00,09:55:00,14
2025.11.06 09:57:00,09:57:00,24
2025.11.06 09:58:00,09:58:00,24
2025.11.06 10:00:00,10:00:00,33
2025.11.06 10:05:00,10:05:00,33
2025.11.06 10:15:00,10:15:00,84
2025.11.06 10:16:00,10:16:00,23
2025.11.06 10:17:00,10:17:00,23
2025.11.06 10:21:00,10:21:00,9
2025.11.06 10:26:00,10:26:00,15
2025.11.06 10:29:00,10:29:00,14
2025.11.06 10:30:00,10:30:00,21
2025.11.06 10:30:00,10:30:00,99
2025.11.06 10:35:00,10:35:00,9
2025.11.06 10:38:00,10:38:00,13
2025.11.06 10:43:00,10:43:00,28
2025.11.06 10:44:00,10:44:00,28
2025.11.06 10:45:00,10:45:00,19
2025.11.06 10:51:00,10:51:00,10
2025.11.06 10:52:00,10:52:00,9
2025.11.06 11:00:00,11:00:00,70
2025.11.06 11:00:00,11:00:00,464
2025.11.06 11:01:00,11:01:00,70
2025.11.06 11:02:00,11:02:00,71
2025.11.06 11:03:00,11:03:00,70
2025.11.06 11:04:00,11:04:00,70
2025.11.06 11:05:00,11:05:00,70
2025.11.06 11:12:00,11:12:00,43
2025.11.06 11:15:00,11:15:00,24
2025.11.06 11:15:00,11:15:00,124
2025.11.06 11:17:00,11:17:00,19
2025.11.06 11:19:00,11:19:00,13
2025.11.06 11:27:00,11:27:00,34
2025.11.06 11:28:00,11:28:00,34
2025.11.06 11:30:00,11:30:00,17
2025.11.06 11:30:00,11:30:00,507
2025.11.06 11:31:00,11:31:00,17
2025.11.06 11:32:00,11:32:00,17
2025.11.06 11:33:00,11:33:00,17
2025.11.06 11:37:00,11:37:00,31
2025.11.06 11:38:00,11:38:00,30
2025.11.06 11:40:00,11:40:00,76
2025.11.06 11:41:00,11:41:00,75
2025.11.06 11:42:00,11:42:00,76
2025.11.06 11:43:00,11:43:00,75
2025.11.06 11:44:00,11:44:00,76
2025.11.06 11:45:00,11:45:00,66
2025.11.06 11:45:00,11:45:00,556
2025.11.06 11:46:00,11:46:00,65
2025.11.06 11:47:00,11:47:00,66
2025.11.06 11:49:00,11:49:00,40
2025.11.06 11:50:00,11:50:00,40
2025.11.06 11:51:00,11:51:00,40
2025.11.06 11:52:00,11:52:00,40
2025.11.06 11:53:00,11:53:00,39
2025.11.06 11:54:00,11:54:00,40
2025.11.06 11:55:00,11:55:00,40
2025.11.06 11:56:00,11:56:00,40
2025.11.06 11:57:00,11:57:00,40
2025.11.06 12:00:00,12:00:00,152
2025.11.06 12:01:00,12:01:00,15
2025.11.06 12:05:00,12:05:00,35
2025.11.06 12:06:00,12:06:00,36
2025.11.06 12:07:00,12:07:00,35
2025.11.06 12:10:00,12:10:00,16
2025.11.06 12:11:00,12:11:00,15
2025.11.06 12:15:00,12:15:00,31
2025.11.06 12:24:00,12:24:00,16
2025.11.06 12:25:00,12:25:00,15
2025.11.06 12:30:00,12:30:00,75
2025.11.06 12:35:00,12:35:00,9
2025.11.06 12:37:00,12:37:00,42
2025.11.06 12:44:00,12:44:00,24
2025.11.06 12:45:00,12:45:00,6
2025.11.06 12:45:00,12:45:00,198
2025.11.06 12:47:00,12:47:00,78
2025.11.06 12:49:00,12:49:00,29
2025.11.06 12:51:00,12:51:00,85
2025.11.06 13:00:00,13:00:00,102
2025.11.06 13:02:00,13:02:00,11
2025.11.06 13:03:00,13:03:00,11
2025.11.06 13:04:00,13:04:00,10
2025.11.06 13:05:00,13:05:00,11
2025.11.06 13:09:00,13:09:00,9
2025.11.06 13:13:00,13:13:00,25
2025.11.06 13:14:00,13:14:00,25
2025.11.06 13:15:00,13:15:00,15
2025.11.06 13:18:00,13:18:00,15
2025.11.06 13:30:00,13:30:00,36
2025.11.06 13:34:00,13:34:00,12
2025.11.06 13:42:00,13:42:00,24
2025.11.06 13:45:00,13:45:00,31
2025.11.06 13:46:00,13:46:00,6
2025.11.06 13:55:00,13:55:00,25
2025.11.06 14:00:00,14:00:00,20
2025.11.06 14:00:00,14:00:00,20
2025.11.06 14:30:00,14:30:00,15
2025.11.06 14:44:00,14:44:00,15
2025.11.06 14:45:00,14:45:00,166
2025.11.06 14:46:00,14:46:00,45
2025.11.06 14:47:00,14:47:00,46
2025.11.06 14:48:00,14:48:00,45
2025.11.06 14:54:00,14:54:00,23
2025.11.06 14:56:00,14:56:00,7
2025.11.06 15:00:00,15:00:00,67
2025.11.06 15:09:00,15:09:00,15
2025.11.06 15:10:00,15:10:00,14
2025.11.06 15:13:00,15:13:00,19
2025.11.06 15:14:00,15:14:00,19
2025.11.06 15:15:00,15:15:00,23
2025.11.06 15:22:00,15:22:00,23
2025.11.06 15:30:00,15:30:00,18
2025.11.06 15:32:00,15:32:00,11
2025.11.06 15:42:00,15:42:00,7
2025.11.06 15:45:00,15:45:00,55
2025.11.06 15:48:00,15:48:00,23
2025.11.06 15:49:00,15:49:00,22
2025.11.06 15:52:00,15:52:00,10
2025.11.06 16:15:00,16:15:00,148
2025.11.06 16:18:00,16:18:00,10
2025.11.06 16:20:00,16:20:00,27
2025.11.06 16:21:00,16:21:00,28
2025.11.06 16:22:00,16:22:00,27
2025.11.06 16:23:00,16:23:00,27
2025.11.06 16:27:00,16:27:00,19
2025.11.06 16:29:00,16:29:00,10
2025.11.06 16:30:00,16:30:00,19
2025.11.06 16:30:00,16:30:00,145
2025.11.06 16:31:00,16:31:00,18
2025.11.06 16:33:00,16:33:00,25
2025.11.06 16:34:00,16:34:00,24
2025.11.06 16:37:00,16:37:00,15
2025.11.06 16:42:00,16:42:00,44
2025.11.06 16:45:00,16:45:00,138
2025.11.06 16:45:00,16:45:00,1929
2025.11.06 16:46:00,16:46:00,139
2025.11.06 16:47:00,16:47:00,138
2025.11.06 16:48:00,16:48:00,138
2025.11.06 16:49:00,16:49:00,138
2025.11.06 16:50:00,16:50:00,139
2025.11.06 16:51:00,16:51:00,138
2025.11.06 16:52:00,16:52:00,138
2025.11.06 16:53:00,16:53:00,139
2025.11.06 16:54:00,16:54:00,138
2025.11.06 16:55:00,16:55:00,31
2025.11.06 16:56:00,16:56:00,107
2025.11.06 16:57:00,16:57:00,106
2025.11.06 16:58:00,16:58:00,151
2025.11.06 16:59:00,16:59:00,151
2025.11.06 17:00:00,17:00:00,138
2025.11.06 17:00:00,17:00:00,2071
2025.11.06 17:01:00,17:01:00,138
2025.11.06 17:02:00,17:02:00,138
2025.11.06 17:03:00,17:03:00,138
2025.11.06 17:04:00,17:04:00,138
2025.11.06 17:05:00,17:05:00,137
2025.11.06 17:06:00,17:06:00,138
2025.11.06 17:07:00,17:07:00,138
