Date,Time,Steps
2025.11.10 00:15:00,00:15:00,90
2025.11.10 00:20:00,00:20:00,13
2025.11.10 00:21:00,00:21:00,13
2025.11.10 00:22:00,00:22:00,13
2025.11.10 00:23:00,00:23:00,12
2025.11.10 00:24:00,00:24:00,13
2025.11.10 00:25:00,00:25:00,13
2025.11.10 00:26:00,00:26:00,13
2025.11.10 00:30:00,00:30:00,52
2025.11.10 00:37:00,00:37:00,20
2025.11.10 00:38:00,00:38:00,19
2025.11.10 00:40:00,00:40:00,13
2025.11.10 00:45:00,00:45:00,30
2025.11.10 00:57:00,00:57:00,30
2025.11.10 01:00:00,01:00:00,24
2025.11.10 01:14:00,01:14:00,24
2025.11.10 01:15:00,01:15:00,37
2025.11.10 01:18:00,01:18:00,9
2025.11.10 01:20:00,01:20:00,14
2025.11.10 01:21:00,01:21:00,14
2025.11.10 02:45:00,02:45:00,11
2025.11.10 02:58:00,02:58:00,11
2025.11.10 03:00:00,03:00:00,33
2025.11.10 03:00:00,03:00:00,301
2025.11.10 03:01:00,03:01:00,34
2025.11.10 03:02:00,03:02:00,33
2025.11.10 03:03:00,03:03:00,33
2025.11.10 03:05:00,03:05:00,34
2025.11.10 03:06:00,03:06:00,33
2025.11.10 03:07:00,03:07:00,34
2025.11.10 03:08:00,03:08:00,33
2025.11.10 03:09:00,03:09:00,34
2025.11.10 06:15:00,06:15:00,12
2025.11.10 06:20:00,06:20:00,12
2025.11.10 08:00:00,08:00:00,36
2025.11.10 08:01:00,08:01:00,27
2025.11.10 08:13:00,08:13:00,9
2025.11.10 08:15:00,08:15:00,24
2025.11.10 08:17:00,08:17:00,24
2025.11.10 08:30:00,08:30:00,139
2025.11.10 08:35:00,08:35:00,13
2025.11.10 08:36:00,08:36:00,12
2025.11.10 08:38:00,08:38:00,23
2025.11.10 08:40:00,08:40:00,37
2025.11.10 08:41:00,08:41:00,23
2025.11.10 08:42:00,08:42:00,22
2025.11.10 08:44:00,08:44:00,9
2025.11.10 08:45:00,08:45:00,85
2025.11.10 08:52:00,08:52:00,28
2025.11.10 08:53:00,08:53:00,29
2025.11.10 08:54:00,08:54:00,28
2025.11.10 09:00:00,09:00:00,463
2025.11.10 09:01:00,09:01:00,46
2025.11.10 09:02:00,09:02:00,46
2025.11.10 09:03:00,09:03:00,46
2025.11.10 09:04:00,09:04:00,46
2025.11.10 09:05:00,09:05:00,45
2025.11.10 09:06:00,09:06:00,46
2025.11.10 09:07:00,09:07:00,46
2025.11.10 09:08:00,09:08:00,46
2025.11.10 09:09:00,09:09:00,46
2025.11.10 09:11:00,09:11:00,25
2025.11.10 09:12:00,09:12:00,25
2025.11.10 09:15:00,09:15:00,94
2025.11.10 09:22:00,09:22:00,9
2025.11.10 09:23:00,09:23:00,9
2025.11.10 09:26:00,09:26:00,38
2025.11.10 09:27:00,09:27:00,38
2025.11.10 09:30:00,09:30:00,10
2025.11.10 09:30:00,09:30:00,659
2025.11.10 09:35:00,09:35:00,65
2025.11.10 09:36:00,09:36:00,65
2025.11.10 09:37:00,09:37:00,65
2025.11.10 09:38:00,09:38:00,65
2025.11.10 09:39:00,09:39:00,64
2025.11.10 09:40:00,09:40:00,65
2025.11.10 09:41:00,09:41:00,65
2025.11.10 09:42:00,09:42:00,65
2025.11.10 09:43:00,09:43:00,65
2025.11.10 09:44:00,09:44:00,65
2025.11.10 09:45:00,09:45:00,97
2025.11.10 09:45:00,09:45:00,1524
2025.11.10 09:46:00,09:46:00,96
2025.11.10 09:47:00,09:47:00,97
2025.11.10 09:48:00,09:48:00,96
2025.11.10 09:49:00,09:49:00,97
2025.11.10 09:50:00,09:50:00,96
2025.11.10 09:51:00,09:51:00,97
2025.11.10 09:52:00,09:52:00,106
2025.11.10 09:53:00,09:53:00,106
2025.11.10 09:54:00,09:54:00,106
2025.11.10 09:55:00,09:55:00,106
2025.11.10 09:56:00,09:56:00,106
2025.11.10 09:57:00,09:57:00,106
2025.11.10 09:58:00,09:58:00,106
2025.11.10 09:59:00,09:59:00,106
2025.11.10 10:00:00,10:00:00,108
2025.11.10 10:00:00,10:00:00,1588
2025.11.10 10:01:00,10:01:00,108
2025.11.10 10:02:00,10:02:00,108
2025.11.10 10:03:00,10:03:00,108
2025.11.10 10:04:00,10:04:00,108
2025.11.10 10:05:00,10:05:00,108
2025.11.10 10:06:00,10:06:00,108
2025.11.10 10:07:00,10:07:00,108
2025.11.10 10:08:00,10:08:00,108
2025.11.10 10:09:00,10:09:00,108
2025.11.10 10:10:00,10:10:00,108
2025.11.10 10:11:00,10:11:00,100
2025.11.10 10:12:00,10:12:00,100
2025.11.10 10:13:00,10:13:00,100
2025.11.10 10:14:00,10:14:00,100
2025.11.10 10:15:00,10:15:00,99
2025.11.10 10:15:00,10:15:00,495
2025.11.10 10:16:00,10:16:00,99
2025.11.10 10:17:00,10:17:00,99
2025.11.10 10:18:00,10:18:00,99
2025.11.10 10:19:00,10:19:00,99
2025.11.10 10:30:00,10:30:00,89
2025.11.10 10:32:00,10:32:00,41
2025.11.10 10:35:00,10:35:00,20
2025.11.10 10:36:00,10:36:00,19
2025.11.10 10:39:00,10:39:00,9
2025.11.10 10:45:00,10:45:00,213
2025.11.10 10:50:00,10:50:00,21
2025.11.10 10:51:00,10:51:00,20
2025.11.10 10:55:00,10:55:00,23
2025.11.10 10:56:00,10:56:00,23
2025.11.10 10:57:00,10:57:00,23
2025.11.10 10:58:00,10:58:00,23
2025.11.10 10:59:00,10:59:00,80
2025.11.10 11:00:00,11:00:00,149
2025.11.10 11:00:00,11:00:00,2231
2025.11.10 11:01:00,11:01:00,149
2025.11.10 11:02:00,11:02:00,149
2025.11.10 11:03:00,11:03:00,149
2025.11.10 11:04:00,11:04:00,149
2025.11.10 11:05:00,11:05:00,149
2025.11.10 11:06:00,11:06:00,148
