Date,Time,Steps
2025.11.11 00:15:00,00:15:00,16
2025.11.11 00:22:00,00:22:00,9
2025.11.11 00:25:00,00:25:00,7
2025.11.11 00:30:00,00:30:00,36
2025.11.11 00:43:00,00:43:00,11
2025.11.11 00:44:00,00:44:00,25
2025.11.11 00:45:00,00:45:00,49
2025.11.11 00:54:00,00:54:00,16
2025.11.11 00:55:00,00:55:00,15
2025.11.11 00:59:00,00:59:00,18
2025.11.11 01:00:00,01:00:00,16
2025.11.11 01:00:00,01:00:00,69
2025.11.11 01:01:00,01:01:00,15
2025.11.11 01:03:00,01:03:00,25
2025.11.11 01:06:00,01:06:00,13
2025.11.11 01:15:00,01:15:00,39
2025.11.11 01:24:00,01:24:00,19
2025.11.11 01:29:00,01:29:00,20
2025.11.11 01:30:00,01:30:00,27
2025.11.11 01:30:00,01:30:00,282
2025.11.11 01:33:00,01:33:00,42
2025.11.11 01:34:00,01:34:00,42
2025.11.11 01:36:00,01:36:00,29
2025.11.11 01:37:00,01:37:00,28
2025.11.11 01:38:00,01:38:00,29
2025.11.11 01:39:00,01:39:00,28
2025.11.11 01:40:00,01:40:00,29
2025.11.11 01:41:00,01:41:00,28
2025.11.11 03:15:00,03:15:00,15
2025.11.11 03:18:00,03:18:00,9
2025.11.11 03:24:00,03:24:00,6
2025.11.11 03:45:00,03:45:00,29
2025.11.11 03:59:00,03:59:00,29
2025.11.11 04:00:00,04:00:00,31
2025.11.11 04:00:00,04:00:00,225
2025.11.11 04:01:00,04:01:00,31
2025.11.11 04:02:00,04:02:00,30
2025.11.11 04:03:00,04:03:00,31
2025.11.11 04:06:00,04:06:00,18
2025.11.11 04:08:00,04:08:00,28
2025.11.11 04:09:00,04:09:00,28
2025.11.11 04:10:00,04:10:00,28
2025.11.11 06:45:00,06:45:00,9
2025.11.11 06:57:00,06:57:00,9
2025.11.11 07:30:00,07:30:00,17
2025.11.11 07:44:00,07:44:00,17
2025.11.11 08:30:00,08:30:00,33
2025.11.11 08:43:00,08:43:00,17
2025.11.11 08:44:00,08:44:00,16
2025.11.11 08:45:00,08:45:00,328
2025.11.11 08:46:00,08:46:00,26
2025.11.11 08:47:00,08:47:00,26
2025.11.11 08:48:00,08:48:00,26
2025.11.11 08:49:00,08:49:00,25
2025.11.11 08:50:00,08:50:00,26
2025.11.11 08:51:00,08:51:00,26
2025.11.11 08:53:00,08:53:00,29
2025.11.11 08:54:00,08:54:00,29
2025.11.11 08:55:00,08:55:00,28
2025.11.11 08:56:00,08:56:00,29
2025.11.11 08:57:00,08:57:00,29
2025.11.11 08:58:00,08:58:00,29
2025.11.11 09:00:00,09:00:00,13
2025.11.11 09:00:00,09:00:00,43
2025.11.11 09:01:00,09:01:00,12
2025.11.11 09:12:00,09:12:00,18
2025.11.11 09:15:00,09:15:00,115
2025.11.11 09:23:00,09:23:00,26
2025.11.11 09:25:00,09:25:00,18
2025.11.11 09:27:00,09:27:00,24
2025.11.11 09:28:00,09:28:00,23
2025.11.11 09:29:00,09:29:00,24
2025.11.11 09:30:00,09:30:00,21
2025.11.11 09:30:00,09:30:00,90
2025.11.11 09:31:00,09:31:00,21
2025.11.11 09:32:00,09:32:00,21
2025.11.11 09:34:00,09:34:00,27
2025.11.11 09:45:00,09:45:00,20
2025.11.11 09:45:00,09:45:00,80
2025.11.11 09:46:00,09:46:00,20
2025.11.11 09:47:00,09:47:00,20
2025.11.11 09:48:00,09:48:00,20
2025.11.11 10:15:00,10:15:00,83
2025.11.11 10:16:00,10:16:00,28
2025.11.11 10:24:00,10:24:00,33
2025.11.11 10:26:00,10:26:00,22
2025.11.11 10:45:00,10:45:00,337
2025.11.11 10:48:00,10:48:00,28
2025.11.11 10:49:00,10:49:00,28
2025.11.11 10:50:00,10:50:00,28
2025.11.11 10:51:00,10:51:00,28
2025.11.11 10:52:00,10:52:00,28
2025.11.11 10:53:00,10:53:00,28
2025.11.11 10:54:00,10:54:00,29
2025.11.11 10:55:00,10:55:00,28
2025.11.11 10:56:00,10:56:00,28
2025.11.11 10:57:00,10:57:00,28
2025.11.11 10:58:00,10:58:00,28
2025.11.11 10:59:00,10:59:00,28
2025.11.11 11:00:00,11:00:00,34
2025.11.11 11:00:00,11:00:00,204
2025.11.11 11:01:00,11:01:00,33
2025.11.11 11:02:00,11:02:00,34
2025.11.11 11:05:00,11:05:00,17
2025.11.11 11:08:00,11:08:00,14
2025.11.11 11:09:00,11:09:00,15
2025.11.11 11:10:00,11:10:00,14
2025.11.11 11:11:00,11:11:00,14
2025.11.11 11:12:00,11:12:00,15
2025.11.11 11:13:00,11:13:00,14
2025.11.11 11:15:00,11:15:00,156
2025.11.11 11:18:00,11:18:00,36
2025.11.11 11:20:00,11:20:00,28
2025.11.11 11:21:00,11:21:00,27
2025.11.11 11:24:00,11:24:00,44
2025.11.11 11:27:00,11:27:00,21
2025.11.11 11:30:00,11:30:00,7
2025.11.11 11:37:00,11:37:00,7
2025.11.11 11:45:00,11:45:00,48
2025.11.11 11:45:00,11:45:00,190
2025.11.11 11:46:00,11:46:00,47
2025.11.11 11:47:00,11:47:00,48
2025.11.11 11:48:00,11:48:00,47
2025.11.11 12:00:00,12:00:00,74
2025.11.11 12:05:00,12:05:00,45
2025.11.11 12:09:00,12:09:00,29
2025.11.11 12:15:00,12:15:00,597
2025.11.11 12:17:00,12:17:00,46
2025.11.11 12:18:00,12:18:00,46
2025.11.11 12:19:00,12:19:00,46
2025.11.11 12:20:00,12:20:00,46
2025.11.11 12:21:00,12:21:00,46
2025.11.11 12:22:00,12:22:00,46
2025.11.11 12:23:00,12:23:00,45
2025.11.11 12:24:00,12:24:00,46
2025.11.11 12:25:00,12:25:00,46
2025.11.11 12:26:00,12:26:00,46
2025.11.11 12:27:00,12:27:00,46
2025.11.11 12:28:00,12:28:00,46
2025.11.11 12:29:00,12:29:00,46
2025.11.11 12:30:00,12:30:00,99
2025.11.11 12:30:00,12:30:00,1496
2025.11.11 12:31:00,12:31:00,98
2025.11.11 12:32:00,12:32:00,99
2025.11.11 12:33:00,12:33:00,99
2025.11.11 12:34:00,12:34:00,98
2025.11.11 12:35:00,12:35:00,99
2025.11.11 12:36:00,12:36:00,98
2025.11.11 12:37:00,12:37:00,99
2025.11.11 12:38:00,12:38:00,99
2025.11.11 12:39:00,12:39:00,98
2025.11.11 12:40:00,12:40:00,99
2025.11.11 12:41:00,12:41:00,103
2025.11.11 12:42:00,12:42:00,103
2025.11.11 12:43:00,12:43:00,102
2025.11.11 12:44:00,12:44:00,103
2025.11.11 12:45:00,12:45:00,92
2025.11.11 12:45:00,12:45:00,1381
2025.11.11 12:46:00,12:46:00,92
2025.11.11 12:47:00,12:47:00,92
2025.11.11 12:48:00,12:48:00,92
2025.11.11 12:49:00,12:49:00,92
2025.11.11 12:50:00,12:50:00,92
2025.11.11 12:51:00,12:51:00,92
2025.11.11 12:52:00,12:52:00,93
2025.11.11 12:53:00,12:53:00,92
2025.11.11 12:54:00,12:54:00,92
2025.11.11 12:55:00,12:55:00,92
2025.11.11 12:56:00,12:56:00,92
2025.11.11 12:57:00,12:57:00,92
2025.11.11 12:58:00,12:58:00,92
2025.11.11 12:59:00,12:59:00,92
2025.11.11 13:00:00,13:00:00,102
2025.11.11 13:00:00,13:00:00,1594
2025.11.11 13:01:00,13:01:00,102
2025.11.11 13:02:00,13:02:00,107
2025.11.11 13:03:00,13:03:00,107
2025.11.11 13:04:00,13:04:00,107
2025.11.11 13:05:00,13:05:00,107
2025.11.11 13:06:00,13:06:00,107
2025.11.11 13:07:00,13:07:00,107
2025.11.11 13:08:00,13:08:00,106
2025.11.11 13:09:00,13:09:00,107
2025.11.11 13:10:00,13:10:00,107
2025.11.11 13:11:00,13:11:00,107
2025.11.11 13:12:00,13:12:00,107
2025.11.11 13:13:00,13:13:00,107
2025.11.11 13:14:00,13:14:00,107
2025.11.11 13:15:00,13:15:00,98
2025.11.11 13:15:00,13:15:00,681
2025.11.11 13:16:00,13:16:00,97
2025.11.11 13:17:00,13:17:00,98
2025.11.11 13:18:00,13:18:00,97
2025.11.11 13:19:00,13:19:00,98
2025.11.11 13:20:00,13:20:00,97
2025.11.11 13:29:00,13:29:00,96
2025.11.11 13:30:00,13:30:00,23
2025.11.11 13:30:00,13:30:00,122
2025.11.11 13:31:00,13:31:00,24
2025.11.11 13:32:00,13:32:00,24
2025.11.11 13:35:00,13:35:00,13
2025.11.11 13:36:00,13:36:00,13
2025.11.11 13:37:00,13:37:00,12
2025.11.11 13:38:00,13:38:00,13
2025.11.11 13:45:00,13:45:00,75
2025.11.11 13:50:00,13:50:00,18
2025.11.11 13:53:00,13:53:00,14
2025.11.11 13:54:00,13:54:00,15
2025.11.11 13:55:00,13:55:00,14
2025.11.11 13:56:00,13:56:00,14
2025.11.11 14:00:00,14:00:00,45
2025.11.11 14:07:00,14:07:00,45
2025.11.11 14:15:00,14:15:00,48
2025.11.11 14:23:00,14:23:00,48
2025.11.11 14:30:00,14:30:00,11
2025.11.11 14:41:00,14:41:00,11
2025.11.11 15:00:00,15:00:00,48
2025.11.11 15:02:00,15:02:00,24
2025.11.11 15:03:00,15:03:00,24
2025.11.11 16:00:00,16:00:00,202
2025.11.11 16:11:00,16:11:00,51
2025.11.11 16:12:00,16:12:00,50
2025.11.11 16:13:00,16:13:00,51
2025.11.11 16:14:00,16:14:00,50
2025.11.11 16:15:00,16:15:00,218
2025.11.11 16:16:00,16:16:00,31
2025.11.11 16:17:00,16:17:00,32
2025.11.11 16:18:00,16:18:00,31
2025.11.11 16:21:00,16:21:00,15
2025.11.11 16:24:00,16:24:00,18
2025.11.11 16:25:00,16:25:00,18
2025.11.11 16:26:00,16:26:00,18
2025.11.11 16:27:00,16:27:00,19
2025.11.11 16:28:00,16:28:00,18
2025.11.11 16:29:00,16:29:00,18
2025.11.11 16:30:00,16:30:00,30
2025.11.11 16:30:00,16:30:00,152
2025.11.11 16:31:00,16:31:00,24
2025.11.11 16:32:00,16:32:00,25
2025.11.11 16:33:00,16:33:00,24
2025.11.11 16:34:00,16:34:00,25
2025.11.11 16:35:00,16:35:00,24
2025.11.11 16:45:00,16:45:00,237
2025.11.11 16:48:00,16:48:00,31
2025.11.11 16:52:00,16:52:00,32
2025.11.11 16:53:00,16:53:00,32
2025.11.11 16:54:00,16:54:00,31
2025.11.11 16:55:00,16:55:00,32
2025.11.11 16:56:00,16:56:00,32
2025.11.11 16:58:00,16:58:00,24
2025.11.11 16:59:00,16:59:00,23
2025.11.11 17:00:00,17:00:00,258
2025.11.11 17:01:00,17:01:00,27
2025.11.11 17:02:00,17:02:00,26
2025.11.11 17:03:00,17:03:00,27
2025.11.11 17:05:00,17:05:00,25
2025.11.11 17:06:00,17:06:00,26
2025.11.11 17:07:00,17:07:00,25
2025.11.11 17:08:00,17:08:00,26
2025.11.11 17:09:00,17:09:00,25
2025.11.11 17:10:00,17:10:00,26
2025.11.11 17:11:00,17:11:00,25
2025.11.11 17:30:00,17:30:00,106
2025.11.11 17:31:00,17:31:00,7
2025.11.11 17:34:00,17:34:00,11
2025.11.11 17:35:00,17:35:00,11
2025.11.11 17:37:00,17:37:00,47
2025.11.11 17:39:00,17:39:00,21
2025.11.11 17:42:00,17:42:00,9
2025.11.11 17:45:00,17:45:00,156
2025.11.11 17:52:00,17:52:00,28
2025.11.11 17:53:00,17:53:00,28
2025.11.11 17:54:00,17:54:00,28
2025.11.11 17:55:00,17:55:00,28
2025.11.11 17:57:00,17:57:00,22
2025.11.11 17:58:00,17:58:00,22
2025.11.11 18:00:00,18:00:00,37
2025.11.11 18:13:00,18:13:00,37
2025.11.11 18:15:00,18:15:00,14
2025.11.11 18:15:00,18:15:00,144
2025.11.11 18:17:00,18:17:00,19
2025.11.11 18:18:00,18:18:00,18
2025.11.11 18:20:00,18:20:00,6
2025.11.11 18:23:00,18:23:00,31
2025.11.11 18:26:00,18:26:00,49
2025.11.11 18:29:00,18:29:00,7
2025.11.11 18:30:00,18:30:00,63
2025.11.11 18:31:00,18:31:00,23
2025.11.11 18:40:00,18:40:00,7
2025.11.11 18:42:00,18:42:00,17
2025.11.11 18:43:00,18:43:00,16
2025.11.11 18:45:00,18:45:00,269
2025.11.11 18:49:00,18:49:00,42
2025.11.11 18:50:00,18:50:00,42
2025.11.11 18:51:00,18:51:00,43
2025.11.11 18:52:00,18:52:00,42
2025.11.11 18:53:00,18:53:00,42
2025.11.11 18:55:00,18:55:00,29
2025.11.11 18:56:00,18:56:00,29
2025.11.11 19:15:00,19:15:00,141
2025.11.11 19:24:00,19:24:00,35
2025.11.11 19:25:00,19:25:00,36
2025.11.11 19:26:00,19:26:00,35
2025.11.11 19:27:00,19:27:00,35
2025.11.11 19:30:00,19:30:00,22
2025.11.11 19:34:00,19:34:00,11
2025.11.11 19:35:00,19:35:00,11
2025.11.11 19:45:00,19:45:00,15
2025.11.11 19:53:00,19:53:00,15
2025.11.11 20:00:00,20:00:00,83
2025.11.11 20:06:00,20:06:00,30
2025.11.11 20:09:00,20:09:00,53
2025.11.11 20:15:00,20:15:00,177
2025.11.11 20:16:00,20:16:00,27
2025.11.11 20:17:00,20:17:00,27
2025.11.11 20:18:00,20:18:00,27
2025.11.11 20:28:00,20:28:00,48
2025.11.11 20:29:00,20:29:00,48
2025.11.11 20:30:00,20:30:00,307
2025.11.11 20:31:00,20:31:00,33
2025.11.11 20:32:00,20:32:00,33
2025.11.11 20:34:00,20:34:00,25
2025.11.11 20:35:00,20:35:00,24
2025.11.11 20:36:00,20:36:00,27
2025.11.11 20:37:00,20:37:00,35
2025.11.11 20:38:00,20:38:00,35
2025.11.11 20:41:00,20:41:00,11
2025.11.11 20:43:00,20:43:00,42
2025.11.11 20:44:00,20:44:00,42
2025.11.11 20:45:00,20:45:00,38
2025.11.11 20:45:00,20:45:00,362
2025.11.11 20:46:00,20:46:00,38
2025.11.11 20:47:00,20:47:00,38
2025.11.11 20:48:00,20:48:00,38
2025.11.11 20:54:00,20:54:00,67
2025.11.11 20:58:00,20:58:00,72
2025.11.11 20:59:00,20:59:00,71
2025.11.11 21:00:00,21:00:00,24
2025.11.11 21:00:00,21:00:00,107
2025.11.11 21:11:00,21:11:00,21
2025.11.11 21:12:00,21:12:00,21
2025.11.11 21:13:00,21:13:00,20
2025.11.11 21:14:00,21:14:00,21
2025.11.11 21:15:00,21:15:00,30
2025.11.11 21:21:00,21:21:00,15
2025.11.11 21:22:00,21:22:00,15
2025.11.11 21:30:00,21:30:00,22
2025.11.11 21:35:00,21:35:00,22
2025.11.11 22:45:00,22:45:00,9
2025.11.11 22:55:00,22:55:00,9
