Date,Time,Steps
2025.11.07 00:30:00,00:30:00,118
2025.11.07 00:31:00,00:31:00,7
2025.11.07 00:33:00,00:33:00,17
2025.11.07 00:34:00,00:34:00,16
2025.11.07 00:36:00,00:36:00,11
2025.11.07 00:38:00,00:38:00,34
2025.11.07 00:39:00,00:39:00,33
2025.11.07 01:00:00,01:00:00,18
2025.11.07 01:14:00,01:14:00,18
2025.11.07 02:00:00,02:00:00,9
2025.11.07 02:02:00,02:02:00,9
2025.11.07 03:15:00,03:15:00,139
2025.11.07 03:17:00,03:17:00,13
2025.11.07 03:18:00,03:18:00,14
2025.11.07 03:19:00,03:19:00,13
2025.11.07 03:21:00,03:21:00,20
2025.11.07 03:22:00,03:22:00,20
2025.11.07 03:23:00,03:23:00,19
2025.11.07 03:24:00,03:24:00,20
2025.11.07 03:25:00,03:25:00,20
2025.11.07 05:00:00,05:00:00,83
2025.11.07 05:09:00,05:09:00,26
2025.11.07 05:12:00,05:12:00,19
2025.11.07 05:13:00,05:13:00,19
2025.11.07 05:14:00,05:14:00,19
2025.11.07 05:15:00,05:15:00,20
2025.11.07 05:15:00,05:15:00,103
2025.11.07 05:16:00,05:16:00,19
2025.11.07 05:17:00,05:17:00,20
2025.11.07 05:21:00,05:21:00,22
2025.11.07 05:22:00,05:22:00,22
2025.11.07 05:30:00,05:30:00,47
2025.11.07 05:36:00,05:36:00,16
2025.11.07 05:37:00,05:37:00,15
2025.11.07 05:38:00,05:38:00,16
2025.11.07 05:45:00,05:45:00,16
2025.11.07 05:58:00,05:58:00,16
2025.11.07 06:45:00,06:45:00,10
2025.11.07 06:58:00,06:58:00,10
2025.11.07 07:15:00,07:15:00,23
2025.11.07 07:28:00,07:28:00,23
2025.11.07 07:30:00,07:30:00,17
2025.11.07 07:30:00,07:30:00,17
2025.11.07 08:30:00,08:30:00,109
2025.11.07 08:37:00,08:37:00,16
2025.11.07 08:38:00,08:38:00,16
2025.11.07 08:39:00,08:39:00,39
2025.11.07 08:42:00,08:42:00,19
2025.11.07 08:43:00,08:43:00,19
2025.11.07 08:45:00,08:45:00,12
2025.11.07 08:45:00,08:45:00,80
2025.11.07 08:46:00,08:46:00,12
2025.11.07 08:48:00,08:48:00,13
2025.11.07 08:56:00,08:56:00,14
2025.11.07 08:57:00,08:57:00,15
2025.11.07 08:58:00,08:58:00,14
2025.11.07 09:00:00,09:00:00,26
2025.11.07 09:00:00,09:00:00,119
2025.11.07 09:02:00,09:02:00,9
2025.11.07 09:05:00,09:05:00,9
2025.11.07 09:07:00,09:07:00,12
2025.11.07 09:08:00,09:08:00,12
2025.11.07 09:09:00,09:09:00,12
2025.11.07 09:12:00,09:12:00,13
2025.11.07 09:13:00,09:13:00,13
2025.11.07 09:14:00,09:14:00,13
2025.11.07 09:15:00,09:15:00,9
2025.11.07 09:15:00,09:15:00,50
2025.11.07 09:21:00,09:21:00,15
2025.11.07 09:24:00,09:24:00,13
2025.11.07 09:25:00,09:25:00,13
2025.11.07 09:30:00,09:30:00,90
2025.11.07 09:42:00,09:42:00,30
2025.11.07 09:43:00,09:43:00,30
2025.11.07 09:44:00,09:44:00,30
2025.11.07 09:45:00,09:45:00,19
2025.11.07 09:45:00,09:45:00,107
2025.11.07 09:46:00,09:46:00,19
2025.11.07 09:48:00,09:48:00,9
2025.11.07 09:56:00,09:56:00,60
2025.11.07 10:30:00,10:30:00,189
2025.11.07 10:31:00,10:31:00,27
2025.11.07 10:34:00,10:34:00,26
2025.11.07 10:35:00,10:35:00,25
2025.11.07 10:39:00,10:39:00,22
2025.11.07 10:40:00,10:40:00,22
2025.11.07 10:41:00,10:41:00,23
2025.11.07 10:42:00,10:42:00,22
2025.11.07 10:43:00,10:43:00,22
2025.11.07 10:45:00,10:45:00,68
2025.11.07 10:53:00,10:53:00,9
2025.11.07 10:58:00,10:58:00,30
2025.11.07 10:59:00,10:59:00,29
2025.11.07 11:00:00,11:00:00,46
2025.11.07 11:00:00,11:00:00,1299
2025.11.07 11:01:00,11:01:00,90
2025.11.07 11:02:00,11:02:00,89
2025.11.07 11:03:00,11:03:00,90
2025.11.07 11:04:00,11:04:00,89
2025.11.07 11:05:00,11:05:00,90
2025.11.07 11:06:00,11:06:00,89
2025.11.07 11:07:00,11:07:00,90
2025.11.07 11:08:00,11:08:00,89
2025.11.07 11:09:00,11:09:00,90
2025.11.07 11:10:00,11:10:00,89
2025.11.07 11:11:00,11:11:00,90
2025.11.07 11:12:00,11:12:00,89
2025.11.07 11:13:00,11:13:00,90
2025.11.07 11:14:00,11:14:00,89
2025.11.07 11:15:00,11:15:00,71
2025.11.07 11:15:00,11:15:00,1303
2025.11.07 11:16:00,11:16:00,72
2025.11.07 11:17:00,11:17:00,71
2025.11.07 11:18:00,11:18:00,72
2025.11.07 11:19:00,11:19:00,71
2025.11.07 11:20:00,11:20:00,72
2025.11.07 11:21:00,11:21:00,71
2025.11.07 11:22:00,11:22:00,72
2025.11.07 11:23:00,11:23:00,71
2025.11.07 11:24:00,11:24:00,110
2025.11.07 11:25:00,11:25:00,110
2025.11.07 11:26:00,11:26:00,110
2025.11.07 11:27:00,11:27:00,110
2025.11.07 11:28:00,11:28:00,110
2025.11.07 11:29:00,11:29:00,110
2025.11.07 11:30:00,11:30:00,66
2025.11.07 11:30:00,11:30:00,420
2025.11.07 11:31:00,11:31:00,66
2025.11.07 11:32:00,11:32:00,66
2025.11.07 11:33:00,11:33:00,66
2025.11.07 11:34:00,11:34:00,27
2025.11.07 11:35:00,11:35:00,28
2025.11.07 11:36:00,11:36:00,27
2025.11.07 11:37:00,11:37:00,28
2025.11.07 11:38:00,11:38:00,27
2025.11.07 11:40:00,11:40:00,19
2025.11.07 11:45:00,11:45:00,19
2025.11.07 11:51:00,11:51:00,19
2025.11.07 12:00:00,12:00:00,80
2025.11.07 12:06:00,12:06:00,20
2025.11.07 12:07:00,12:07:00,20
2025.11.07 12:08:00,12:08:00,20
2025.11.07 12:09:00,12:09:00,20
2025.11.07 12:15:00,12:15:00,643
2025.11.07 12:19:00,12:19:00,7
2025.11.07 12:20:00,12:20:00,6
2025.11.07 12:24:00,12:24:00,105
2025.11.07 12:25:00,12:25:00,105
2025.11.07 12:26:00,12:26:00,105
2025.11.07 12:27:00,12:27:00,105
2025.11.07 12:28:00,12:28:00,105
2025.11.07 12:29:00,12:29:00,105
2025.11.07 12:30:00,12:30:00,26
2025.11.07 12:41:00,12:41:00,13
2025.11.07 12:42:00,12:42:00,13
2025.11.07 12:45:00,12:45:00,372
2025.11.07 12:46:00,12:46:00,10
2025.11.07 12:47:00,12:47:00,10
2025.11.07 12:52:00,12:52:00,59
2025.11.07 12:53:00,12:53:00,58
2025.11.07 12:54:00,12:54:00,59
2025.11.07 12:55:00,12:55:00,59
2025.11.07 12:56:00,12:56:00,58
2025.11.07 12:57:00,12:57:00,59
2025.11.07 13:00:00,13:00:00,59
2025.11.07 13:05:00,13:05:00,20
2025.11.07 13:06:00,13:06:00,19
2025.11.07 13:07:00,13:07:00,20
2025.11.07 13:15:00,13:15:00,22
2025.11.07 13:15:00,13:15:00,141
2025.11.07 13:16:00,13:16:00,21
2025.11.07 13:18:00,13:18:00,41
2025.11.07 13:19:00,13:19:00,40
2025.11.07 13:27:00,13:27:00,9
2025.11.07 13:28:00,13:28:00,8
2025.11.07 13:30:00,13:30:00,131
2025.11.07 13:31:00,13:31:00,13
2025.11.07 13:36:00,13:36:00,10
2025.11.07 13:40:00,13:40:00,44
2025.11.07 13:41:00,13:41:00,43
2025.11.07 13:43:00,13:43:00,21
2025.11.07 13:45:00,13:45:00,39
2025.11.07 13:47:00,13:47:00,39
2025.11.07 14:00:00,14:00:00,139
2025.11.07 14:01:00,14:01:00,44
2025.11.07 14:02:00,14:02:00,44
2025.11.07 14:10:00,14:10:00,26
2025.11.07 14:11:00,14:11:00,25
2025.11.07 14:15:00,14:15:00,129
2025.11.07 14:22:00,14:22:00,45
2025.11.07 14:23:00,14:23:00,44
2025.11.07 14:28:00,14:28:00,20
2025.11.07 14:29:00,14:29:00,20
2025.11.07 14:30:00,14:30:00,178
2025.11.07 14:33:00,14:33:00,58
2025.11.07 14:39:00,14:39:00,20
2025.11.07 14:43:00,14:43:00,50
2025.11.07 14:44:00,14:44:00,50
2025.11.07 14:45:00,14:45:00,178
2025.11.07 14:46:00,14:46:00,80
2025.11.07 14:49:00,14:49:00,6
2025.11.07 14:53:00,14:53:00,39
2025.11.07 14:55:00,14:55:00,15
2025.11.07 14:59:00,14:59:00,38
2025.11.07 15:00:00,15:00:00,65
2025.11.07 15:08:00,15:08:00,11
2025.11.07 15:12:00,15:12:00,54
2025.11.07 15:15:00,15:15:00,52
