Date,Time,Steps
2025.01.07 04:15:00,04:15:00,79
2025.01.07 04:30:00,04:30:00,43
2025.01.07 05:15:00,05:15:00,134
2025.01.07 05:30:00,05:30:00,110
2025.01.07 05:45:00,05:45:00,12
2025.01.07 06:00:00,06:00:00,187
2025.01.07 06:15:00,06:15:00,99
2025.01.07 07:00:00,07:00:00,23
2025.01.07 07:15:00,07:15:00,39
2025.01.07 07:30:00,07:30:00,151
2025.01.07 08:00:00,08:00:00,13
2025.01.07 08:15:00,08:15:00,13
2025.01.07 08:30:00,08:30:00,206
2025.01.07 08:45:00,08:45:00,132
2025.01.07 09:00:00,09:00:00,37
2025.01.07 10:15:00,10:15:00,15
2025.01.07 10:30:00,10:30:00,56
2025.01.07 12:15:00,12:15:00,12
2025.01.07 13:00:00,13:00:00,79
2025.01.07 13:45:00,13:45:00,112
2025.01.07 14:15:00,14:15:00,33
2025.01.07 15:00:00,15:00:00,17
2025.01.07 15:15:00,15:15:00,6
2025.01.07 16:30:00,16:30:00,70
2025.01.07 17:15:00,17:15:00,150
2025.01.07 17:30:00,17:30:00,238
2025.01.07 17:45:00,17:45:00,258
2025.01.07 18:00:00,18:00:00,251
2025.01.07 18:15:00,18:15:00,283
2025.01.07 18:30:00,18:30:00,40
2025.01.07 18:45:00,18:45:00,69
2025.01.07 19:00:00,19:00:00,82
2025.01.07 19:15:00,19:15:00,61
2025.01.07 19:30:00,19:30:00,149
2025.01.07 19:45:00,19:45:00,34
2025.01.07 20:15:00,20:15:00,9
2025.01.07 20:30:00,20:30:00,101
2025.01.07 20:45:00,20:45:00,67
