Date,Time,Steps
2025.11.09 00:30:00,00:30:00,16
2025.11.09 00:42:00,00:42:00,16
2025.11.09 00:45:00,00:45:00,38
2025.11.09 00:48:00,00:48:00,38
2025.11.09 01:00:00,01:00:00,6
2025.11.09 01:00:00,01:00:00,15
2025.11.09 01:09:00,01:09:00,9
2025.11.09 02:30:00,02:30:00,9
2025.11.09 02:30:00,02:30:00,17
2025.11.09 02:31:00,02:31:00,8
2025.11.09 03:00:00,03:00:00,119
2025.11.09 03:04:00,03:04:00,38
2025.11.09 03:08:00,03:08:00,14
2025.11.09 03:09:00,03:09:00,13
2025.11.09 03:10:00,03:10:00,14
2025.11.09 03:11:00,03:11:00,13
2025.11.09 03:12:00,03:12:00,14
2025.11.09 03:13:00,03:13:00,13
2025.11.09 03:30:00,03:30:00,21
2025.11.09 03:43:00,03:43:00,21
2025.11.09 09:00:00,09:00:00,228
2025.11.09 09:03:00,09:03:00,25
2025.11.09 09:04:00,09:04:00,24
2025.11.09 09:05:00,09:05:00,75
2025.11.09 09:08:00,09:08:00,9
2025.11.09 09:10:00,09:10:00,27
2025.11.09 09:11:00,09:11:00,26
2025.11.09 09:13:00,09:13:00,21
2025.11.09 09:14:00,09:14:00,21
2025.11.09 09:15:00,09:15:00,1
2025.11.09 09:15:00,09:15:00,122
2025.11.09 09:22:00,09:22:00,18
2025.11.09 09:23:00,09:23:00,17
2025.11.09 09:25:00,09:25:00,19
2025.11.09 09:27:00,09:27:00,32
2025.11.09 09:29:00,09:29:00,35
2025.11.09 09:30:00,09:30:00,11
2025.11.09 09:30:00,09:30:00,63
2025.11.09 09:31:00,09:31:00,11
2025.11.09 09:32:00,09:32:00,10
2025.11.09 09:33:00,09:33:00,11
2025.11.09 09:35:00,09:35:00,10
2025.11.09 09:36:00,09:36:00,10
2025.11.09 09:45:00,09:45:00,12
2025.11.09 09:47:00,09:47:00,12
2025.11.09 10:00:00,10:00:00,40
2025.11.09 10:01:00,10:01:00,20
2025.11.09 10:02:00,10:02:00,20
2025.11.09 10:30:00,10:30:00,27
2025.11.09 10:32:00,10:32:00,18
2025.11.09 10:38:00,10:38:00,9
2025.11.09 10:45:00,10:45:00,139
2025.11.09 10:46:00,10:46:00,46
2025.11.09 10:47:00,10:47:00,46
2025.11.09 10:55:00,10:55:00,18
2025.11.09 10:59:00,10:59:00,29
2025.11.09 11:00:00,11:00:00,425
2025.11.09 11:01:00,11:01:00,70
2025.11.09 11:02:00,11:02:00,69
2025.11.09 11:03:00,11:03:00,70
2025.11.09 11:05:00,11:05:00,51
